https://fm-digital-assets.fieldmuseum.org/2523/698/C2051895F.jpg, gradedNoMatchValid = 0: ___N/A
https://fm-digital-assets.fieldmuseum.org/2521/207/C2026385F.jpg, gradedNoMatchValid = 0: ___N/A
https://fm-digital-assets.fieldmuseum.org/2726/069/C2036209F.jpg, gradedNoMatchValid = 0: ___N/A
https://fm-digital-assets.fieldmuseum.org/2674/351/C2078136F.jpg, gradedNoMatchValid = 0.67: Eulodon___sterile Entodon
https://fm-digital-assets.fieldmuseum.org/2669/168/C2047133F.jpg, gradedNoMatchValid = 0: ___N/A
https://fm-digital-assets.fieldmuseum.org/2669/105/C2037874F.jpg, gradedNoMatchValid = 0: ___N/A
https://fm-digital-assets.fieldmuseum.org/444/536/C0020053F.jpg, gradedNoMatchValid = 0.17: Tritomaria 5-dentata | Blepharostoma trichophyllum breviorete | Anthelia juratzkana | Odontoschisma macounii___Tritomaria quinquedentata, Blepharostoma trichophyllum var. brevirete, Anthelia juratzkana, Odonthoschisma macounii
https://fm-digital-assets.fieldmuseum.org/2527/647/C2046783F.jpg, gradedNoMatchValid = 0: ___N/A
https://fm-digital-assets.fieldmuseum.org/1904/108/C0377881F.jpg, gradedNoMatchValid = 0: ___N/A
https://fm-digital-assets.fieldmuseum.org/2116/004/C0090341F.jpg, gradedNoMatchValid = 0: Larix decidua___N/A
https://fm-digital-assets.fieldmuseum.org/2117/162/C0095075F.jpg, gradedNoMatchValid = 0: Acer___N/A

collectedBy: 10

https://fm-digital-assets.fieldmuseum.org/2523/698/C2051895F.jpg, gradedNoMatchValid = 1.0: ___E. Bescherelle
https://fm-digital-assets.fieldmuseum.org/2521/207/C2026385F.jpg, gradedNoMatchValid = 1.0: ___C. Fitzgerald
https://fm-digital-assets.fieldmuseum.org/2726/069/C2036209F.jpg, gradedNoMatchValid = 1.0: ___R. Ochyra
https://fm-digital-assets.fieldmuseum.org/2669/168/C2047133F.jpg, gradedNoMatchValid = 1.0: ___I. Hagen
https://fm-digital-assets.fieldmuseum.org/2669/142/C2047118F.jpg, gradedNoMatchValid = 0.1: Å. Hovgard___A. Hovgard
https://fm-digital-assets.fieldmuseum.org/2669/105/C2037874F.jpg, gradedNoMatchValid = 1.0: ___J. Krupa
https://bryophyteportal.org/imglib/storage/f/bryophytes/C00794/C0079440F_lg.jpg, gradedNoMatchValid = 0.86: C. A. Driscoll___Chester
https://fm-digital-assets.fieldmuseum.org/2527/647/C2046783F.jpg, gradedNoMatchValid = 1.0: ___H. R. L. T. Perraudière
https://fm-digital-assets.fieldmuseum.org/1847/445/C0363985F.jpg, gradedNoMatchValid = 0.78: J. Fernández Casas___M. F. Carvalho
https://fm-digital-assets.fieldmuseum.org/1904/108/C0377881F.jpg, gradedNoMatchValid = 1.0: ___A. N. Steward

country: 8

https://fm-digital-assets.fieldmuseum.org/2523/698/C2051895F.jpg, gradedNoMatchValid = 1.0: ___France
https://fm-digital-assets.fieldmuseum.org/2521/207/C2026385F.jpg, gradedNoMatchValid = 1.0: ___France
https://fm-digital-assets.fieldmuseum.org/2726/069/C2036209F.jpg, gradedNoMatchValid = 1.0: ___N/A?claimed by England/Argentina/Chile
https://fm-digital-assets.fieldmuseum.org/2669/168/C2047133F.jpg, gradedNoMatchValid = 1.0: ___Norway
https://fm-digital-assets.fieldmuseum.org/2669/105/C2037874F.jpg, gradedNoMatchValid = 1.0: ___Poland
https://bryophyteportal.org/imglib/storage/f/bryophytes/C00794/C0079440F_lg.jpg, gradedNoMatchValid = 0.07: United States___United States?
https://fm-digital-assets.fieldmuseum.org/2527/647/C2046783F.jpg, gradedNoMatchValid = 1.0: ___France
https://fm-digital-assets.fieldmuseum.org/1904/108/C0377881F.jpg, gradedNoMatchValid = 1.0: ___China

firstPoliticalUnit: 10

https://fm-digital-assets.fieldmuseum.org/2523/698/C2051895F.jpg, gradedNoMatchValid = 0: ___N/A
https://fm-digital-assets.fieldmuseum.org/2521/207/C2026385F.jpg, gradedNoMatchValid = 0: ___N/A
https://fm-digital-assets.fieldmuseum.org/2726/069/C2036209F.jpg, gradedNoMatchValid = 0: ___N/A
https://fm-digital-assets.fieldmuseum.org/2669/168/C2047133F.jpg, gradedNoMatchValid = 1.0: ___Søndre Trondhjems
https://fm-digital-assets.fieldmuseum.org/2669/105/C2037874F.jpg, gradedNoMatchValid = 0: ___N/A
https://bryophyteportal.org/imglib/storage/f/bryophytes/C00794/C0079440F_lg.jpg, gradedNoMatchValid = 0.73: Indiana___California?
https://fm-digital-assets.fieldmuseum.org/2527/647/C2046783F.jpg, gradedNoMatchValid = 1.0: ___Pays de la Loire
https://fm-digital-assets.fieldmuseum.org/1847/445/C0363985F.jpg, gradedNoMatchValid = 0: Bioko___N/A
https://fm-digital-assets.fieldmuseum.org/1904/108/C0377881F.jpg, gradedNoMatchValid = 0: ___N/A
https://fm-digital-assets.fieldmuseum.org/2116/004/C0090341F.jpg, gradedNoMatchValid = 0.55: Südtirol___South Tyrol

habitat: 14

https://fm-digital-assets.fieldmuseum.org/2523/698/C2051895F.jpg, gradedNoMatchValid = 0: ___N/A
https://fm-digital-assets.fieldmuseum.org/2521/207/C2026385F.jpg, gradedNoMatchValid = 0: ___N/A
https://fm-digital-assets.fieldmuseum.org/2726/069/C2036209F.jpg, gradedNoMatchValid = 1.0: ___Soil over rock ledges, in dry situation
https://fm-digital-assets.fieldmuseum.org/2674/351/C2078136F.jpg, gradedNoMatchValid = 0.36: Chiefly in dense wet mixed forest___Dense wet mixed forest
https://fm-digital-assets.fieldmuseum.org/2669/168/C2047133F.jpg, gradedNoMatchValid = 0: ___N/A
https://fm-digital-assets.fieldmuseum.org/2669/105/C2037874F.jpg, gradedNoMatchValid = 1.0: ___Wet calcareous rocks
https://fm-digital-assets.fieldmuseum.org/440/996/C1048926F.jpg, gradedNoMatchValid = 0.1: On damp sandy ground in a shady thicket___Damp sandy ground in a shady thicket
https://bryophyteportal.org/imglib/storage/f/bryophytes/C00798/C0079851F_lg.jpg, gradedNoMatchValid = 0.08: Wet ground North exposure___Wet ground, north exposure
https://bryophyteportal.org/imglib/storage/f/bryophytes/C00717/C0071775F_lg.jpg, gradedNoMatchValid = 0.4: In the wooded canyon___Wooded canyon
https://fm-digital-assets.fieldmuseum.org/2527/647/C2046783F.jpg, gradedNoMatchValid = 0: ___N/A
https://fm-digital-assets.fieldmuseum.org/1847/445/C0363985F.jpg, gradedNoMatchValid = 0.77: Postrada. Forma pequeñas colonias dispersas.___Márgenes de la carretera
https://fm-digital-assets.fieldmuseum.org/1904/108/C0377881F.jpg, gradedNoMatchValid = 1.0: ___Moist brushy slope
https://fm-digital-assets.fieldmuseum.org/2116/004/C0090341F.jpg, gradedNoMatchValid = 0.01: Lichter Lärchen-Bestand auf Almgelände. An der Stammbasis und an leicht geneigten Stämmen von Lärchen in Menge___Lichter Lärchen-Bestand auf Almgelände. An der Stamm-basis und an leicht geneigten Stämmen von Lärchen in Menge
https://fm-digital-assets.fieldmuseum.org/2541/809/C0090105F.jpg, gradedNoMatchValid = 0.09: alpine Matten Auf Silikatgestein___Alpine Matten, auf Silikatgestein

identifiedBy: 11

https://fm-digital-assets.fieldmuseum.org/2523/698/C2051895F.jpg, gradedNoMatchValid = 1.0: ___W. C. Steere
https://fm-digital-assets.fieldmuseum.org/2521/207/C2026385F.jpg, gradedNoMatchValid = 0: ___N/A
https://fm-digital-assets.fieldmuseum.org/2726/069/C2036209F.jpg, gradedNoMatchValid = 1.0: ___R. Ochyra
https://fm-digital-assets.fieldmuseum.org/2669/168/C2047133F.jpg, gradedNoMatchValid = 0: ___N/A
https://fm-digital-assets.fieldmuseum.org/2669/142/C2047118F.jpg, gradedNoMatchValid = 0: Åke Hovgard___N/A
https://fm-digital-assets.fieldmuseum.org/2669/105/C2037874F.jpg, gradedNoMatchValid = 0: ___N/A
https://bryophyteportal.org/imglib/storage/f/bryophytes/C00717/C0071775F_lg.jpg, gradedNoMatchValid = 0.92: H. A. Imshaug___Habeeb
https://fm-digital-assets.fieldmuseum.org/444/536/C0020053F.jpg, gradedNoMatchValid = 0.14: R. M. Schuster___R. M. Schultes
https://fm-digital-assets.fieldmuseum.org/2527/647/C2046783F.jpg, gradedNoMatchValid = 0: ___N/A
https://fm-digital-assets.fieldmuseum.org/1847/445/C0363985F.jpg, gradedNoMatchValid = 0: J. Fernández Casas___N/A
https://fm-digital-assets.fieldmuseum.org/1904/108/C0377881F.jpg, gradedNoMatchValid = 0: ___N/A

latestScientificName: 11

https://fm-digital-assets.fieldmuseum.org/2523/698/C2051895F.jpg, gradedNoMatchValid = 1.0: ___Crossidium squamigerum
https://fm-digital-assets.fieldmuseum.org/2521/207/C2026385F.jpg, gradedNoMatchValid = 1.0: ___Pottia latifolia
https://fm-digital-assets.fieldmuseum.org/2726/069/C2036209F.jpg, gradedNoMatchValid = 1.0: ___Tortula fuscoviridis
https://fm-digital-assets.fieldmuseum.org/2674/351/C2078136F.jpg, gradedNoMatchValid = 0.04: Mittenothamnium diminutivum___Mittenothammium diminutivum
https://fm-digital-assets.fieldmuseum.org/2669/168/C2047133F.jpg, gradedNoMatchValid = 1.0: ___Cratoneuron filicinum var. curvicaule
https://fm-digital-assets.fieldmuseum.org/2669/142/C2047118F.jpg, gradedNoMatchValid = 0.36: Cratoneuron filicinum___Cratoneuron filicinum var. elatum
https://fm-digital-assets.fieldmuseum.org/2669/105/C2037874F.jpg, gradedNoMatchValid = 1.0: ___Cratoneuron filicinum
https://bryophyteportal.org/imglib/storage/f/bryophytes/C00794/C0079440F_lg.jpg, gradedNoMatchValid = 0.22: Pteranemum heteromallum___Dicranum heteromallum
https://fm-digital-assets.fieldmuseum.org/444/536/C0020053F.jpg, gradedNoMatchValid = 0.38: Anastrophyllum minutus___Anastrophyllum minuts var. grandis
https://fm-digital-assets.fieldmuseum.org/2527/647/C2046783F.jpg, gradedNoMatchValid = 1.0: ___Fontinalis antipyretica
https://fm-digital-assets.fieldmuseum.org/1904/108/C0377881F.jpg, gradedNoMatchValid = 1.0: ___Thelypteris esquirolii

maximumEventDate: 7

https://fm-digital-assets.fieldmuseum.org/2523/698/C2051895F.jpg, gradedNoMatchValid = 0: ___N/A
https://fm-digital-assets.fieldmuseum.org/2521/207/C2026385F.jpg, gradedNoMatchValid = 0: ___N/A
https://fm-digital-assets.fieldmuseum.org/2726/069/C2036209F.jpg, gradedNoMatchValid = 0: ___N/A
https://fm-digital-assets.fieldmuseum.org/2669/168/C2047133F.jpg, gradedNoMatchValid = 0: ___N/A
https://fm-digital-assets.fieldmuseum.org/2669/105/C2037874F.jpg, gradedNoMatchValid = 0: ___N/A
https://fm-digital-assets.fieldmuseum.org/2527/647/C2046783F.jpg, gradedNoMatchValid = 0: ___N/A
https://fm-digital-assets.fieldmuseum.org/1904/108/C0377881F.jpg, gradedNoMatchValid = 0: ___N/A

minimumEventDate: 10

https://fm-digital-assets.fieldmuseum.org/2523/698/C2051895F.jpg, gradedNoMatchValid = 0: ___N/A
https://fm-digital-assets.fieldmuseum.org/2521/207/C2026385F.jpg, gradedNoMatchValid = 1.0: ___1878-00-00
https://fm-digital-assets.fieldmuseum.org/2726/069/C2036209F.jpg, gradedNoMatchValid = 1.0: ___1980-02-11
https://fm-digital-assets.fieldmuseum.org/2669/168/C2047133F.jpg, gradedNoMatchValid = 1.0: ___1903-07-20
https://fm-digital-assets.fieldmuseum.org/2669/142/C2047118F.jpg, gradedNoMatchValid = 0.1: 1937-06-06___1937-05-06
https://fm-digital-assets.fieldmuseum.org/2669/105/C2037874F.jpg, gradedNoMatchValid = 1.0: ___1876-06-00
https://bryophyteportal.org/imglib/storage/f/bryophytes/C00798/C0079851F_lg.jpg, gradedNoMatchValid = 0.1: 1939-09-15___1989-09-15
https://bryophyteportal.org/imglib/storage/f/bryophytes/C00794/C0079440F_lg.jpg, gradedNoMatchValid = 0: 0000-00-00___N/A
https://fm-digital-assets.fieldmuseum.org/2527/647/C2046783F.jpg, gradedNoMatchValid = 1.0: ___1857-03-28
https://fm-digital-assets.fieldmuseum.org/1904/108/C0377881F.jpg, gradedNoMatchValid = 1.0: ___1931-09-04

municipality: 9

https://fm-digital-assets.fieldmuseum.org/2523/698/C2051895F.jpg, gradedNoMatchValid = 0: ___N/A
https://fm-digital-assets.fieldmuseum.org/2521/207/C2026385F.jpg, gradedNoMatchValid = 0: ___N/A
https://fm-digital-assets.fieldmuseum.org/2726/069/C2036209F.jpg, gradedNoMatchValid = 0: ___N/A
https://fm-digital-assets.fieldmuseum.org/2669/168/C2047133F.jpg, gradedNoMatchValid = 0: ___N/A
https://fm-digital-assets.fieldmuseum.org/2669/105/C2037874F.jpg, gradedNoMatchValid = 0: ___N/A
https://bryophyteportal.org/imglib/storage/f/bryophytes/C00794/C0079440F_lg.jpg, gradedNoMatchValid = 1: N/A___
https://fm-digital-assets.fieldmuseum.org/2527/647/C2046783F.jpg, gradedNoMatchValid = 1.0: ___Mortagne
https://fm-digital-assets.fieldmuseum.org/1847/445/C0363985F.jpg, gradedNoMatchValid = 0: Malabo___N/A
https://fm-digital-assets.fieldmuseum.org/1904/108/C0377881F.jpg, gradedNoMatchValid = 0: ___N/A

originalMethod: 8

https://fm-digital-assets.fieldmuseum.org/2523/698/C2051895F.jpg, gradedNoMatchValid = 1.0: ___Mix of Handwritten and Typed
https://fm-digital-assets.fieldmuseum.org/2521/207/C2026385F.jpg, gradedNoMatchValid = 1.0: ___Handwritten
https://fm-digital-assets.fieldmuseum.org/2726/069/C2036209F.jpg, gradedNoMatchValid = 1.0: ___Typed
https://fm-digital-assets.fieldmuseum.org/2674/351/C2078136F.jpg, gradedNoMatchValid = 0.82: Typed___Mix of Handwritten and Typed
https://fm-digital-assets.fieldmuseum.org/2669/168/C2047133F.jpg, gradedNoMatchValid = 1.0: ___Mix of Handwritten and Typed
https://fm-digital-assets.fieldmuseum.org/2669/105/C2037874F.jpg, gradedNoMatchValid = 1.0: ___Typed
https://fm-digital-assets.fieldmuseum.org/2527/647/C2046783F.jpg, gradedNoMatchValid = 1.0: ___Handwritten
https://fm-digital-assets.fieldmuseum.org/1904/108/C0377881F.jpg, gradedNoMatchValid = 1.0: ___Mix of Handwritten and Typed

otherCatalogNumbers: 11

https://fm-digital-assets.fieldmuseum.org/2523/698/C2051895F.jpg, gradedNoMatchValid = 0: ___N/A
https://fm-digital-assets.fieldmuseum.org/2521/207/C2026385F.jpg, gradedNoMatchValid = 0: ___N/A
https://fm-digital-assets.fieldmuseum.org/2726/069/C2036209F.jpg, gradedNoMatchValid = 0: ___N/A
https://fm-digital-assets.fieldmuseum.org/2674/351/C2078136F.jpg, gradedNoMatchValid = 0: C2078136F___N/A
https://fm-digital-assets.fieldmuseum.org/2669/168/C2047133F.jpg, gradedNoMatchValid = 0: ___N/A
https://fm-digital-assets.fieldmuseum.org/2669/142/C2047118F.jpg, gradedNoMatchValid = 0: C2047110F___N/A
https://fm-digital-assets.fieldmuseum.org/2669/105/C2037874F.jpg, gradedNoMatchValid = 0: ___N/A
https://bryophyteportal.org/imglib/storage/f/bryophytes/C00717/C0071775F_lg.jpg, gradedNoMatchValid = 0: C0071775F___N/A
https://fm-digital-assets.fieldmuseum.org/444/536/C0020053F.jpg, gradedNoMatchValid = 0: 45811b | 45811a | 45811c-e___N/A
https://fm-digital-assets.fieldmuseum.org/2527/647/C2046783F.jpg, gradedNoMatchValid = 0: ___N/A
https://fm-digital-assets.fieldmuseum.org/1904/108/C0377881F.jpg, gradedNoMatchValid = 0: ___N/A

plantDescription: 9

https://fm-digital-assets.fieldmuseum.org/2523/698/C2051895F.jpg, gradedNoMatchValid = 0: ___N/A
https://fm-digital-assets.fieldmuseum.org/2521/207/C2026385F.jpg, gradedNoMatchValid = 0: ___N/A
https://fm-digital-assets.fieldmuseum.org/2726/069/C2036209F.jpg, gradedNoMatchValid = 0: ___N/A
https://fm-digital-assets.fieldmuseum.org/2674/351/C2078136F.jpg, gradedNoMatchValid = 0: On tree trunk___N/A
https://fm-digital-assets.fieldmuseum.org/2669/168/C2047133F.jpg, gradedNoMatchValid = 0: ___N/A
https://fm-digital-assets.fieldmuseum.org/2669/105/C2037874F.jpg, gradedNoMatchValid = 0: ___N/A
https://fm-digital-assets.fieldmuseum.org/2527/647/C2046783F.jpg, gradedNoMatchValid = 0: ___N/A
https://fm-digital-assets.fieldmuseum.org/1847/445/C0363985F.jpg, gradedNoMatchValid = 1: N/A___Postrada, forma pequeñas colonias dispersas
https://fm-digital-assets.fieldmuseum.org/1904/108/C0377881F.jpg, gradedNoMatchValid = 1.0: ___Sori black

recordNumber: 8

https://fm-digital-assets.fieldmuseum.org/2523/698/C2051895F.jpg, gradedNoMatchValid = 1.0: ___s.n.
https://fm-digital-assets.fieldmuseum.org/2521/207/C2026385F.jpg, gradedNoMatchValid = 1.0: ___s.n.
https://fm-digital-assets.fieldmuseum.org/2726/069/C2036209F.jpg, gradedNoMatchValid = 1.0: ___1578/80
https://fm-digital-assets.fieldmuseum.org/2669/168/C2047133F.jpg, gradedNoMatchValid = 1.0: ___s.n.
https://fm-digital-assets.fieldmuseum.org/2669/142/C2047118F.jpg, gradedNoMatchValid = 1.0: s.n.___209
https://fm-digital-assets.fieldmuseum.org/2669/105/C2037874F.jpg, gradedNoMatchValid = 1.0: ___s.n.
https://fm-digital-assets.fieldmuseum.org/2527/647/C2046783F.jpg, gradedNoMatchValid = 1.0: ___s.n.
https://fm-digital-assets.fieldmuseum.org/1904/108/C0377881F.jpg, gradedNoMatchValid = 1.0: ___344

secondPoliticalUnit: 9

https://fm-digital-assets.fieldmuseum.org/2523/698/C2051895F.jpg, gradedNoMatchValid = 0: ___N/A
https://fm-digital-assets.fieldmuseum.org/2521/207/C2026385F.jpg, gradedNoMatchValid = 0: ___N/A
https://fm-digital-assets.fieldmuseum.org/2726/069/C2036209F.jpg, gradedNoMatchValid = 0: ___N/A
https://fm-digital-assets.fieldmuseum.org/2669/168/C2047133F.jpg, gradedNoMatchValid = 0: ___N/A
https://fm-digital-assets.fieldmuseum.org/2669/142/C2047118F.jpg, gradedNoMatchValid = 1.0: Gladsax___Skåne
https://fm-digital-assets.fieldmuseum.org/2669/105/C2037874F.jpg, gradedNoMatchValid = 0: ___N/A
https://bryophyteportal.org/imglib/storage/f/bryophytes/C00794/C0079440F_lg.jpg, gradedNoMatchValid = 1: N/A___
https://fm-digital-assets.fieldmuseum.org/2527/647/C2046783F.jpg, gradedNoMatchValid = 1.0: ___Vendée
https://fm-digital-assets.fieldmuseum.org/1904/108/C0377881F.jpg, gradedNoMatchValid = 0: ___N/A

secondaryCollectors: 9

https://fm-digital-assets.fieldmuseum.org/2523/698/C2051895F.jpg, gradedNoMatchValid = 1.0: ___H. R. L. T. Perraudière
https://fm-digital-assets.fieldmuseum.org/2521/207/C2026385F.jpg, gradedNoMatchValid = 0: ___N/A
https://fm-digital-assets.fieldmuseum.org/2726/069/C2036209F.jpg, gradedNoMatchValid = 0: ___N/A
https://fm-digital-assets.fieldmuseum.org/2669/168/C2047133F.jpg, gradedNoMatchValid = 0: ___N/A
https://fm-digital-assets.fieldmuseum.org/2669/105/C2037874F.jpg, gradedNoMatchValid = 0: ___N/A
https://bryophyteportal.org/imglib/storage/f/bryophytes/C00794/C0079440F_lg.jpg, gradedNoMatchValid = 1: N/A___Philard
https://fm-digital-assets.fieldmuseum.org/2527/647/C2046783F.jpg, gradedNoMatchValid = 0: ___N/A
https://fm-digital-assets.fieldmuseum.org/1904/108/C0377881F.jpg, gradedNoMatchValid = 1.0: ___C. Y. Chiao|H. C. Cheo
https://fm-digital-assets.fieldmuseum.org/2116/004/C0090341F.jpg, gradedNoMatchValid = 0.1: H. Hertel | H. Kilias___H. Hertel|H. Kilias

typeStatus: 17

https://fm-digital-assets.fieldmuseum.org/2523/698/C2051895F.jpg, gradedNoMatchValid = 0: ___N/A
https://fm-digital-assets.fieldmuseum.org/2521/207/C2026385F.jpg, gradedNoMatchValid = 0: ___N/A
https://fm-digital-assets.fieldmuseum.org/2726/069/C2036209F.jpg, gradedNoMatchValid = 0: ___N/A
https://fm-digital-assets.fieldmuseum.org/2674/351/C2078136F.jpg, gradedNoMatchValid = 0: no type status___N/A
https://fm-digital-assets.fieldmuseum.org/2669/168/C2047133F.jpg, gradedNoMatchValid = 0: ___N/A
https://fm-digital-assets.fieldmuseum.org/2669/142/C2047118F.jpg, gradedNoMatchValid = 0: no type status___N/A
https://fm-digital-assets.fieldmuseum.org/2669/105/C2037874F.jpg, gradedNoMatchValid = 0: ___N/A
https://fm-digital-assets.fieldmuseum.org/440/996/C1048926F.jpg, gradedNoMatchValid = 0: no type status___N/A
https://bryophyteportal.org/imglib/storage/f/bryophytes/C00798/C0079851F_lg.jpg, gradedNoMatchValid = 0: no type status___N/A
https://bryophyteportal.org/imglib/storage/f/bryophytes/C00717/C0071775F_lg.jpg, gradedNoMatchValid = 0: no type status___N/A
https://fm-digital-assets.fieldmuseum.org/444/536/C0020053F.jpg, gradedNoMatchValid = 0: no type status___N/A
https://fm-digital-assets.fieldmuseum.org/2527/647/C2046783F.jpg, gradedNoMatchValid = 0: ___N/A
https://fm-digital-assets.fieldmuseum.org/1847/445/C0363985F.jpg, gradedNoMatchValid = 0: no type status___N/A
https://fm-digital-assets.fieldmuseum.org/1904/108/C0377881F.jpg, gradedNoMatchValid = 0: ___N/A
https://fm-digital-assets.fieldmuseum.org/2116/004/C0090341F.jpg, gradedNoMatchValid = 0: no type status___N/A
https://fm-digital-assets.fieldmuseum.org/2117/162/C0095075F.jpg, gradedNoMatchValid = 0: no type status___N/A
https://fm-digital-assets.fieldmuseum.org/2541/809/C0090105F.jpg, gradedNoMatchValid = 0: no type status___N/A

verbatimCollectors: 13

https://fm-digital-assets.fieldmuseum.org/2523/698/C2051895F.jpg, gradedNoMatchValid = 1.0: ___Bescherelle La Perraudière
https://fm-digital-assets.fieldmuseum.org/2521/207/C2026385F.jpg, gradedNoMatchValid = 1.0: ___Fitz-Gerald
https://fm-digital-assets.fieldmuseum.org/2726/069/C2036209F.jpg, gradedNoMatchValid = 1.0: ___R. Ochyra
https://fm-digital-assets.fieldmuseum.org/2669/168/C2047133F.jpg, gradedNoMatchValid = 1.0: ___I. Hagen
https://fm-digital-assets.fieldmuseum.org/2669/105/C2037874F.jpg, gradedNoMatchValid = 1.0: ___J. Krupa
https://fm-digital-assets.fieldmuseum.org/440/996/C1048926F.jpg, gradedNoMatchValid = 0.41: coll. by W. J. Eyerdam___W. J. Eyerdam
https://bryophyteportal.org/imglib/storage/f/bryophytes/C00798/C0079851F_lg.jpg, gradedNoMatchValid = 0.19: By Walter Kiener___Walter Kiener
https://bryophyteportal.org/imglib/storage/f/bryophytes/C00794/C0079440F_lg.jpg, gradedNoMatchValid = 0.47: Chester A. Driscoll___Chester & Philard
https://fm-digital-assets.fieldmuseum.org/2527/647/C2046783F.jpg, gradedNoMatchValid = 1.0: ___la Perraudière
https://fm-digital-assets.fieldmuseum.org/1847/445/C0363985F.jpg, gradedNoMatchValid = 0.89: J. Fernández Casas___Carvalho
https://fm-digital-assets.fieldmuseum.org/1904/108/C0377881F.jpg, gradedNoMatchValid = 1.0: ___Albert N. Steward, C. Y. Chiao, and H. C. Cheo
https://fm-digital-assets.fieldmuseum.org/2116/004/C0090341F.jpg, gradedNoMatchValid = 0.13: leg. T. Feuerer, H. Hertel & H. Kilias___T. Feuerer, H. Hertel & H. Kilias
https://fm-digital-assets.fieldmuseum.org/2541/809/C0090105F.jpg, gradedNoMatchValid = 0.29: leg. H.T. Lumbsch___H. T. Lumbsch

verbatimCoordinates: 10

https://fm-digital-assets.fieldmuseum.org/2523/698/C2051895F.jpg, gradedNoMatchValid = 0: ___N/A
https://fm-digital-assets.fieldmuseum.org/2521/207/C2026385F.jpg, gradedNoMatchValid = 0: ___N/A
https://fm-digital-assets.fieldmuseum.org/2726/069/C2036209F.jpg, gradedNoMatchValid = 1.0: ___62° 09' 45" S, 58° 33' 45" W
https://fm-digital-assets.fieldmuseum.org/2669/168/C2047133F.jpg, gradedNoMatchValid = 0: ___N/A
https://fm-digital-assets.fieldmuseum.org/2669/105/C2037874F.jpg, gradedNoMatchValid = 0: ___N/A
https://bryophyteportal.org/imglib/storage/f/bryophytes/C00798/C0079851F_lg.jpg, gradedNoMatchValid = 0.55: Lat. 40° N.___40° N
https://fm-digital-assets.fieldmuseum.org/444/536/C0020053F.jpg, gradedNoMatchValid = 0.18: 77°33'N, 68°35'W___77°33' N,68°35' W
https://fm-digital-assets.fieldmuseum.org/2527/647/C2046783F.jpg, gradedNoMatchValid = 0: ___N/A
https://fm-digital-assets.fieldmuseum.org/1904/108/C0377881F.jpg, gradedNoMatchValid = 0: ___N/A
https://fm-digital-assets.fieldmuseum.org/2117/162/C0095075F.jpg, gradedNoMatchValid = 0.55: 46° 01' N and 83° 44' W___Sec. 25, T. 42 N., R. 5 E. 46° 01' N and 83° 44' W.

verbatimDateIdentified: 9

https://fm-digital-assets.fieldmuseum.org/2523/698/C2051895F.jpg, gradedNoMatchValid = 0: ___N/A
https://fm-digital-assets.fieldmuseum.org/2521/207/C2026385F.jpg, gradedNoMatchValid = 0: ___N/A
