Image,verbatimCollectors,collectedBy,secondaryCollectors,recordNumber,verbatimEventDate,minimumEventDate,maximumEventDate,verbatimIdentification,latestScientificName,identifiedBy,verbatimDateIdentified,associatedTaxa,country,firstPoliticalUnit,secondPoliticalUnit,municipality,verbatimLocality,locality,habitat,verbatimElevation,verbatimCoordinates,otherCatalogNumbers,originalMethod,typeStatus
C0268559F.jpg,A. Touw No. 16376,A. Touw,N/A,16376,17.4.1975,1975-04-17,N/A,Macromitrium macrosporum Broth.,Macromitrium macrosporum,D. H. Vitt,17.4.1975,N/A,Papua New Guinea,West Sepik,N/A,N/A,"West Sepik Distr., Star Mts., c. 5°S 141°05’E Mt. Capella Base Camp.","Star Mountains, near Mount Capella Base Camp",Limestone ridge near camp; high stunted forest on ridge,c. 3600 m.,5°S 141°05’E,C0268559F,Typed,no type status
C0268560F.jpg,A. Touw No. 17312,A. Touw,N/A,17312,8.5. 1975,1975-05-08,N/A,Macromitrium macrosporum Broth.,Macromitrium macrosporum,D. H. Vitt,8.5. 1975,N/A,Papua New Guinea,West Sepik,N/A,N/A,"West Sepik Distr., Star Mts., c. 5°S 141°05'E NE Summit of Mt. Capella. Summit of ridge between Mt. Capella Base Camp and Mt. Capella ridge; on isolated tree.",NE Summit of Mt. Capella. Summit of ridge between Mt. Capella Base Camp and Mt. Capella ridge; on isolated tree.,N/A,c. 3650 m,c. 5°S 141°05'E,C0268560F,Typed,no type status
C0268561F.jpg,A. Touw No. 16420,A. Touw,N/A,16420,19.4.1975,1975-04-19,N/A,Macromitrium macrosporum Broth.,Macromitrium macrosporum,D. H. Vitt,19.4.1975,N/A,Papua New Guinea,West Sepik,N/A,N/A,"West Sepik Distr., Star Mts., c. 5°S 141° 05'E Mt. Capella NE summit","Star Mountains, Mount Capella Northeast summit",Forest remnant in deep chasm near the summit on soaking wet bark of trees,Alt. c. 3900 m.,c. 5°S 141° 05'E,C0268561F,Typed,no type status
C0268562F.jpg,A. Touw,A. Touw,N/A,17205,5.5. 1975,1975-05-05,N/A,Macromitrium macrosporum Broth.,Macromitrium macrosporum,D. H. Vitt,N/A,N/A,Papua New Guinea,West Sepik,N/A,N/A,"Near Mt. Capella Base Camp, along trail to Tamanagabip","Near Mount Capella Base Camp, along trail to Tamanagabip",Open subalpine scrub. At base of limestone rock faces,Alt. c. 3450 m,c. 5° S 141°05'E,C0268562F,Typed,no type status
C0268563F.jpg,A. Touw,A. Touw,N/A,18046,14.5.1975,1975-05-14,N/A,Macrotrilium megalocladon Fleisch.,Macrotrilium megalocladon,D. H. Vitt,N/A,N/A,Papua New Guinea,West Sepik,N/A,N/A,Upper montane forest between Folongonom and Artis' Camp.,Upper montane forest between Folongonom and Artis' Camp,Upper montane forest between Folongonom and Artis' Camp. Pendulous from heavy tree branches and slanting trunks,c. 2500 - 2600 m.,"c. 5°14'05""E",C0268563F,Typed,no type status
C0268564F.jpg,A. Touw,A. Touw,N/A,No. 16555,21.4. 1975,1975-04-21,N/A,Macromitrium megalocladon Fleisch.,Macromitrium megalocladon,D. H. Vitt,N/A,N/A,Papua New Guinea,West Sepik,N/A,N/A,"West Sepik Distr., Star Mts., c. 5° S 141°05’E Small kuni (grassfield) SW of Mt. Capella Base Camp","Star Mountains, small kuni (grassfield) southwest of Mount Capella Base Camp",On vertical face of moss covered limestone boulder at edge of kuni,c. 3400 m,c. 5° S 141°05’E,C0268564F,Typed,no type status
C0268565F.jpg,A. Touw,A. Touw,N/A,15768,7.4. 1975,1975-04-07,N/A,Macromitrium megalocladon Fleisch.,Macromitrium megalocladon,D. H. Vitt,7.4. 1975,N/A,Papua New Guinea,West Sepik,N/A,N/A,"West Sepik Distr., Star Mts., c. 5° S 141°05'E Tel Basin; Ridge above Camp 2. ",Tel Basin; Ridge above Camp 2,"Terrestrial in open shrubbery on ridge. Dense moss vegetation covering soil, rocks and the lower portion of shrubs. Dominant.",c. 3350 m.,c. 5° S 141°05'E,C0268565F,Typed,no type status
C0268566F.jpg,S. Hattori,S. Hattori,N/A,s.n.,VIII. 1946,1946-08-00,N/A,Macromitrium incurvum (Lindb.) Par.,Macromitrium incurvum,A. Noguchi,Ser. I (1947),N/A,Japan,Miyazaki,N/A,Minaminaka,"Kiushiu, Miyazaki, Minaminaka, Obi","Kiushiu, Obi","rupicola, photophila",ca 50 m,N/A,C0268566F,Typed,no type status
C0268569F.jpg,K. Mayebara,K. Mayebara,N/A,s.n.,"December 25, 1951",1951-12-25,N/A,Macromitrium incurvum (Lindb.) Par.,Macromitrium incurvum,A. Noguchi,N/A,N/A,Japan,Kumamoto,N/A,Yoshio,"On exposed rocks, 60 m. above sea, Yoshio, Kumamoto Prefecture","On exposed rocks, 60 meters above sea",On exposed rocks,60 m. above sea,N/A,C0268569F,Typed,no type status
C0268571F.jpg,K. Mayebara,K. Mayebara,N/A,s.n.,"February 11, 1952",1952-02-11,N/A,Macromitrium gymnostomum Sull. et Lesq.,Macromitrium gymnostomum,A. Noguchi,N/A,N/A,Japan,Kumamoto,N/A,Koonose,"ca. 100 m. above sea, Koonose, Kumamoto Prefecture","approximately 100 meters above sea level, Koonose",On rocks,ca. 100 m. above sea,N/A,C0268571F,Typed,no type status
C0268572F.jpg,K. Mayebara,K. Mayebara,N/A,s.n.,March 1952,1952-03-00,N/A,Macromitrium gymnostomum Sull. et Lesq.,Macromitrium gymnostomum,A. Noguchi,N/A,N/A,Japan,Kumamoto,N/A,Hitoyoshi,"On rocks, ca. 100m. alt., Hitoyoshi, Kumamoto County","On rocks, approximately 100 meters altitude, Hitoyoshi",On rocks,ca. 100m. alt.,N/A,C0268572F,Typed,no type status
C0268574F.jpg,H. H. Chung,H. H. Chung,N/A,B.206,"August, 1925",1925-08-00,N/A,Macromitrium gymnostonum S.& L.,Macromitrium gymnostonum,Theriot,N/A,N/A,China,Fujian,N/A,N/A,Kushan near Foochow,Kushan near Foochow,On rock,altitude 500 m.,N/A,C0268574F,Typed,no type status
C0268575F.jpg,H. H. Chung,H. H. Chung,N/A,B.20,"May 2, 1925",1925-05-02,N/A,Macromitrium gymnostonum Sull.,Macromitrium gymnostonum,Theriot,N/A,N/A,China,Fujian,N/A,Chuanchow,On rock in bamboo forest. CHUANCHOW,On rock in bamboo forest,bamboo forest,N/A,N/A,N/A,Typed,no type status
C0268579F.jpg,Timo Koponen,T. Koponen,N/A,#33590,23 July 1981,1981-07-23,N/A,Macromitrium longicaule C. Müll.,Macromitrium longicaule,D. H. Vitt,1989,N/A,Papua New Guinea,Morobe,N/A,N/A,Lake Wamba 5 km S of Teptep airstrip,Lake Wamba 5 kilometers south of Teptep airstrip,Rather open montane forest with dominating Pandanus trees 1 km S of lake,alt. 2400 m,"6°01'S, 146°33'E",C0268579F,Typed,no type status
C0268581F.jpg,H. H. Chung,H. H. Chung,N/A,B. 4,"March, 1925",1925-03-00,N/A,"Macromitrium japonicum (Dz. & M.) C. M. Syn. "" "" incurvum",Macromitrium japonicum,N/A,N/A,N/A,China,Fujian,N/A,N/A,"Namputo, Amoy","Namputo, Amoy",On shady rocks or bark.,N/A,N/A,CO268581F,Typed,no type status
C0268585F.jpg,Timo Koponen,T. Koponen,N/A,#32571,9 July 1981,1981-07-09,N/A,Macromitrium macrosporum Broth.,Macromitrium macrosporum,D. H. Vitt,1989,N/A,Papua New Guinea,Morobe,N/A,N/A,Mt. Sarawaket Southern Range 2.5 km S of L. Gwam,Mt. Sarawaket Southern Range 2.5 kilometers south of Lake Gwam,"Open alpine grassland and ""subalpine"" forest at Lake Kenzorgh East of Mt. Enggum, on bush",alt. 3550 m,"6°21'S, 147°07'E",C0268585F,Typed,no type status
C0268587F.jpg,M. Mizutani and I. Yoshimura,M. Mizutani,I. Yoshimura,1379,"Jan. 23,1975",1975-01-23,N/A,Macrotritium gymnostomum Sull. et Lesq.,Macrotritium gymnostomum,Z. I.,"Jan. 23,1975",N/A,Japan,Ryukyu Islands,Sonai,Isl. Iriomote,"Ryukyu: Isl. Iriomote, Sonai, 1-10 m alt., on tree trunk.","Ryukyu Islands, Iriomote Island, Sonai, on tree trunk",[precise habitat unknown],1-10 m alt.,N/A,CO268587F,Typed,no type status
C0268588F.jpg,K. Sakurai,K. Sakurai,N/A,s.n.,X. 1932,1932-10-00,N/A,Macromitrium incurvum (Lindb.) Paris,Macromitrium incurvum,K. Sakurai,N/A,N/A,Japan,Honshu,Musashi,N/A,"JAPONIA, Honshiu, Musashi, prope fauces d. Kobotoke",near Kobotoke,"rupestris, photophila",N/A,N/A,C0268588F,Typed,no type status
C0268589F.jpg,K. SAITO,K. Saito,N/A,s.n.,"April 3, 1970",1970-04-03,N/A,Macromitrium gymnostomum Sull. & Lesq.,Macromitrium gymnostomum,A. Noguchi,N/A,N/A,Japan,Kagoshima,N/A,Sumiyo-mura,"Sumiyo-mura, Isl. Amami-oshima, Kagoshima Pref.",Isl. Amami-oshima,On rock;,elevation about 120 m.,N/A,C0268589F,Typed,no type status
C0268725F.jpg,V. et P. Allorge,V. Allorge,P. Allorge,133,14.VI.1937,1937-06-14,N/A,Pogonatum urnigerum (Hedw.) P. B.,Pogonatum urnigerum,N/A,N/A,N/A,Portugal,Azores,N/A,São Miguel,talus découvert Salto do Cavalo vers 700 m. S. MIGUEL,talus at Salto do Cavalo around 700 meters,talus découvert,vers 700 m.,N/A,N/A,Typed,no type status
C0341037F.jpg,Marko Lewis,M. Lewis,N/A,83-224,20 Jan 1983,1983-01-20,N/A,Philonotis,Philonotis,N/A,N/A,N/A,Bolivia,La Paz,Larecaja,Sorata,"Tacacoma 3' Between 5-6 km S of Tacacoma along road to Quiabaya, 16-17 km N of Sorata.","Tacacoma 3' between 5 to 6 kilometers south of Tacacoma along the road to Quiabaya, 16 to 17 kilometers north of Sorata",Super humid Ceja de Montaña forests following ravines. In small rill in dripping area of small waterfall.,ca. 3550 m.,"15°36'S, 68°39'W",C0341037F,Typed,no type status
C0341038F.jpg,"Marko Lewis, no. 79-1314",M. Lewis,N/A,79-1314,29 March 1979,1979-03-29,N/A,Philonotis fide Crum,Philonotis,N/A,N/A,N/A,Bolivia,La Paz,Larecaja,N/A,"DEPTO. LA PAZ, PROV. LARECAJA: Along road 1 mi. from Sorata towards Achacachi",Along road 1 mile from Sorata towards Achacachi,Eroding bank,2740 m.,"15° 45' S., 68° 42' W.",C0341038F,Typed,no type status
C0341040F.jpg,Marko Lewis,M. Lewis,N/A,79-2315,1 June 1979,1979-06-01,N/A,Philonotis,Philonotis,N/A,N/A,N/A,Bolivia,Cochabamba,Chapare,N/A,"DEPTO. COCHABAMBA, PROV. CHAPARÉ: Slope of Cerro Khachi, N. of Corani","Slope of Cerro Khachi, north of Corani","On stones and banks of seepy creek in cloud forest ravine, with tree ferns",3030 m.,"17° 11' S., 65° 54' W.",C0341040F,Typed,no type status
C0341047F.jpg,Miss W. M. A. Brooke,W. M. A. Brooke,N/A,6867,15 Oct. 1950,1950-10-15,N/A,N/A,N/A,N/A,N/A,N/A,Bolivia,N/A,N/A,N/A,UNDUAVI,Unduavi,N/A,10000 ft.,N/A,C0341047F,Typed,no type status
C0341048F.jpg,Miss W. M. A. Brooke,W. M. A. Brooke,N/A,6865,13 Oct. 1950,1950-10-13,N/A,N/A,N/A,N/A,N/A,N/A,Bolivia,N/A,N/A,N/A,UNDUAVI,Unduavi,N/A,10000 ft.,N/A,C0341048F,Typed,no type status
C0341051F.jpg,Marko Lewis,M. Lewis,N/A,79-2315,1 June 1979,1979-06-01,N/A,PHILODOTIS,Philodotis,N/A,N/A,N/A,Bolivia,Cochabamba,Chapare,N/A,"DEPTO. COCHABAMBA, PROV. CHAPARÉ: Slope of Cerro Khachi, N. of Corani","Slope of Cerro Khachi, north of Corani","On stones and banks of seepy creek in cloud forest ravine, with tree ferns",3030 m.,"17°11' S, 65°54' W.",C0341051F,Typed,no type status
C0341117F.jpg,P+E. Hegewald,P. E. Hegewald,N/A,6989,31.8.1973,1973-08-31,N/A,Philonotis sphaerocarpa (Hedw.) Brid.,Philonotis sphaerocarpa,E. Hegewald,N/A,N/A,Peru,Amazonas,Chachapoyas,N/A,Las Palmas zw. Balsas u. Leimebamba.,Las Palmas between Balsas and Leimebamba,"Fels, Erde, Mauer, Baum, Strauch, Holz, See, Bach.",3000 m,N/A,N/A,Typed,no type status
C0341152F.jpg,"Frank D. Bowers, Claudio Delgadillo M. & Paul Somers, Jr.",F. D. Bowers,C. Delgadillo M. | P. Somers Jr.,5166,25 December 1973,1973-12-25,N/A,Braunia andrieuxii Braunia secunda (Hook.) B.S.G,Braunia secunda,A. J. Sharp,N/A,N/A,Mexico,Baja California Sur,N/A,N/A,"TERR.BAJA CALIFORNIA SUR; at Sierra de la Laguna. 15 miles east of Todos Santos. On boulder, meso, open valley.","Sierra de la Laguna, 15 miles east of Todos Santos, on a boulder in a meso, open valley",Oak-pine and grassland with dry and flowing streams,Alt. ca. 6300 ft,N/A,N/A,Typed,no type status
C0341164F.jpg,"A.J. and E.B. Sharp, E.C. Clebsch, K.F. Thornsburh",A. J. Sharp,E. B. Sharp | E. C. Clebsch | K. F. Thornburgh,2281,"June 23, 1973",1973-06-23,N/A,Braunia andrieuxii Lor.,Braunia andrieuxii,A. J. Sharp,N/A,N/A,Mexico,Oaxaca,N/A,N/A,"Near El Punto on Hwy. 175, Oaxaca; Mexico",Near El Punto on Highway 175,"Partial shade, moist, road side cliff.",+1625 m.,N/A,C0341164F,Typed,no type status
C0341169F.jpg,"A.J. and E.B. Sharp, E.C. Clebsch, K.R. Thorneburgh",A. J. Sharp,E. B. Sharp | E. C. Clebsch | K. R. Thorneburgh,2736,"July 4, 1973",1973-07-04,N/A,Brauna secunda (Hook.) B.S.G.,Braunia andrieuxii,Efrain De Luna,1992,N/A,Mexico,Jalisco,N/A,San Martín Hidalgo,"El Mirador on hwy. 80, 9 mi. above San Martín Hidalgo, Jalisco; Mexico.","El Mirador on highway 80, 9 miles above San Martín Hidalgo","Partial shade, moist, vertical surface of boulder",~1750 m.,N/A,N/A,Typed,no type status
C0341179F.jpg,C. G. PRINGLE,C. G. Pringle,N/A,10619,"30, Sept., 1908.",1908-09-30,N/A,"Brauina Andrieuxii, Lorentz.",Brauina andrieuxii,E. De Luna,1992,N/A,Mexico,Jalisco,N/A,N/A,On rocks near Guadalajara,On rocks near Guadalajara,N/A,"5,000 ft.",N/A,N/A,Typed,no type status
C0341180F.jpg,C. G. PRINGLE,C. G. Pringle,N/A,10627,"17, Sept., 1908.",1908-09-17,N/A,"Braunia andrieuxii Lor. | Braunia plicata, Mitt., var. canescens, Card. n. var.",Braunia andrieuxii,Efrain De Luna,1992,N/A,Mexico,Hidalgo,N/A,N/A,Cuyamaloya,Cuyamaloya,N/A,N/A,N/A,N/A,Typed,no type status
C0341205F.jpg,LEG. EGGERS & FRAHM,Eggers,Frahm,s.n.,23.2.79(1),1979-02-23,N/A,Braunia secunda (Hook.) Bruch & Schimp.,Braunia secunda,Efrain De Luna,1992,N/A,Mexico,Veracruz,N/A,N/A,"SIERRA MADRE AN DER STR.F55 ZW.PEROTE + JALAPA, KIEFERN=EICHENW.",[precise locality unknown],KIEFERN=EICHENW.,2300m,N/A,N/A,Typed,no type status
C0341207F.jpg,Frank D. Bowers; Claudio Delgadillo M.; Paul Sorensen,F. D. Bowers,C. Delgadillo M. | P. Sorensen,5067,30 December 1973,1973-12-30,N/A,Braunia secunda (Hook.) B.S.G.,Braunia secunda,A. J. Sharp,1992,N/A,Mexico,Durango,N/A,N/A,"DURANGO: Oak-pine forest with Madrono along Highway 10 about 9 miles west of La Ciudad. On boulder, partial shade, meso, ridge.",Oak-pine forest with Madrono along Highway 10 about 9 miles west of La Ciudad,Oak-pine forest with Madrono,Alt. 6650 ft.,N/A,C0341207F,Typed,no type status
C0341213F.jpg,A. J. SHARP,A. J. Sharp,N/A,1145,"July 23, 1941",1941-07-23,N/A,Braunia secunda (Hook.) BSG,Braunia secunda,H. A. Crum,N/A,N/A,Mexico,Distrito Federal,N/A,N/A,"Siliceous boulder in Rio, above Contreras, D.F., MEXICO.","Siliceous boulder in Rio, above Contreras",N/A,N/A,N/A,C0341213F,Typed,no type status
C0341223F.jpg,"A.J. Sharp, F.D. Bowers, D.K. Smith, R.A. Hattaway, Paul Somers, Jr.",A. J. Sharp,F. D. Bowers | D. K. Smith | R. A. Hattaway | P. Somers Jr.,4247,"Dec. 19, 1972",1972-12-19,N/A,Braunia squarrosa (Hampe) Broth.,Braunia squarrosa,F. Bowers,N/A,N/A,Mexico,Chiapas,N/A,Pueblo Nuevo,"Yerba Buena, Pueblo Nuevo, (about 55 km. northeast of Tuxtla--Gutiérrez), Chiapas","Yerba Buena, trail side bank","Partial shade, moist",+ 6800 ft.,N/A,N/A,Typed,no type status
C0341228F.jpg,F.J. Hermann,F. J. Hermann,N/A,26429,"Feb.9,1975",1975-02-09,N/A,Braunia squarrulosa (Hampe) Broth.,Braunia squarrulosa,Efrain de Luna,1992,N/A,Mexico,Chiapas,N/A,San Cristobal de las Casas,"15 mi. S.E. of San Cristobal de las Casas, Chiapas, Mexico.",15 miles southeast of San Cristobal de las Casas,On oak trunk in oak-pine woods,alt. 6800 ft.,N/A,C0341228F,Typed,no type status
C0341231F.jpg,"A.J. Sharp, F.D. Bowers, D.K. Smith, R.A. Hattaway, Paul Somers, Jr.",A. J. Sharp,F. D. Bowers | D. K. Smith | R. A. Hattaway | P. Somers Jr.,2980-a,"Dec. 23, 1972",1972-12-23,N/A,Braunia squarrosa (Hampe) Broth.,Braunia squarrosa,A. J. Sharp,"Unsure, check",N/A,Mexico,Oaxaca,N/A,San Pablo Ayutla,"Roadside near San Pablo Ayutla, (about 70 km. east of Oaxaca) Oaxaca.","Roadside near San Pablo Ayutla, about 70 kilometers east of Oaxaca","Dry, full shade, oak branch. Oak-pine woods.",+6000 ft.,N/A,N/A,Typed,no type status
C0341234F.jpg,Howard A. Crum,H. A. Crum,N/A,917,23 July 1949,1949-07-23,N/A,Braunia squarrosa (Hampe) Broth.,Braunia squarrosa,Efrain de Luna,1992,N/A,Mexico,Jalisco,N/A,N/A,"Slopes of La Ferrería, above Manantlán.","Slopes of La Ferreria, above Manantlan","On dead limb, fallen. Oak forest.",7300 feet,N/A,C0341234F,Typed,no type status
C0341237F.jpg,C. G. PRINGLE,C. G. Pringle,N/A,10550,"17, July, 1908.",1908-07-17,N/A,"Braunsia squarrulosa, (Hpe.) Broth.",Braunsia squarrulosa,Cardot | Efrain De Luna,1992,N/A,Mexico,Federal District,N/A,N/A,"Base of trees, Cima, 10,000 ft.","Base of trees, Cima",Base of trees,"10,000 ft.",N/A,N/A,Typed,no type status
C0341238F.jpg,EGGERS & FRAHM,Eggers,Frahm,s.n.,10.5.79(29),1979-05-10,N/A,Braunia squarrosula (Hampe) Broth.,Braunia squarrosula,Efrain De Luna,1992,N/A,Mexico,Chiapas,N/A,N/A,KM 100 AN DER STR.OCOSINGO-SAN CRISTUBAL EICHEN-KIEFERNWALD 2250 MSm.,KM 100 on the Ocosingo-San Cristobal oak-pine forest,oak-pine forest,2250 MSm.,N/A,N/A,Typed,no type status
C0341239F.jpg,EGGERS & FRAHM,Eggers,Frahm,10.3.79(29),10.3.79(29),1979-03-10,N/A,Braunia squarrulosa (Hampe) Broth.,Braunia squarrulosa,Efrain De Luna,1992,N/A,Mexico,Chiapas,N/A,N/A,"EDO.CHIAPAS, KM 100 AN DER STR.OCOSINGO-SAN CRISTOBAL EICHEN-KIEFERNWALD",KM 100 on the road from Ocosingo to San Cristobal,Eichen-Kiefernwald,2250 MSM.,N/A,N/A,Typed,no type status
C0341242F.jpg,F. J. Hermann,F. J. Hermann,N/A,26429,"February 9, 1975",1975-02-09,N/A,Braunia squarrulosa (Hampe) Broth. c.fr.,Braunia squarrulosa,Efrain De Luna,1992,N/A,Mexico,Chiapas,N/A,San Cristobal de las Casas,"along Route 190, 15 miles SE. SAN CRISTOBAL DE LAS CASAS","along Route 190, 15 miles southeast of San Cristobal de las Casas",On oak trunk in oak-pine woods,alt. 6800 ft.,N/A,N/A,Typed,no type status
C0341246F.jpg,"Dana Griffin, III y María Isabel Morales",D. Griffin,M. I. Morales,B 97,4 Feb. 1979,1979-02-04,N/A,Braunia squarrulosa (Hampe) C. Müll.,Braunia squarrulosa,E. De Luna,1992,N/A,Costa Rica,San Jose,N/A,N/A,"Valle de Copey, ca. 30 kms al sur de Cartago.","Valle de Copey, approximately 30 kilometers south of Cartago",Bosque primario montano bajo muy húmedo y potreros.,Alt. 2000 m.,N/A,C0341246F,Typed,no type status
C0341248F.jpg,S. Churchill,S. Churchill,N/A,20792,4 Ago 2001,2001-08-04,N/A,"Hedwigia ciliata var. leucophaea, Encoded in TROPICOS",Hedwigia ciliata var. leucophaea,S. Churchill,2001,N/A,Bolivia,Tarija,Burnet O'Connor,N/A,"Serrania Huacayoj. Ca. 35 km oeste de Entre Rios (carretera a Tarija). Bosque montano Tucumano-Boliviano, remanente.",Serrania Huacayoj approximately 35 kilometers west of Entre Rios (road to Tarija),Musgo sobre ramas. c.fr.,2300 m,21°25'S 64°19'W,<20792-20809>,Typed,no type status
C0341251F.jpg,B. Sparre,B. Sparre,N/A,s.n.,27 November 1946,1946-11-27,N/A,Braunia cirrhiifolia (Mitt.) Jaeg.,Braunia cirrhiifolia,W. R. Buck,N/A,N/A,Argentina,Tucuman,Chicligasta,Rio Cochuna,"Argentina, Prov. Tucuman, Chicligasta, Rio Cochuna, 1000 m a.s.l.",Rio Cochuna,"Subtropical rainforest, epiphyte",1000 m a.s.l.,N/A,B11750,Typed,no type status
C0341253F.jpg,"Marko Lewis, no. 79-1625",M. Lewis,N/A,79-1625,6 April 1979,1979-04-06,N/A,Braunia cirrhifolia (Mitt.) Wils. ex Jaeg.,Braunia cirrhifolia,E. De Luna,1992,N/A,Bolivia,La Paz,Larecaja,N/A,"DEPTO. LA PAZ, PROV. LARECAJA: Canyon 1 km. E. of Cachipata, SE of Sorata, 3250 m., 15° 48' S., 68° 36' W.","Canyon 1 kilometer east of Cachipata, southeast of Sorata",In ravine with waterfall,3250 m.,"15° 48' S., 68° 36' W.",C0341253F,Typed,no type status
