Image,verbatimCollectors,collectedBy,secondaryCollectors,recordNumber,verbatimEventDate,minimumEventDate,maximumEventDate,verbatimIdentification,latestScientificName,identifiedBy,verbatimDateIdentified,associatedTaxa,country,firstPoliticalUnit,secondPoliticalUnit,municipality,verbatimLocality,locality,habitat,verbatimElevation,verbatimCoordinates,otherCatalogNumbers,originalMethod,typeStatus
0018_C0268564F.jpg,A. Town No. 16555,A. Town,N/A,16555,21.4.1975,1975-04-21,N/A,Macromitrium megalocladon Fleisch.,Macromitrium megalocladon,D. H. Vitt,N/A,N/A,Papua New Guinea,West Sepik,N/A,N/A,c.5 mi SW Green Hill (grassfield) SW of Mt. Capella Base Camp,"approximately 5 miles southwest of Green Hill, southwest of Mount Capella Base Camp",on vertical face of moss covered limestone boulder at edge of kunai,3400 m,N/A,1142432,Typed,no type status
0019_C0268565F.jpg,A. Touw,A. Touw,N/A,15768,7-4-1975,1975-04-07,N/A,Macromitrium megalocladon Fleisch.,Macromitrium megalocladon,D. H. Vitt,7-4-1975,N/A,Papua New Guinea,West Sepik,N/A,N/A,"Capas Suklimestone, Star Mts., c. 5 mi NW Telefomin. Ridge above Camp 2","Capas Suklimestone, Star Mountains, approximately 5 miles northwest of Telefomin, Ridge above Camp 2","Terrestrial in open shrubbery on ridge, Dense moss vegetation covering soil, rocks and the lower portion of shrubs, Dominant",3350 m,N/A,1142300,Typed,no type status
0020_C0268566F.jpg,S. Hattori,S. Hattori,N/A,s.n.,VIII. 1946,1946-08-00,N/A,20. Macrotritium incurvum (Limb.) Par.,Macrotritium incurvum,A. Noguchi,1947,N/A,Japan,Kyushu,Miyazaki,Mimata-mura,"Miyazaki, Minamimata, Obi","Mimata-mura, Obi","rupicola, photophila, ca. 50 m",ca. 50 m,N/A,1285066,Typed,no type status
0021_C0268569F.jpg,K. Miyabe,K. Miyabe,N/A,s.n.,"December 25, 1951",1951-12-25,N/A,Macromitrium incurvum (Lindb.) Par.,Macromitrium incurvum,A. Noguchi,N/A,N/A,Japan,Kumamoto,N/A,Yoshiho,"On exposed rocks, 60 m. above sea, Yoshiho, Kumamoto Prefecture","On exposed rocks, 60 meters above sea",On exposed rocks,60 m. above sea,N/A,1043529,Typed,no type status
0022_C0268571F.jpg,K. Miyazaki,K. Miyazaki,N/A,s.n.,"February 11, 1952",1952-02-11,N/A,Macromitrium gymnostomum Sull. et Lesq.,Macromitrium gymnostomum,A. Noguchi,s.d.,N/A,Japan,Kumamoto,N/A,Konose,"ca. 100 m. above sea, Konose, Kumamoto Prefecture","approximately 100 meters above sea level, Konose",On rocks,ca. 100 m.,N/A,1043490,Typed,no type status
0023_C0268572F.jpg,K. Mayamora,K. Mayamora,N/A,s.n.,March 1932,1932-03-00,N/A,Macrotrichum erythrostomum Sull. et Lesq.,Macrotrichum erythrostomum,A. Noguchi,N/A,N/A,Japan,Kumamoto,N/A,Hitoyoshi,"ca. 100m. alt. Hitoyoshi, Kumamoto County",approximately 100 meters altitude Hitoyoshi,On rocks,ca. 100m. alt.,N/A,1043493,Typed,no type status
0024_C0268574F.jpg,H. H. Chung,H. H. Chung,N/A,B.206,"August, 1925",1925-08-00,N/A,Macrothylacia gymnostomum S. Lac.,Macrothylacia gymnostomum,Thériot,N/A,N/A,China,Fujian,N/A,Kushan near Foochow,"On rocks, hillside gum kushan, Kushan near Foochow","On rocks, hillside gum Kushan",[precise locality unknown],N/A,N/A,1122631,Typed,no type status
0025_C0268575F.jpg,H. R. Chung,H. R. Chung,N/A,20,"May 2, 1933",1933-05-02,N/A,Macromitrium gymnostomum Sull.,Macromitrium gymnostomum,Thériot,N/A,N/A,China,Fujian,N/A,N/A,On rock in bamboo forest,On rock in bamboo forest,bamboo forest,N/A,N/A,1137021,Typed,no type status
0026_C0268579F.jpg,Timo Koponen,T. Koponen,N/A,#33590,23 July 1981,1981-07-23,N/A,Macromitrium longicaule C. Müll.,Macromitrium longicaule,D. H. Vitt,1989,N/A,Papua New Guinea,Morobe,N/A,N/A,"Wamoba 5 km S of TepTep airstrip, open montane forest with dominating Pandanus trees 1 km S of Lake","Wamoba 5 kilometers south of Tep Tep airstrip, open montane forest with dominating Pandanus trees 1 kilometer south of Lake",Open montane forest with dominating Pandanus trees,2400 m,"06°01'S, 146°33'E",#1142665,Typed,no type status
0027_C0268581F.jpg,H. H. Carter,H. H. Carter,N/A,B-4,"March, 1925",1925-03-00,N/A,Macrothamnium japonicum (Doz. & Mol.) J.-C. Syn. Tourovum,Macrothamnium japonicum,N/A,N/A,N/A,China,Fukien,N/A,N/A,"On shady rocks or bark, Namptao, Azow","Namptao, Azow",On shady rocks or bark,N/A,N/A,N/A,Handwritten,no type status
0028_C0268585F.jpg,Timo Koponen,T. Koponen,N/A,3571,9 July 1981,1981-07-09,N/A,Macromitrium macrocarpum Broth.,Macromitrium macrocarpum,Dale H. Vitt,1989,N/A,Papua New Guinea,Morobe,N/A,N/A,"Mt. Gwamuwat Southern Range 2.5 km S of L. Gwam, Open alpine grassland and ""subalpine"" forest at L., Kenzamohf E of Mt. Enggum","Mt. Gwamuwat Southern Range 2.5 kilometers south of Lake Gwam, open alpine grassland and ""subalpine"" forest at Lake Kenzamohf east of Mt. Enggum","Open alpine grassland and ""subalpine"" forest",3550 m,"06°21'S, 147°07'E",N/A,Typed,no type status
0029_C0268587F.jpg,T. Mizutani and T. Yoshimura,T. Mizutani,T. Yoshimura,s.n.,"Jan. 23, 1975",1975-01-23,N/A,Macrothamnium amoenum Sull. et Lesq.,Macrothamnium amoenum,Z. Iwatsuki,N/A,N/A,Japan,Ryukyu Islands,N/A,N/A,"Ryukyu: Isl. Iriomote, Sonai, 1-10 m alt., on tree trunk","Iriomote Island, Sonai, 1 to 10 meters altitude, on tree trunk",N/A,1-10 m alt.,N/A,1049018,Typed,no type status
0030_C0268588F.jpg,K. Kurokawa,K. Kurokawa,N/A,s.n.,s.d.,1932-07-00,N/A,Macromitrium incurveum (Lindb.) Paris,Macromitrium incurveum,N/A,1932,N/A,Japan,Honshu,N/A,Musashi,"Hodosu, Musashi",Hodosu,Cryptogamic Herbarium,N/A,N/A,1356480,Typed,no type status
0031_C0268589F.jpg,K. Sato,K. Sato,N/A,639,"April 3, 1930",1930-04-03,N/A,"Macrotritium gymnostomum Sull. & Lesq., Proc. Am. Ac. Arts. Sci. 4:278 (1895)",Macrotritium gymnostomum,A. Noguchi,s.d.,N/A,Japan,Kagoshima,N/A,Sumiyoshi-ura,Iriomote-jima,Iriomote-jima,On rock,elevation about 120 m.,N/A,1051109,Typed,no type status
0032_C0268725F.jpg,BRYOPHYTA AZORICA MOUSSES ET HEPATIQUES RECUEILLES EN 1937 par M. le Dr. V. ALLORGE,V. Allorge,N/A,s.n.,14.VI.1937,1937-06-14,N/A,"Porotrichum uniclorum (Hedw.),B. et talus dacoverte Salto do Cavalo vers 700 m. S.MIGUEL",Porotrichum uniclorum,N/A,N/A,N/A,Portugal,Azores,N/A,N/A,Salto do Cavalo vers 700 m. S.MIGUEL,"Salto do Cavalo, approximately 700 meters",talus dacoverte (precise habitat details are missing or not provided),vers 700 m.,N/A,1181624,Typed,no type status
0033_C0341037F.jpg,Marko Lewis s.n.,M. Lewis,N/A,s.n.,20 Jan 1983,1983-01-20,N/A,Philonotis,Philonotis,N/A,N/A,N/A,Bolivia,La Paz,Larecaja,N/A,"DEPTO. LA PAZ PROV. LARECAJA: Tacacoma 3! Between 5-6 km S of Tacacoma along road to Quiabaya, 68-17 W N. of Sorata.","Between 5-6 kilometers South of Tacacoma along road to Quiabaya, North of Sorata",Super humid Ceja de Monte forests following ravines. In small rill in dripping area of small waterfall.,3550m,N/A,1100485,Typed,no type status
0034_C0341038F.jpg,Marko Lewis,M. Lewis,N/A,79-1314,29 March 1979,1979-03-29,N/A,Philonotis fide Crum,Philonotis,N/A,N/A,N/A,Bolivia,La Paz,Larecaja,N/A,"DEPTO. LA PAZ, PROV. LARECAJA: Along road 1 mi. from Sorata towards Achacachi",Along road 1 mile from Sorata towards Achacachi,Eroding bank,2740 m.,"15° 45' S, 68° 42' W.",N/A,Typed,no type status
0035_C0341040F.jpg,Marko Lewis,M. Lewis,N/A,79-2315,1 June 1979,1979-06-01,N/A,Philonotis,Philonotis,N/A,N/A,N/A,Bolivia,Cochabamba,Chapare,N/A,"Cerro Khasiri, N. of Corani, 3030 m","Slope of Cerro Khasiri, north of Corani","Banks of seepy creek in cloud forest ravine, with tree ferns.",3030 m,"17° 11' S, 65° 54' W",187363,Typed,no type status
0036_C0341047F.jpg,M. A. Rumreich,M. A. Rumreich,N/A,s.n.,Oct 1950,1950-10-00,N/A,N/A,N/A,N/A,N/A,N/A,Bolivia,N/A,N/A,Unduavi,Unduavi,[precise locality unknown],N/A,10000 ft.,N/A,6867,Typed,no type status
0037_C0341048F.jpg,Miss M. A. Béguelin,M. A. Béguelin,N/A,6865,13 Oct. 1950,1950-10-13,N/A,Plantae,Plantae,N/A,N/A,N/A,Bolivia,N/A,N/A,N/A,UNDIAVI 1000 ft.,Undiavi,N/A,1000 ft.,N/A,9288,Typed,no type status
0038_C0341051F.jpg,Marko Lewis,M. Lewis,N/A,79-2315,1 June 1979,1979-06-01,N/A,PHILONOTIS,Philonotis,N/A,N/A,N/A,Bolivia,Cochabamba,Chapare,N/A,"Slope of Cerro Khachi, N. of Corani, 3030 m.","Slope of Cerro Khachi, north of Corani","Dense Andean banks of seepy creek in cloud forest ravine, with tree ferns",3030 m,"17° 11' S, 65° 54' W",N/A,Typed,no type status
0039_C0341117F.jpg,P. E. Hegewald,P. E. Hegewald,N/A,6969,31.8.1973,1973-08-31,N/A,Philonotis spherocarpa (Hedw.) Brid.,Philonotis spherocarpa,Dana Griffin III,N/A,N/A,Peru,Amazonas,N/A,N/A,Las Palmas zw. Balzas u. Leimebamba,Las Palmas between Balzas and Leimebamba,"Fels, Erde, Mauer, Baum, Strauch, Holz, See, Bach",Höhe 3000 m,N/A,N/A,Typed,no type status
0040_C0341152F.jpg,"Frank D. Bowers, Paul Sørensen, Claudio Delgadillo M.",F. D. Bowers,P. Sørensen | C. Delgadillo M.,5166,25 December 1970,1970-12-25,N/A,Brauna secunda (Hook.) B.S.G.,Braunia andrieuxii,E. De Luna,1992,N/A,Mexico,Baja California Sur,N/A,Todos Santos,"On boulders, meson valley, at Sierra de Laguna, 15 miles east of Todos Santos.","On boulders, Meson Valley, at Sierra de Laguna, 15 miles east of Todos Santos",Oak-pine and grass-land with dry arroyo along stream,ca. 6300 ft.,N/A,1045263,Typed,no type status
0041_C0341164F.jpg,"A.J. Sharp, E.B. Bartram, K.E. Thorough",A. J. Sharp,E. B. Bartram | K. E. Thorough,2281,"June 23, 1973",1973-06-23,N/A,Braunia andrieuxii Lor.,Braunia andrieuxii,E. B. Luna,1992,N/A,Mexico,Oaxaca,N/A,N/A,"Near El Punto on Hwy. 175, Oaxaca, México",Near El Punto on Highway 175,"Partial shade, moist, road side",+1625 m,N/A,1045248,Typed,no type status
0042_C0341169F.jpg,"A. J. and E. B. Sharp, E. C. Cloebach, K. R. Hornbrough",A. J. Sharp,E. B. Sharp | E. C. Cloebach | K. R. Hornbrough,2736,"July 11, 1973",1973-07-11,N/A,Braunea secunda (Hook.) B.S.O.,Braunea secunda,A. Sharp,N/A,N/A,Mexico,Jalisco,N/A,San Martín de Hidalgo,"El Mirador on Hwy. 80, 9 mi. S. San Martín de Hidalgo, Jalisco; Mexico.","El Mirador on Highway 80, 9 miles south of San Martín de Hidalgo","Partial shade, moist, vertical surface of boulder.",1750 m,N/A,1045251,Typed,no type status
0043_C0341179F.jpg,C. G. Pringle,C. G. Pringle,N/A,10619,"Sept., 1906",1906-09-00,N/A,Braunia andrieuxii Lorentz,Braunia andrieuxii,E. De Luna,1992,N/A,Mexico,Jalisco,N/A,N/A,"On rocks near Guadalajara, 6,000 ft.",On rocks near Guadalajara,N/A,"6,000 ft.",N/A,1772142,Typed,no type status
0044_C0341180F.jpg,C. G. Pringle,C. G. Pringle,N/A,10627,"17 Sept., 1894",1894-09-17,N/A,"Braunia andrieuxii Lor. | Braunia plicata, Mitt., var. canescens, Card. n. var.",Braunia andrieuxii,F. Dünne | Duke University Herbarium,"June, 1992",N/A,Mexico,Hidalgo,N/A,N/A,Cayagatos.,Cayagatos,N/A,N/A,N/A,1045265,Typed,no type status
0045_C0341205F.jpg,E. Matuda,E. Matuda,N/A,552,"Febr. 27, 1939",1939-02-27,N/A,Braunsia secunda (Hook.) Bruch & Schimp.,Braunsia secunda,E. D. Rudolph,"June, 1972",N/A,Mexico,Veracruz,N/A,Perote,"Edo. Veracruz, Sierra Madre and Oriz., 1/2m Perote a Jalapa, Kiefern-Lichtung","Sierra Madre and Orizaba, half a mile from Perote to Jalapa, pine grove",[precise locality unknown],2300m,N/A,1031423,Typed,no type status
0046_C0341207F.jpg,"Frank D. Bowers, Claudio Delgadillo M., Paul Sotero",F. D. Bowers,C. Delgadillo M. | P. Sotero,5067,30 December 1979,1979-12-30,N/A,Braunia secunda (Hook.) Bruch & Schimp.,Braunia secunda,E. De Luna,"June, 1992",N/A,Mexico,Durango,N/A,N/A,"Ca 28 km E of El Salto, on Hwy 40, about 9 miles west of La Ciudad","Approximately 28 kilometers east of El Salto, on Highway 40, about 9 miles west of La Ciudad","On boulder, partial shade, moist, elfin cloud forest",2350 m,N/A,s.n.,Typed,no type status
0047_C0341213F.jpg,A. J. Sharp,A. J. Sharp,N/A,1164,"July 23, 1941",1941-07-23,N/A,Braunia secunda (Hook.) Bruch & Schimp.,Braunia secunda,E. G. Britton,N/A,N/A,Mexico,Distrito Federal,N/A,N/A,"Siliceous boulder in Rio above Contreras, D.F., Mexico",Siliceous boulder in Rio above Contreras,N/A,N/A,N/A,1045239,Typed,no type status
0048_C0341223F.jpg,"A.J. Sharp, E.D. Boowers, D.K. Smith, R.A. Pursell, Paul Boowers, J.R.",A. J. Sharp,E. D. Bowers | D. K. Smith | R. A. Pursell | Paul Bowers | J. R.,2717,"Dec. 19, 1972",1972-12-19,N/A,Braunia squarrosa (Hamp.) C. Muell.,Braunia squarrosa,F. Bowers,N/A,N/A,Mexico,Puebla,N/A,Yerba Buena,"partial shade, moist, trail side bank Yerba Buena, Pueblo, Mexico (about 55 mi. northeast of Tuxtla-Gutierrez), Chiapas, 6800 ft.",trail side bank Yerba Buena,"partial shade, moist",6800 ft.,N/A,1045274,Typed,no type status
0049_C0341228F.jpg,F.J. Hermann,F.J. Hermann,N/A,26429,"Feb. 9, 1975",1975-02-09,N/A,Braunia squarrosa (Hampe) Broth.,Braunia squarrosa,Efrain De Luna,1992,N/A,Mexico,Chiapas,N/A,San Cristóbal de las Casas,"On oak trunk in oak-pine woods, alt. 6800 ft., 15 mi. S.E. of San Cristóbal de las Casas, Chiapas, Mexico.","On oak trunk in oak-pine woods, 15 miles southeast of San Cristobal de las Casas",On oak trunk in oak-pine woods,alt. 6800 ft.,N/A,N/A,Typed,no type status
0050_C0341231F.jpg,"A.J. Sharp, R.D. Poulsen, R.A. Hatheway, D.K. Smith",A. J. Sharp,R. D. Poulsen | R. A. Hatheway | D. K. Smith,2980,"Dec. 23, 1972",1972-12-23,N/A,Braunia squarrosa (Hampe) C. Mull.,Braunia squarrosa,A. J. Sharp,1982,N/A,Mexico,Oaxaca,N/A,Santo Domingo Ixcatlán,"Roadside near San Pablo Ayutla, east of Oaxaca, Oaxaca",Roadside near San Pablo Ayutla,"Dry, full shade, oak branch, oak-pine woods",about 7000 to about 8000 ft,N/A,1045269,Typed,no type status
0051_C0341234F.jpg,Howard A. Crum,H. A. Crum,N/A,917,23|24 July 1949,1949-07-23,1949-07-24,Braunia squarrosa (Hamp.) C. Muell.,Braunia squarrosa,E. De Luna,1992,N/A,Mexico,Jalisco,N/A,Manantlán,"Slopes of La Ferreria, above Manantlán","Slopes of La Ferreria, above Manantlán",Oak forest,7300 feet,N/A,N/A,Typed,no type status
0052_C0341237F.jpg,C. G. Pringle,C. G. Pringle,N/A,10550,"11 July, 1905",1905-07-11,N/A,Braunia squarrosa (Hpe.) Broth. Det. Cand.,Braunia squarrosa,Efraín De Luna,1992,N/A,Mexico,Federal District,N/A,N/A,"Federal District - Base of tree, Cima, 10,000 ft.","Federal District, base of tree, Cima",Base of tree,"10,000 ft.",N/A,I 172249,Typed,no type status
0053_C0341238F.jpg,E.G. Heggens and R.Hahm,E. G. Heggens,R. Hahm,s.n.,15.I.29,1929-01-15,N/A,Braunia squarrosula (Hamp.) C. Muell.,Braunia squarrosula,Erwin De Luna,1992,N/A,Mexico,Chiapas,N/A,N/A,Km 100 an der Str. Tuxtla-Gutierrez - San Cristobal Ecke Kieferwald 2500 msh.,"Km 100 on the road from Tuxtla-Gutierrez to San Cristobal, near a pine forest",N/A,2500 msh.,N/A,1031467,Typed,no type status
0054_C0341239F.jpg,EGGERS & Fr. A. H. FRAHM,EGGERS,Fr. A. H. Frahm,s.n.,10.3.79(29),1979-03-10,N/A,Braunia squarrosum (Hampe) Broth.,Braunia squarrosula,Efrain De Luna,1992,N/A,Mexico,Chiapas,N/A,San Cristobal,KM 100 ANDER STR. C. SAN CRISTOBAL,KM 100 along the road to San Cristobal,[precise locality unknown],2250 m,N/A,1031495,Typed,no type status
0055_C0341242F.jpg,F. J. Hermann,F. J. Hermann,N/A,26429,"February 9, 1975",1975-02-09,N/A,Braunia squarrosa (Hampe) C. Muell.,Braunia squarrosa,Efrain De Luna,1992,N/A,Mexico,Chiapas,N/A,N/A,"On oak trunk in oak-pine woods along Route 190, alt. ~6800 ft., 15 miles SE. SAN CRISTOBAL DE LAS CASAS","On oak trunk in oak-pine woods along Route 190, approximately 6800 feet, 15 miles southeast of San Cristobal de las Casas",On oak trunk in oak-pine woods,alt. ~6800 ft.,N/A,1045277,Typed,no type status
0056_C0341246F.jpg,Dana Griffin III y Maria Isabel Morales,D. Griffin III,M. I. Morales,s.n.,28 diciembre 1979,1979-12-28,N/A,Braunia squarrulosa (Hampe) C. Muell.,Braunia squarrulosa,N/A,1992,N/A,Costa Rica,San Jose,N/A,N/A,"Valle de Copey, ca. 30 kms al sur de Cartago. Alt. 2000 m. faldamento bajo muy humedo y porroso","Valle de Copey, approximately 30 kilometers south of Cartago","En roca seca, a pleno sol",Alt. 2000 m.,N/A,1029423,Typed,no type status
0057_C0341248F.jpg,S. Churchill,S. Churchill,N/A,20792,4 Ago 2001,2001-08-04,N/A,Braunia excelsa C. Müller,Braunia excelsa,S. Churchill,2001,N/A,Bolivia,Tarija,Burnet O'Connor,Serranía Huacaya,"Serranía Huacaya. Ca. 35 km oeste de Entre Ríos (carretera Tarija). Bosque montano Tucumano-Boliviano, remanente.","Serranía Huacaya, approximately 35 kilometers west of Entre Ríos on the road to Tarija, remnant Tucumano-Bolivian mountain forest","Bosque montano Tucumano-Boliviano, remanente. Musgo sobre ramas.",2300 m,21°25'S 64°19'W,1183435,Typed,no type status
0058_C0341251F.jpg,B. Sparre,B. Sparre,N/A,s.n.,27 November 1966,1966-11-27,N/A,Braunia chiliorrhila (Mitt.) Jaeg.,Braunia chiliorrhila,W. R. Buck,N/A,N/A,Argentina,Tucuman,N/A,Chicligasta,"Rio Cochuna, 1000 m a.s.l.",Rio Cochuna,"Subtropical rainforest, epiphyte",1000 m a.s.l.,N/A,B11750,Typed,no type status
