associatedTaxa,collectedBy,country,firstPoliticalUnit,habitat,identifiedBy,latestScientificName,locality,maximumEventDate,minimumEventDate,municipality,originalMethod,otherCatalogNumbers,recordNumber,secondPoliticalUnit,secondaryCollectors,typeStatus,verbatimCollectors,verbatimCoordinates,verbatimDateIdentified,verbatimElevation,verbatimEventDate,verbatimIdentification,verbatimLocality
N/A,H. H. Chung,China,PASS,PASS,Theriot,Macromitrium gymnostomum,PASS,N/A,PASS,PASS,Typed,PASS,B.20,N/A,N/A,no type status,H. H. Chung,N/A,N/A,N/A,PASS,PASS,PASS
PASS,T. Koponen,Papua New Guinea,PASS,Rather open montane forest with dominating Pandanus trees,PASS,Macromitrium longicaule,PASS,N/A,1981-07-23,N/A,PASS,PASS,PASS,PASS,N/A,no type status,Timo Koponen,PASS,1989,2400 m,23 July 1981,PASS,PASS
N/A,PASS,China,PASS,PASS,N/A,Macromitrium japonicum,PASS,N/A,PASS,PASS,Typed,PASS,B.4.,N/A,N/A,no type status,PASS,N/A,N/A,N/A,PASS,PASS,PASS
N/A,T. Koponen,Papua New Guinea,PASS,PASS,PASS,Macromitrium macrosporum,PASS,N/A,1981-07-09,N/A,PASS,PASS,PASS,N/A,N/A,no type status,Timo Koponen,PASS,PASS,3550 m,9 July 1981,PASS,PASS
N/A,M. Mizutani,Japan,PASS,PASS,PASS,PASS,PASS,N/A,1975-01-23,PASS,Typed,PASS,PASS,PASS,I. Yoshimura,no type status,PASS,N/A,PASS,1-10 m,"Jan. 23, 1975",PASS,PASS
N/A,PASS,Japan,PASS,PASS,N/A,Macromitrium incurvum,PASS,N/A,1932-10-00,PASS,PASS,1356480,PASS,Musashi,N/A,no type status,PASS,N/A,N/A,N/A,PASS,Macromitrium incurvum (Lindb.) Paris,PASS
N/A,PASS,Japan,Kagoshima,PASS,A. Noguchi,Macromitrium gymnostomum,PASS,N/A,1970-04-03,PASS,PASS,PASS,PASS,N/A,N/A,no type status,PASS,N/A,N/A,PASS,"April 3, 1970",PASS,PASS
N/A,V. Allorge,Portugal,Azores,PASS,unsure and check,PASS,PASS,N/A,1937-06-14,PASS,Typed,1181624,PASS,N/A,P. Allorge,no type status,PASS,N/A,N/A,PASS,PASS,PASS,PASS
N/A,M. Lewis,Bolivia,La Paz,Super humid Ceja de Montaña forests following ravines In small rill in dripping area of small waterfall,PASS,Philonotis,PASS,N/A,1983-01-20,N/A,PASS,PASS,PASS,Larecaja,N/A,no type status,PASS,PASS,PASS,ca 3550 m,20 Jan 1983,Philonotis,PASS
N/A,M. Lewis,Bolivia,PASS,Eroding bank,PASS,Philonotis,PASS,N/A,1979-03-29,N/A,Typed,PASS,PASS,PASS,PASS,no type status,PASS,PASS,PASS,2740 m.,29 March 1979,Philonotis fide Crum,Along road 1 mi. from Sorata towards Achacachi
N/A,M. Lewis,Bolivia,Cochabamba,PASS,PASS,Philonotis,PASS,N/A,1979-06-01,N/A,PASS,PASS,79-2315,PASS,N/A,no type status,Marko Lewis,PASS,PASS,3030 m,1 June 1979,Philonotis,PASS
N/A,PASS,Bolivia,N/A,PASS,PASS,PASS,PASS,N/A,1950-10-13,N/A,Typed,1013011,6867,N/A,N/A,no type status,PASS,N/A,PASS,PASS,13 Oct. 1950,PASS,Unduavi
N/A,PASS,Bolivia,N/A,N/A,PASS,PASS,PASS,N/A,1950-10-13,N/A,Typed,PASS,6865,N/A,N/A,no type status,PASS,N/A,PASS,PASS,13 Oct. 1950,PASS,PASS
N/A,PASS,Bolivia,Cochabamba,PASS,PASS,Philonotis,PASS,N/A,1979-06-01,N/A,PASS,1050327,79-2315,PASS,N/A,no type status,PASS,PASS,PASS,3030 m,1 June 1979,Philonotis,PASS
N/A,PASS,Peru,Amazonas,"Fels, Erde, Mauer, Baum, Strauch, Holz, See, Bach",PASS,PASS,Las Palmas between Balsas and Leimebamba,N/A,1973-08-31,N/A,PASS,1061647,PASS,Chachapoyas,PASS,no type status,PASS,N/A,N/A,PASS,PASS,PASS,PASS
N/A,PASS,Mexico,Baja California Sur,PASS,PASS,Braunia secunda,PASS,N/A,1973-12-25,PASS,Typed,PASS,5166,N/A,PASS,no type status,PASS,N/A,N/A,ca. 6300 ft.,25 December 1973,PASS,PASS
N/A,A. J. Sharp,Mexico,Oaxaca,"Partial shade, moist, road side cliff",PASS,Braunia secunda,PASS,N/A,1973-06-23,N/A,PASS,PASS,PASS,N/A,PASS,no type status,PASS,N/A,1992,1625 m,"June 23, 1973",Braunia secunda (Hook.) B.S.G.,PASS
N/A,PASS,Mexico,Jalisco,PASS,PASS,PASS,PASS,N/A,PASS,PASS,PASS,1045251,2736,PASS,PASS,no type status,PASS,N/A,PASS,PASS,PASS,Braunia secunda (Hook.) B.S.G.,PASS
N/A,C. G. Pringle,Mexico,Jalisco,N/A,PASS,Braunia Andrieuxii,On rocks near Guadalajara,N/A,PASS,PASS,Typed,PASS,10619,N/A,N/A,no type status,PASS,N/A,PASS,PASS,PASS,PASS,PASS
N/A,PASS,Mexico,Hidalgo,N/A,PASS,PASS,Cuyamaloya,N/A,1908-09-17,N/A,Typed,PASS,10627,N/A,N/A,no type status,PASS,N/A,1992,N/A,PASS,PASS,PASS
N/A,PASS,Mexico,Veracruz,PASS,PASS,Braunia secunda,PASS,N/A,PASS,N/A,PASS,1031423,PASS,N/A,PASS,no type status,PASS,N/A,1992,PASS,PASS,PASS,PASS
N/A,PASS,Mexico,Durango,PASS,A. J. Sharp,Braunia secunda,PASS,N/A,PASS,PASS,PASS,1036945,5067,N/A,PASS,no type status,PASS,N/A,PASS,PASS,PASS,PASS,PASS
N/A,A. J. Sharp,Mexico,PASS,PASS,PASS,Braunia secunda,PASS,N/A,1941-07-23,N/A,Typed,1045239,PASS,N/A,N/A,no type status,PASS,N/A,N/A,N/A,"July 23, 1941",PASS,PASS
N/A,PASS,Mexico,Chiapas,"Partial shade, moist, trail side bank",F. Bowers,Braunia squarrulosa,PASS,N/A,1972-12-19,N/A,Typed,1045274,PASS,N/A,PASS,no type status,PASS,N/A,N/A,PASS,"Dec. 19, 1972",PASS,PASS
N/A,PASS,Mexico,Chiapas,PASS,PASS,PASS,PASS,N/A,1975-02-09,PASS,PASS,PASS,PASS,N/A,N/A,no type status,PASS,N/A,1992,6800 ft.,PASS,PASS,PASS
N/A,A. J. Sharp,Mexico,Oaxaca,PASS,A. J. Sharp,Braunia squarrulosa,PASS,N/A,1972-12-23,PASS,Typed,1045269,2980-a,N/A,PASS,no type status,"A.J. Sharp, F.D. Bowers, D.K. Smith, R.A. Hattaway, Paul Somers, Jr.",N/A,PASS,PASS,"Dec. 23, 1972",Braunia squarrulosa (Hampe) Broth.,PASS
N/A,H. A. Crum,Mexico,Jalisco,PASS,PASS,PASS,PASS,N/A,1949-07-23,N/A,PASS,PASS,PASS,N/A,N/A,no type status,Howard A. Crum,N/A,1992,7300 feet,23 July 1949,PASS,PASS
N/A,PASS,Mexico,Federal District,N/A,PASS,Braunia squarrulosa,PASS,N/A,PASS,N/A,Typed,PASS,10550,N/A,N/A,no type status,PASS,N/A,1992,PASS,PASS,PASS,PASS
N/A,PASS,Mexico,Chiapas,PASS,PASS,PASS,PASS,N/A,PASS,N/A,PASS,1031467,PASS,N/A,PASS,no type status,PASS,N/A,1992,PASS,PASS,PASS,PASS
N/A,E. Eggers,Mexico,Chiapas,PASS,PASS,PASS,PASS,N/A,1979-03-10,N/A,PASS,1031495,PASS,N/A,PASS,no type status,LEG.EGGERS & FRAHM,N/A,1992,PASS,10.3.79(29),PASS,PASS
N/A,F. J. Hermann,Mexico,Chiapas,PASS,PASS,PASS,PASS,N/A,1975-02-09,PASS,PASS,1045277,26429,N/A,N/A,no type status,F. J. Hermann,N/A,PASS,PASS,"February 9, 1975",PASS,PASS
N/A,D. Griffin,Costa Rica,PASS,PASS,PASS,Braunia squarrulosa,PASS,N/A,1979-02-04,N/A,PASS,1029423,PASS,PASS,PASS,PASS,PASS,N/A,PASS,PASS,PASS,PASS,PASS
N/A,PASS,Bolivia,Tarija,PASS,S. Churchill,Braunia exserta,PASS,N/A,2001-08-04,N/A,PASS,PASS,PASS,PASS,N/A,no type status,PASS,21°25'S 64°19'W,2001,PASS,4 Ago 2001,Braunia exserta C. Müller,PASS
N/A,B. Sparre,Argentina,Tucuman,PASS,W. R. Buck,PASS,Rio Cochuna,N/A,1946-11-27,PASS,PASS,PASS,B11750,Chicligasta,N/A,no type status,B. Sparre,N/A,N/A,1000 m a.s.l.,27 November 1946,PASS,PASS
N/A,M. Lewis,Bolivia,La Paz,In ravine with waterfall,PASS,PASS,PASS,N/A,1979-04-06,PASS,Mix of Handwritten and Typed,PASS,79-1625,Larecaja,N/A,no type status,PASS,"15° 48' S, 68° 36' W",1992,3250 m,6 April 1979,PASS,PASS
N/A,M. Lewis,Bolivia,La Paz,"Arid woodland and cliff area, many cacti present. At base of cliffs near river amongst a boulder pile in a deep canyon. Small trees, tree cacti and shrubs in shady, protected area.",PASS,Braunia plicata,PASS,N/A,1982-12-09,PASS,PASS,PASS,82-303,PASS,N/A,no type status,Marko Lewis,"16°44'S, 68°41'W",1990,PASS,9 Dec 1982,PASS,PASS
N/A,M. Lewis,Bolivia,PASS,Abundant on exposed rock face,PASS,Braunia plicata,Near large red outcrop 2 miles from Sorata down Rio Consata,N/A,1979-03-22,N/A,PASS,1032384,79-1230,PASS,N/A,no type status,Marko Lewis,PASS,1992,2600 m,22 March 1979,PASS,PASS
N/A,M. Lewis,Bolivia,La Paz,PASS,PASS,Braunia plicata,PASS,N/A,1979-03-05,PASS,PASS,PASS,PASS,Saavedra,N/A,no type status,PASS,PASS,1992,3200-3240 m,5 March 1979,PASS,PASS
N/A,M. Lewis,Bolivia,PASS,PASS,PASS,Braunia plicata,PASS,N/A,1979-03-05,N/A,PASS,PASS,79-940,PASS,N/A,no type status,Marko Lewis,PASS,1992,3200 m,5 March 1979,PASS,PASS
N/A,M. Lewis,Bolivia,PASS,PASS,PASS,Hedwigidium integrifolium,PASS,N/A,1979-03-05,N/A,PASS,1032366,79-935,PASS,N/A,no type status,PASS,PASS,Nov. 1991,3200 m,5 March 1979,PASS,PASS
N/A,M. Lewis,Bolivia,Tarija,PASS,PASS,Hedwigidium integrifolium,PASS,N/A,1979-02-10,N/A,PASS,PASS,79-615,PASS,N/A,no type status,Marko Lewis,PASS,Nov. 1991,3350 m,10 February 1979,Hedwigidium integrifolium (P. Beauv.) Dix.,PASS
N/A,M. Dillon,Peru,Ancash,Growing on branches,Dana Griffin III,Braunia secunda,PASS,N/A,1983-01-28,N/A,PASS,PASS,PASS,Yungay,U. Molau | P. Matekaitis,no type status,PASS,N/A,PASS,PASS,PASS,PASS,PASS
PASS,D. Griffin,Venezuela,PASS,PASS,D. Griffin,Braunia secunda,PASS,N/A,PASS,PASS,PASS,PASS,PASS,N/A,N/A,no type status,PASS,N/A,PASS,PASS,PASS,Braunia secunda (Hook.) BSG,PASS
N/A,M. Lewis,Bolivia,Tarija,On rocks in dry deciduous forest,PASS,PASS,PASS,N/A,1979-02-02,PASS,PASS,PASS,PASS,PASS,N/A,no type status,PASS,PASS,1992,1750 m,2 February 1979,PASS,PASS
N/A,PASS,Bolivia,PASS,N/A,Efrain De Luna,Braunia subplicata,PASS,N/A,1972-12-24,PASS,PASS,1045267,25278,PASS,N/A,no type status,PASS,N/A,1992,PASS,"December 24, 1972",Braunia subplicata E.G.Britt.,PASS
N/A,PASS,Bolivia,PASS,PASS,B. O. van Zanten,Racopilum intermedium,PASS,N/A,1989-11-12,PASS,PASS,PASS,7560,PASS,M. Lewis,no type status,S.R. Gradstein & M. Lewis,N/A,N/A,PASS,12 November 1989,PASS,PASS
N/A,M. Lewis,Bolivia,La Paz,Fruit and coffee plantations. On rocks in shady fruit orchard.,PASS,Racopilum tomentosum,PASS,N/A,1983-02-07,Coroico,Typed,1100456,83-503,Nor Yungas,N/A,no type status,Marko Lewis,"16°11'S, 67°43'W",PASS,PASS,PASS,PASS,PASS
N/A,Y. Mexia,Brazil,PASS,PASS,Bartram,Rhacopilum tomentosum,PASS,N/A,1930-11-11,Viçosa,Typed,PASS,PASS,N/A,N/A,no type status,PASS,N/A,N/A,PASS,PASS,PASS,Fazenda de F. Lopez. Cut over woods. On rotting log.
N/A,PASS,Ecuador,Galapagos Islands,PASS,PASS,Rhacopilum tomentosum,PASS,N/A,1976-04-24,N/A,PASS,PASS,PASS,PASS,PASS,no type status,PASS,N/A,N/A,PASS,24.IV.1976,PASS,PASS
N/A,PASS,Peru,Amazonas,PASS,E. Hegewald,Racopilum tomentosum,PASS,N/A,1973-08-31,PASS,Typed,1026724,6726,Chachapoyas,PASS,no type status,PASS,N/A,N/A,PASS,PASS,PASS,PASS
N/A,J. Florschütz,Suriname,N/A,PASS,P. A. Florschütz | J. Florschütz-de Waard,Racopilum tomentosum,PASS,N/A,1975-12-18,PASS,PASS,PASS,4715,N/A,P. A. Florschütz,no type status,PASS,N/A,N/A,N/A,PASS,Racopilum tomentosum (Hedw.) Brid.,PASS
N/A,E. Linares,Colombia,Meta,PASS,PASS,Racopilum tomentosum,PASS,N/A,1984-09-26,N/A,Typed,PASS,PASS,Villavicencio,S. R. Gradstein | B. O. van Zanten,no type status,PASS,N/A,PASS,600 m,26 Sept. 1984,PASS,PASS
N/A,M. Lewis,Bolivia,La Paz,PASS,PASS,PASS,PASS,N/A,1983-02-07,Coroico,PASS,1100344,83-511,Nor Yungas,N/A,no type status,Marko Lewis,"16°11'S, 67°43'W",PASS,PASS,7 Feb 1983,PASS,PASS
N/A,PASS,Peru,PASS,PASS,Bartram,Rhacopilum tomentosum,PASS,N/A,1936-09-15,N/A,Typed,PASS,PASS,PASS,N/A,no type status,Ynes Mexia,N/A,N/A,1950 m.,"Sept. 15, 1936",PASS,PASS
N/A,Y. Mexia,Peru,PASS,on rock in wood,Bartram,PASS,Hacienda Exito; bank of Rio Ysabel; on rock in wood,N/A,1936-09-09,N/A,Typed,PASS,PASS,PASS,N/A,no type status,PASS,N/A,N/A,1100 m.,"Sept. 9, 1936",PASS,PASS
N/A,Y. Mexia,Peru,Huanuco,On rock in woods,Bartram,Rhacopilum tomentosum,PASS,N/A,PASS,N/A,Typed,PASS,8168a,Churubamba,N/A,no type status,Ynes Mexia,N/A,N/A,PASS,PASS,PASS,PASS
PASS,R. E. Schultes,Colombia,Amazonas,PASS,H. A. Crum,PASS,PASS,N/A,1952-05-19,N/A,Typed,1055465,16563,N/A,I. Cabrera,no type status,PASS,PASS,1956,PASS,"May 19, 1952",PASS,PASS
N/A,D. Griffin,Colombia,PASS,PASS,PASS,PASS,PASS,1977-08-00,1977-07-00,N/A,PASS,1029476,PASS,N/A,O. Rangel | G. van Reenen,no type status,PASS,N/A,N/A,1600-1700 m,Julio-Agosto 1977,PASS,PASS
PASS,PASS,Colombia,Antioquia,In secondary montane forest,S. P. Churchill,PASS,Cerro San Miguel South of San Miguel,N/A,1987-07-06,PASS,PASS,1139980,15466,N/A,PASS,no type status,PASS,PASS,N/A,2460-2620 m,6 July 1987,PASS,PASS
N/A,D. Griffin,Costa Rica,Cartago,PASS,N/A,Hypnella pilifera,PASS,1977-07-04,1977-07-03,N/A,Typed,1025621,215,N/A,PASS,no type status,PASS,N/A,N/A,PASS,"Julio 3-4, 1977",PASS,PASS
N/A,J. J. Wurdack,Venezuela,PASS,PASS,E. B. Bartram,Hypnella cymbifolia,PASS,N/A,PASS,N/A,Typed,1026297,34365,N/A,N/A,no type status,John J. Wurdack,N/A,N/A,elev. 1250 - 1200 m,PASS,Hypnella cymbifolia (Hpe.) Jaeg.,PASS
N/A,W. R. Buck,Brazil,Amazonas,PASS,N/A,Hookeriopsis parkeriana,PASS,1979-07-12,1979-07-09,N/A,Typed,PASS,2445,N/A,PASS,no type status,PASS,PASS,N/A,ca. 450 m at summit,9-12 July 1979,Hookeriopsis parkeriana (Hook. & Grev.) Jaeg.,PASS
N/A,R. B. Foster,Peru,Pasco,PASS,PASS,Hypnella pilifera,PASS,N/A,1981-07-30,N/A,Typed,PASS,PASS,N/A,N/A,no type status,PASS,PASS,N/A,1900 m,30 July 1981,Hypnella pilifera (Hook. & Wils.) Jaeg.,PASS
N/A,PASS,Peru,Cuzco,Extremely mossy elfin cloud forest near shallow ravine,PASS,Hypnella pilifera,PASS,N/A,1981-12-04,N/A,PASS,PASS,s.n.,N/A,PASS,no type status,PASS,PASS,PASS,PASS,PASS,Hypnella pilifera (Hook. & Wils.) Jaeg.,PASS
N/A,S. P. Churchill,Colombia,Antioquia,PASS,S. P. Churchill,Hypnella diversifolia,PASS,N/A,1992-07-11,PASS,PASS,PASS,18335,N/A,N/A,no type status,S.P. Churchill et al.,PASS,N/A,1950 m,11 July 1992,PASS,PASS
N/A,PASS,Venezuela,Estado Bolívar,PASS,PASS,Hypnella cymbifolia,PASS,N/A,1953-01-07,N/A,Typed,1026299,PASS,N/A,N/A,no type status,PASS,N/A,N/A,elev. 1200-1250 m.,"January 7, 1953",Hypnella cymbifolia (Hpe.) Jaeg.,PASS
PASS,R. B. Foster,Peru,Pasco,In Weinmannia forest,PASS,Hypnella Pallescens,PASS,N/A,1981-07-30,N/A,PASS,PASS,PASS,N/A,N/A,no type status,PASS,PASS,N/A,1900 m,30 July 1981,Hypnella Pallescens (Hook.) Jaeg.,PASS
N/A,PASS,Venezuela,PASS,PASS,E. B. Bartram,Hypnella cymbifolia,PASS,N/A,PASS,N/A,PASS,PASS,PASS,N/A,N/A,no type status,John J. Wurdack,N/A,N/A,elev. 1250 - 1200 m,PASS,Hypnella cymbifolia (Hpe.) Jaeg.,PASS
N/A,T. Husnot,France,PASS,PASS,N/A,Weissia compacta,PASS,N/A,PASS,Athis,Mix of Handwritten and Typed,PASS,PASS,PASS,PASS,no type status,PASS,N/A,N/A,N/A,PASS,PASS,PASS
Pinus thunbergii,H. Inoue,Japan,PASS,PASS,Z. Iwatsuki,Macromitrium japonicum,PASS,N/A,1973-01-11,N/A,Typed,PASS,s.n.,N/A,N/A,no type status,H. Inoue,N/A,N/A,PASS,PASS,PASS,PASS
N/A,PASS,Brazil,Santa Catarina,Rupestre,PASS,Campylopus arctocarpus,PASS,N/A,1948-12-17,N/A,PASS,PASS,2464,N/A,N/A,no type status,PASS,N/A,1949,PASS,PASS,PASS,PASS
PASS,PASS,Brazil,Sao Paulo,PASS,PASS,Campylopus arctocarpus,PASS,N/A,1977-07-22,PASS,PASS,1026026,s.n.,N/A,N/A,no type status,Frahm,N/A,N/A,PASS,PASS,Campylopus arctocarpus (Hornsch.) Mitt.,PASS
N/A,PASS,Brazil,Santa Catarina,N/A,N/A,Campylopus arctocarpus,PASS,N/A,PASS,N/A,PASS,PASS,PASS,N/A,N/A,no type status,PASS,N/A,N/A,900 msm,PASS,Campylopus arctocarpus (Hornsch.) Mitt.,PASS
N/A,PASS,Brazil,São Paulo,PASS,PASS,Campylopus griseus,PASS,N/A,1987-09-05,N/A,Mix of Handwritten and Typed,PASS,PASS,N/A,PASS,no type status,Schäfer-Verwimp,N/A,N/A,PASS,5.9.1987,PASS,PASS
N/A,J.-P. Frahm,Peru,Amazonas,PASS,PASS,Campylopus heterostachys,PASS,N/A,1982-09-06,PASS,PASS,PASS,PASS,PASS,N/A,no type status,PASS,N/A,PASS,2600 m,6.9.1982,Campylopus heterostachys (Hamp.) Jaeg.,PASS
