Image,verbatimCollectors,collectedBy,secondaryCollectors,recordNumber,verbatimEventDate,minimumEventDate,maximumEventDate,verbatimIdentification,latestScientificName,identifiedBy,verbatimDateIdentified,associatedTaxa,country,firstPoliticalUnit,secondPoliticalUnit,municipality,verbatimLocality,locality,habitat,verbatimElevation,verbatimCoordinates,otherCatalogNumbers,originalMethod,typeStatus
0010_C2077570F.jpg,Ynes Mexia,Y. Mexia,N/A,6804,"Dec. 2, 1931",1931-12-02,N/A,Pilotrichum subtheriophyllum C. Muell.,Pilotrichum subtheriophyllum,Bartram,N/A,N/A,Peru,Loreto,N/A,N/A,Above Pongo de Manseriche. Streamlet near mouth of Rio Santiago.,Above Pongo de Manseriche. Streamlet near mouth of Rio Santiago. On fallen log.,Streamlet near mouth of Rio Santiago. On fallen log.,Alt. 400 m.,N/A,1057692,Typed,no type status
0011_C2077571F.jpg,Ynes Mexía,Y. Mexía,N/A,6804,"Dec. 9, 1931",1931-12-09,N/A,Philonotis subulata (Hedw.) Brid.ssp. securifolia (Müll. Hal.) Bartram,Philonotis subulata,Bartram,N/A,N/A,Peru,Loreto,N/A,N/A,Above Pongo de Manseriche.,Above Pongo de Manseriche,Streamlet near mouth of Rio Santiago. On fallen logs.,Alt. 400 m.,N/A,N/A,Typed,no type status
0012_C2077573F.jpg,J. Fluorschütz-de Waard & R. Zieleman,J. F. de Waard,R. Zieleman,s.n.,5-12-1981,1981-12-05,N/A,Pilosium chlorophyllum (Horw.) A. Jaeger,Pilosium chlorophyllum,Rudi Zielman,N/A,N/A,Suriname,Nickerie,N/A,N/A,"area of Kabalebo Dam project, distr. Nickerie, NE from road km 39.5, p. Second saw wood","area of Kabalebo Dam project, near road kilometer 39.5, near Second saw wood",on rotting log,ALT. 0-50 m,N/A,1073523,Typed,no type status
0013_C2077574F.jpg,J. J. Wieringa – de Waard & R. Zielemann,J. J. Wieringa,de Waard | R. Zielemann,5254,3–11–1981,1981-11-03,N/A,Pilotrichum chlorophyllum (Mont.) C. Mull.,Pilotrichum chlorophyllum,R. Zielemann,s.d.,N/A,Suriname,N/A,N/A,N/A,"area of Kabalebo Dam project, along the Wee Wee line 1NN from road km 39,5; P. 51 SW 90 m. SE, Savanna forest, on rotting logs.","area of Kabalebo Dam project, along the Wee Wee line 1NN from road kilometer 39.5; P. 51 Southwest 90 meters Southeast, Savanna forest, on rotting logs.","Savanna forest, on rotting logs",Alt.: 0 - 50 m.,N/A,1073529,Typed,no type status
0014_C2077575F.jpg,J. Fluorichts-de Waard & R. Zieckman,J. Fluorichts-de Waard,R. Zieckman,5098,3-10-1981,1981-10-03,N/A,"Pilotrichum chlorophyllum (Bromel.), M. Menz.",Pilotrichum chlorophyllum,R. Zieckman,N/A,N/A,Suriname,Nickerie,N/A,N/A,"Aves of Kabalebo Dam Project, distr. Nickerie, Line W from road 34 km, P. 55m QU, SP, Rainforest, on rotting logs","Aves of Kabalebo Dam Project, Line West from road 34 kilometers","Rainforest, on rotting logs",0 - 50 m.,N/A,1073528 | 1107006,Typed,no type status
0015_C2077576F.jpg,"J. C. Lindeman, A. H. A. Grote van Eijnatten, Jacob de A. Otte & C. Leter",J. C. Lindeman,A. H. A. Grote van Eijnatten | Jacob de A. Otte | C. Leter,243 A,d.d. 3 - 7 - 1950,1950-07-03,N/A,Philonotis chlorophyllum (Hornsch.) C. Müll.,Philonotis chlorophyllum,E. L. E. Kleinman,d.d. 21-2-1961,N/A,Suriname,Nickerie,N/A,N/A,"Area of Kabalebo Dam Project, distr. Nickerie",Area of Kabalebo Dam Project,"Forest of km 28, epiphyte on tree trunk",Alt.; 30 - 130 m.,"4°50’N, 57°30' 590""W",1073527,Typed,no type status
0016_C2077577F.jpg,J. Florschütz-de Waard and R. Zielman,J. Florschütz-de Waard,R. Zielman,s.n.,31 October 1981,1981-10-31,N/A,Pilotrichum chlorophyllum (Hornsch.) C. Müll.,Pilotrichum chlorophyllum,R. Zielman,N/A,Astrocaryum,Suriname,Nickerie,N/A,N/A,"Distr. Nickerie, Kabalebo river area, 1 line W. from road km 34.","Kabalebo river area, 1 line west from road kilometer 34",Decaying log in marsh forest with Astrocaryum,alt. 0-50 m.,"4°5'N, 58°W",4679833,Typed,no type status
0017_C2077578F.jpg,J. and P.A. Florschütz,J. Florschütz,P.A. Florschütz,4690,18 December 1975,1975-12-18,N/A,PILOSTIUM CHLOROPHYLLUM (Hornsch.) C. Muell.,Pilotrichella chlorophylla,R. Ziemann and J. Florschütz-de Waard,N/A,N/A,Suriname,Brokopondo,N/A,N/A,"Suriname, Broesbandjer, trail to Leo Val, alt. ca. 500 m. On rotting log in rainforest.","Suriname, Brokopondo, trail to Leo Val, on rotting log in rainforest",rainforest,alt. ca. 500 m.,N/A,1065613,Typed,no type status
0018_C2077579F.jpg,H. Cornelissen & S. R. Gradstein,H. Cornelissen,S. R. Gradstein,76,8 March 1977,1977-03-08,N/A,Pilotrichum chlorophyllum (Hornsch.) C. Müll.,Pilotrichum chlorophyllum,J. Florschütz-de Waard,N/A,N/A,Guyana,N/A,N/A,N/A,"Mahdia Hill, 180 km S of Georgetown, on rotting tree base in mixed rain forest","Mahdia Hill, on rotting tree base in mixed rain forest",Mixed rain forest,alt. 0-50 m.,N/A,1691586,Typed,no type status
0019_C2077582F.jpg,Richard Evans Schultes et Isidoro Cabrera,R. E. Schultes,I. Cabrera,14994,"October 4-6, 1951",1951-10-04,1951-10-06,Pilosium chlorophyllum (Hornsch.) C. Muell.,Pilosium chlorophyllum,H. A. Crum,1956,N/A,Colombia,Vaupés,N/A,Yapobodá,"Rio Kuduyarí (affluent of Rio Vaupés), Yapobodá, quartzite savannah.","Rio Kuduyarí (affluent of Rio Vaupés), Yapobodá",Quartzite savannah,N/A,N/A,1055491,Typed,No type status
0020_C2077584F.jpg,Richard Evans Schultes,R. E. Schultes,N/A,11128,Dec. 1950,1950-12-00,N/A,Pilotrichum chlorophyllum (Hensch.) C. Mü. in Broth.,Pilotrichum chlorophyllum,Dana Griffin III,N/A,N/A,Colombia,N/A,N/A,San Jose del Guaviare,N/A,[precise locality unknown],N/A,N/A,N/A,1055489,Typed,no type status
0021_C2077585F.jpg,Ynes Mexia,Y. Mexia,N/A,6014a,"Aug. 31, 1931",1931-08-31,N/A,Pilosium chlorophyllum (Hedw.) C. Muell.,Pilosium chlorophyllum,N/A,N/A,N/A,Brazil,Distrito Acre,N/A,N/A,"""Thomé Assú"", down Rio Acre","""Thomé Assú"", down Rio Acre",On fallen log.,N/A,N/A,N/A,Typed,no type status
0022_C2077586F.jpg,Ynes Mexia,Y. Mexia,N/A,5914,"July 16, 1931",1931-07-16,N/A,Pilotrichum chlorophyllum (Bisch.) C. Müll.,Pilotrichum chlorophyllum,N/A,N/A,N/A,Brazil,Pará,N/A,Thomé Assú,"District of Acará, Thomé-Assú, Japanese Colony",Japanese Colony,On rotting log in woods,Alt. about 30 m.,N/A,870829,Typed,no type status
0023_C2078862F.jpg,"Dana Griffin III, Manuel Lopez",D. Griffin III,M. Lopez,PV-1525,13 mayo 1983,1983-05-13,N/A,Brachythecium plumosum (Hedw.) BSG,Brachythecium plumosum,Dana Griffin III,s.d.,N/A,Venezuela,Trujillo,N/A,N/A,"Páramo de Guaramacal, arriba del pueblo de La Placita. Entre los Caseríos El Hato, San Isidro y puruquena, específicamente Alital. A 3-3.5 km de la montaña roja. ","Páramo de Guaramacal, above the village of La Placita. Between the hamlets El Hato, San Isidro and puruquena, specifically Alital. 3-3.5 kilometers from the red mountain.","Sobre roca húmeda, lecho de riachuelo, a sol",s.n.,s.n.,1064449,Typed,no type status
0024_C2078913F.jpg,s. reg. nr.,P. Dusén,N/A,5872,22 February 1897,1897-02-22,N/A,Brachythecium albicans (Hedw.) Schimp.,Brachythecium albicans,W. R. Buck,N/A,N/A,Chile,Patagonia,N/A,N/A,cerca Cerro Colorado,cerca Cerro Colorado,N/A,N/A,N/A,811749,Typed,no type status
0025_C2078924F.jpg,Ynes Mexia,Y. Mexia,N/A,8001,"April 10, 1936",1936-04-10,N/A,Brachythecium australe (C. Muell.) Kindb.,Brachythecium austrocladon,K. D. McFarland,Sept 1982,N/A,Chile,Magallanes,N/A,N/A,Territorio Magallanes: Last Hope Inlet; Peninsula Antonio Varas; Dampness in Nothofagus wood in moist earth.,Last Hope Inlet; Peninsula Antonio Varas; dampness in Nothofagus wood,In Nothofagus wood in moist earth,Alt. 25 m.,N/A,1038258,Typed,no type status
0026_C2078925F.jpg,Marko Lewis,M. Lewis,N/A,79-2108,25 May 1979,1979-05-25,N/A,Brachythecium cf. callicladium Brotherus in Herz.,Brachythecium callicladium,R. Ochyra,February 1982,N/A,Bolivia,Oruro,N/A,Sajama,"DEPTO. ORURO, PROV. SAJAMA: Rio Johuma Khuchu, 2 mi. down from Aguas termales de Rio Jhumathuma Khuchu.","Rio Johuma Khuchu, 2 miles down from Aguas termales de Rio Jhumathuma Khuchu",In Warnish creek,4350 m.,"18°07' S, 69°00' W",1049405,Typed,no type status
0027_C2078926F.jpg,Marko Lewis,M. Lewis,N/A,79-2109,25 May 1979,1979-05-25,N/A,Brachythecium callirgionoides Broth. in Herz.,Brachythecium calliergonoides,R. Ochyra,1982,N/A,Bolivia,Oruro,N/A,N/A,"DEPTO. ORURO, PROV. SAJAMA: Rio Juntuma Khuchu, 2 mi. down river from Aguas termales de Rio Juntuma Khuchu, 18°07' S, 69°00' W. In warmsih creek.","Rio Juntuma Khuchu, 2 miles down river from Aguas Termales de Rio Juntuma Khuchu",In warmsih creek,4350 m,"18°07' S, 69°00' W",1049406,Typed,no type status
0028_C2078927F.jpg,Marko Lewis,M. Lewis,N/A,79-2112,25 May 1979,1979-05-25,N/A,Brachythecium camillifoliondes Broth. in Herz.,Brachythecium camillifoliondes,E. Ochyra,1982,N/A,Bolivia,Oruro,Sajama,N/A,"DEPTO. ORURO, PROV. SAJAMA: Rio Jhutuma Khunu, 2 km down river from Aguas termales de Rio Jhachuma Khuchu, 4350 m, 18° 07' S, 69° 00' W. In warmish creek.","Rio Jhutuma Khunu, 2 kilometers down river from Aguas termales de Rio Jhachuma Khuchu",In warmish creek,4350 m,"18° 07' S, 69° 00' W",N° 1049407,Typed,no type status
0029_C2078928F.jpg,Marko Lewis,M. Lewis,N/A,79-2115,25 May 1979,1979-05-25,N/A,Brachythecium colligeronoides Broth. in Herz.,Brachythecium colligeronoides,R. Ochyra,1982,N/A,Bolivia,Oruro,Sajama,N/A,"DEPTO. ORURO, PROV. SAJAMA: Río Jhutuma Khuchu, 2 mi. down river from Aguas termales de Río Jhuchu Khuchu, 4350 m.","Río Jhutuma Khuchu, 2 miles down river from Aguas termales de Río Jhuchu Khuchu",In warmish creek,4350 m.,"18°07' S, 69°00' W.",1049409,Typed,no type status
0030_C2078929F.jpg,Marko Lewis,M. Lewis,N/A,79-2117,25 May 1979,1979-05-25,N/A,Brachythecium calliergonoides Broth. in Herz.,Brachythecium calliergonoides,R. Ochyra,1982,N/A,Bolivia,Oruro,Sajama,N/A,"DEPTO. ORURO, PROV. SAJAMA: Río Jhntuma Khuchu, 2 mi. down river from Aguas termales de Río Juchuma Khuchu, 4350 m.","DEPTO. ORURO, PROV. SAJAMA: Río Jhntuma Khuchu, 2 miles down river from Aguas termales de Río Juchuma Khuchu",In warmish creek.,4350 m.,"18°07' S, 69°00' W",1049410,Typed,no type status
0031_C2078930F.jpg,Marko Lewis,M. Lewis,N/A,79-2118,25 May 1979,1979-05-25,N/A,Brachythecium calliergonoides Broth. in Herz.,N/A,R. Ochyra,1-VI-1982,N/A,Bolivia,Oruro,N/A,N/A,"DEPTO. ORURO, PROV. SAJAMA: Rio Juntuma khuchu, 2 km. down river from Aguas termales de Rio Juntuma.","Rio Juntuma khuchu, 2 kilometers down river from Aguas termales de Rio Juntuma",In warmish creek,4350 m.,"18° 07' S, 69° 00' W.",1049411,Typed,no type status
0032_C2078931F.jpg,Marko Lewis,M. Lewis,N/A,79-2107,25 May 1979,1979-05-25,N/A,Brachythecium callicarpon Br. in Herz.,Brachythecium callicarpon,R. Ochyra,1982,N/A,Bolivia,Oruro,N/A,s.n.,"DEPTO. ORURO, PROV. SAJAMA: Río Juntuma Khuchu, 2 mi. down river from Aguas termales de Río Juntuma Khuchu","Río Juntuma Khuchu, 2 miles down river from Aguas termales de Río Juntuma Khuchu",in warmish creek,4350 m.,"18° 07', 69° 00' W.",1049404,Typed,no type status
0033_C2078932F.jpg,"Marko Lewis, leg.",M. Lewis,N/A,79-2119,25 May 1979,1979-05-25,N/A,Brachythecium calliergonoides Broth. in Herz.,Brachythecium calliergonoides,E. Ochyra,1982,N/A,Bolivia,Oruro,N/A,N/A,"DEPTO. ORURO, PROV. SAJAMA: Río Juntuma Khuchu, 2 mi. down river from Aguas termales de Río Juntuma Khuchu, 4380 m.","Río Juntuma Khuchu, 2 miles down river from Aguas termales de Río Juntuma Khuchu",In warmish creek.,4380 m.,"18° 07' S, 69° 00' W",N° 1049412,Typed,no type status
0034_C2079350F.jpg,Ynes Mexia,Y. Mexia,N/A,6149,"Nov. 23, 1931",1931-11-23,N/A,Vesicularia amphipoda (Spr.) Broth.,Vesicularia amphipoda,N/A,N/A,N/A,Peru,Loreto,N/A,N/A,Above Pongo de Manseriche. Left bank of Río Santiago.,"Above Pongo de Manseriche, left bank of Río Santiago",On stone in overflow forest.,Alt. 200 m.,N/A,873368,Typed,no type status
0035_C2079351F.jpg,N/A,N/A,N/A,1610,"Oct 25, 1931",1931-10-25,N/A,Vesicularia umbiliphora (Spr.) Broth.,Vesicularia umbiliphora,Det. Bartram,N/A,N/A,Peru,Loreto,N/A,N/A,"Above Pongo de Manseriche, Right bank of Rio Santiago.","Above Pongo de Manseriche, right bank of Rio Santiago",Dense forest on log.,Alt. 200 m.,N/A,873367,Typed,no type status
0036_C2079352F.jpg,Ynes Mexia,Y. Mexia,N/A,6217-a,"Dec. 4, 1931.",1931-12-04,N/A,Vesicularia amphibola (Spr.) Broth.,Vesicularia amphibola,N/A,N/A,N/A,Peru,Loreto,N/A,N/A,Above Pongo Manseriche. Streamlet on right bank of Rio Santiago.,Above Pongo Manseriche. Streamlet on right bank of Rio Santiago.,On rocks wet by spray.,Alt. 250 m.,N/A,870879,Typed,no type status
0037_C2079353F.jpg,Ynes Mexia,Y. Mexia,N/A,6259,"Dec. 12, 1931",1931-12-12,N/A,Vesicularia endo-symbionica (Broth.) Broth.,Vesicularia endo-symbionica,E. Bartram,N/A,N/A,Peru,Loreto,N/A,N/A,"Above Pongo de Manseriche. Crcce Carapaish. ""OG in forests.""",Above Pongo de Manseriche. Crece Carapash,In forests,Alt. 215 m.,N/A,870867,Typed,no type status
0038_C2079354F.jpg,Crovetto M.,C. M. Crovetto,N/A,6356,"Jan. 3, 1952",1952-01-03,N/A,Vesicularia - sphagnicola (Spr.) Brotherus det. Bartram,Vesicularia sphagnicola,E. Bartram,N/A,N/A,Peru,Loreto,N/A,N/A,Above Pongo de Manseriche,Above Pongo de Manseriche,On earth collected on inclined tree trunk,Alt. 215 m.,N/A,873369,Typed,no type status
0039_C2079355F.jpg,Ynes Mexia,Y. Mexia,N/A,6375a,"Jan. 3, 1932",1932-01-03,N/A,Vesicularia amphibola (Spr.) Broth.,Vesicularia amphibola,N/A,N/A,Taxithelium planum,Peru,Loreto,N/A,N/A,"Above Pongo de Manseriche, Creek Incho.","Above Pongo de Manseriche, Creek Incho, on rotten log.",On rotten log,Alt. 215 m.,N/A,1039121,Typed,no type status
0040_C2079356F.jpg,Ynes Mexia,Y. Mexia,N/A,6379,"Jan. 3, 1934",1934-01-03,N/A,Vestibulina semibolbosa (Spruce) Braithw.,Vestibulina semibolbosa,N/A,N/A,Frullania planmann (Spruce) Mitt.,Peru,Loreto,N/A,N/A,Above Pongo de Manseriche,Above Pongo de Manseriche,Crooked Km 106 On rotten logs,Alt. 215 m.,N/A,570880,Typed,no type status
0041_C2079357F.jpg,Ynes Mexia,Y. Mexia,N/A,8377,"Jan. 3, 1932.",1932-01-03,N/A,Vesicularia amphibia (Spr.),Vesicularia amphibia,E. Bartram,N/A,N/A,Peru,Loreto,N/A,N/A,Above Pongo de Manseriche. Creek Inche.,Above Pongo de Manseriche. Creek Inche.,On rotten log.,Alt. 215 m.,N/A,870873,Typed,no type status
0042_C2079358F.jpg,Ynes Mexia,Y. Mexia,N/A,8070,"May 14,1936",1936-05-14,N/A,Vesicularia amphibia (Spr.) Broth.,Vesicularia amphibia,N/A,N/A,N/A,Peru,Cuzco,La Convencion,N/A,Prov[incia] La Convencion; upper valley of the Sambay; affluent of the Vilcanota; on rotten logs in virgin forest,"Upper valley of the Sambay, affluent of the Vilcanota, on rotten logs",Virgin forest,alt. 1800 m,N/A,1038618,Typed,no type status
0043_C2079359F.jpg,,,,,,,,,,,,,,,,,,,,,,,,
0044_C2079360F.jpg,Leitz,Leitz,N/A,s.n.,09/1948,1948-09-00,N/A,Vascularia revolutaria (Schwägr.) Broth.,Vascularia revolutaria,N/A,1948,N/A,Brazil,Santa Catarina,N/A,N/A,Ramboj - Braço,Ramboj - Braço,Formação de mata virgem,s.m.,N/A,N/A,Typed,no type status
0045_C2079362F.jpg,Richard Evans Schultes,R. E. Schultes,N/A,11107,"Dec., 1950",1950-12-00,N/A,Vesicularia vesicularis (Schwgr.) Broth.,Vesicularia vesicularis,Dana Griffin III,"Dec., 1950",N/A,Colombia,Intendencia del Meta,N/A,N/A,"alrededores de Villavicencio, At 500 m.",surroundings of Villavicencio,N/A,At 500 m.,N/A,N/A,Typed,no type status
0046_C2079715F.jpg,"J.P. Frahm, P. Geissler, S.R. Gradstein, G. Philippi, W. Schulze-Motel",J. P. Frahm,P. Geissler | S. R. Gradstein | G. Philippi | W. Schulze-Motel,875,4.9.1982,1982-09-04,N/A,Entodon jamesonii (Tayl.) Mitt.,Entodon jamesonii,W. Schulze-Motel,N/A,N/A,Peru,Amazonas,Chachapoyas,N/A,"Prov. Chachapoyas, Straße Chachapoyas Cajamarca oberhalb Leimebamba km 417, sexponierter Hang, hochandiner Regenwald auf Kalkstein","Straße Chachapoyas Cajamarca oberhalb Leimebamba kilometer 417, exposed slope, high Andean rainforest on limestone",hochandiner Regenwald auf Kalkstein,2800 msn.,N/A,1676822,Typed,no type status
0047_C2079716F.jpg,J. Kenneth Wright,J. K. Wright,N/A,4806,1 April 1964,1964-04-01,N/A,"Entodon jamesonii (Tayl.) Mitt. dupl. det. E. Robinson, 1966",Entodon jamesonii,E. Robinson,1966,N/A,Peru,Amazonas,Chachapoyas,N/A,"Cerros Calla Calla; ca. side km. above Leimebamba on the road to Balsas, at San Miguel (no buildings at this locality).","Cerros Calla Calla, side kilometers above Leimebamba on the road to Balsas, at San Miguel",Province of Chachapoyas,Altitude 2400 M.,N/A,102891,Typed,no type status
0048_C2079717F.jpg,s.n.,Dan Griffin,N/A,PV-966,30 Jan. 1983.,1983-01-30,N/A,Entodon jamesoni (Tayl.) Broth.,Entodon jamesoni,Dana Griffin III,N/A,N/A,Venezuela,Merida,N/A,N/A,"Fila de Los Granates, finca de Los Granates, a lo largo del rio de Los Granates en la lomas arenosas","Fila de Los Granates, finca de Los Granates, along the river of Los Granates in the sandy hills","Sobre roca seca, a sombra.","3,000-3,100 m",N/A,1064416,Typed,no type status
0049_C2079718F.jpg,Ynes Mexia,Y. Mexia,N/A,5677,"April 21, 1931",1931-04-21,N/A,Entodon Lindbergii Splach.,Entodon Lindbergii,A. L. Smith,N/A,N/A,Brazil,Minas Gerais,N/A,Cordisburgo,Fazenda do Diamante. Campo limpo. Basal portions,"Fazenda do Diamante, Campo limpo, Basal portions",Basal of living trees in shade,Alt. 500 m.,N/A,807818,Typed,no type status
0050_C2079720F.jpg,Marko Lewis,M. Lewis,N/A,79-590,8 February 1979,1979-02-08,N/A,Entodon cf. concinnus (Sull. & Lesq.) Par.,Entodon concinnus,M. Buck,1980,N/A,Bolivia,Tarija,Prov. Méndez,N/A,"DEPTO. TARIJA, PROV. MÉNDEZPROV. CERCADO/PROV. AVILÉS: Canyon 5 mi. SW of Tábaba, SW of Tajzara; 21° 39' S, 64° 49' W","Canyon 5 miles southwest of Tábaba, southwest of Tajzara",Bank of creek,2160 m.,"21° 39' S, 64° 49' W",1797858,Typed,no type status
0051_C2079721F.jpg,Marko Lewis,M. Lewis,N/A,79-1220,22 March 1979,1979-03-22,N/A,Entodon nano-climacium C. M. ( = E. mi{cans Herz.),Entodon nano-climacium,M. Buck,1980,N/A,Bolivia,La Paz,N/A,N/A,"DEPTO. LA PAZ, PROV. LARECAJA: Near large red out-crop 2 mi. from Sorata down Rio Consata, 15º 41' S., 68º 43' W.",Near large red outcrop 2 miles from Sorata down Rio Consata,Very shady ground along creek in humid shrubs,2600 m.,"15º 41' S., 68º 43' W.",1678759,Typed,no type status
0052_C2079723F.jpg,Marko Lewis,M. Lewis,N/A,79-1346,1 April 1979,1979-04-01,N/A,cf. Entodon polycarpus,Entodon polycarpus,W. Buck,1980,N/A,Bolivia,La Paz,N/A,N/A,"DEPTO. LA PAZ, PROV. LARECAJA: Between Abra Huallatani and waterfall at Millipaya",Between Abra Huallatani and waterfall at Millipaya,"Waterfall ravine, highest extension of shrubs",3780 m.,"15° 51' S, 68° 39' W",1 679 757,Typed,no type status
0053_C2079595F.jpg,H. Roivainen,H. Roivainen,N/A,s.n.,25.I.1970,1970-01-25,N/A,Isopterygium pulchellum (Hedw.) Jaeg.,Isopterygium pulchellum,R. Ochyra,1996,Nothofagus pumilio,Argentina,Tierra del Fuego,N/A,Ushuaia,"Tierra del Fuego australis, Ushuaia, Arroyo Grande","Ushuaia, near Arroyo Grande, on the edge of a waterfall",fissures of rock and humus-rich soil on the roots of Nothofagus pumilio,150 m,"54°07'S, 68°12'W",N° 1182417,Typed,no type status
0054_C2079596F.jpg,H. Roivainen,H. Roivainen,N/A,1352,21.12.1969,1969-12-21,N/A,Isoterygium pulchellum (Brid.) Jaeg. det. R. Ochyra 1996,Isoterygium pulchellum,R. Ochyra,1996,N/A,Argentina,Tierra del Fuego,N/A,N/A,"Tierra del Fuego australis, Ushuaia, Valle del río Pipo","Ushuaia, Valle del río Pipo",suelo humoso húmedo en el pendiente del río,300 m s.m.,"54°46'S, 68°20'W",N/A,Typed,no type status
