associatedTaxa,collectedBy,country,firstPoliticalUnit,habitat,identifiedBy,latestScientificName,locality,maximumEventDate,minimumEventDate,municipality,originalMethod,otherCatalogNumbers,recordNumber,secondPoliticalUnit,secondaryCollectors,typeStatus,verbatimCollectors,verbatimCoordinates,verbatimDateIdentified,verbatimElevation,verbatimEventDate,verbatimIdentification,verbatimLocality
N/A,PASS,Bolivia,Tarija,PASS,PASS,Braunia laxifolia,PASS,N/A,1979-02-02,PASS,PASS,PASS,PASS,PASS,N/A,no type status,PASS,PASS,1992,PASS,2 February 1979,PASS,PASS
N/A,PASS,Bolivia,PASS,N/A,PASS,Braunia subplicata,PASS,N/A,PASS,N/A,PASS,1045267,PASS,PASS,N/A,no type status,PASS,N/A,1992,PASS,PASS,Braunia subplicata E.G.Britt.,PASS
N/A,PASS,Bolivia,PASS,PASS,PASS,Racopilum intermedium,PASS,N/A,1989-11-12,PASS,PASS,PASS,7560,PASS,PASS,no type status,PASS,N/A,N/A,PASS,12 November 1989,PASS,PASS
N/A,PASS,Bolivia,La Paz,PASS,N/A,PASS,PASS,N/A,1983-02-07,Coroico,Typed,1100456,83-503,Nor Yungas,N/A,no type status,PASS,PASS,N/A,ca. 1650 m.,PASS,PASS,PASS
N/A,PASS,Brazil,PASS,PASS,PASS,PASS,PASS,N/A,1930-11-11,PASS,Typed,PASS,PASS,N/A,N/A,no type status,PASS,N/A,N/A,PASS,PASS,PASS,PASS
N/A,PASS,Ecuador,Galapagos Islands,PASS,PASS,Rhacopilum tomentosum,PASS,N/A,PASS,N/A,PASS,PASS,PASS,Isla Floreana,PASS,no type status,PASS,N/A,PASS,PASS,PASS,PASS,PASS
N/A,PASS,Peru,Amazonas,PASS,PASS,PASS,PASS,N/A,PASS,Leimebamba,PASS,1026724,PASS,Chachapoyas,PASS,no type status,PASS,N/A,PASS,PASS,PASS,PASS,PASS
N/A,J. Florschütz,Suriname,N/A,PASS,PASS,PASS,PASS,N/A,1975-12-18,PASS,PASS,PASS,4715,N/A,P. A. Florschütz,no type status,PASS,N/A,PASS,N/A,PASS,PASS,"Brownsberg, trail to Leo fall. On decaying log."
N/A,E. Linares,Colombia,PASS,On log in forest,PASS,PASS,PASS,N/A,1984-09-26,N/A,Typed,PASS,PASS,Villavicencio,PASS,no type status,PASS,N/A,PASS,PASS,26 Sept. 1984,PASS,PASS
N/A,PASS,Bolivia,La Paz,PASS,PASS,PASS,PASS,N/A,PASS,Coroico,PASS,1100344,PASS,Nor Yungas,N/A,no type status,PASS,"16°11'S, 67°43'W",PASS,PASS,PASS,PASS,PASS
N/A,PASS,Peru,PASS,PASS,PASS,Rhacopilum tomentosum,PASS,N/A,1936-09-15,N/A,Typed,PASS,PASS,N/A,N/A,no type status,PASS,N/A,N/A,PASS,PASS,PASS,PASS
N/A,PASS,Peru,PASS,on rock in wood,PASS,Rhacopilum tomentosum,PASS,N/A,1936-09-09,N/A,Typed,PASS,6165a,PASS,N/A,no type status,"Ynes Mexia, No. 6165a",N/A,N/A,alt. 1100 m.,PASS,PASS,PASS
N/A,PASS,Peru,Huanuco,PASS,PASS,PASS,PASS,N/A,PASS,PASS,Typed,PASS,PASS,PASS,N/A,no type status,PASS,N/A,N/A,PASS,PASS,PASS,PASS
PASS,PASS,Colombia,Amazonas,PASS,PASS,PASS,PASS,N/A,1952-05-19,N/A,Typed,1055465,16563,N/A,PASS,no type status,PASS,PASS,PASS,PASS,"May 19, 1952",PASS,PASS
N/A,PASS,Colombia,PASS,N/A,PASS,PASS,PASS,1977-08-00,1977-07-00,PASS,PASS,1029476,PASS,PASS,PASS,no type status,PASS,N/A,PASS,PASS,Julio-Agosto 1977,PASS,PASS
PASS,PASS,Colombia,Antioquia,In secondary montane forest,PASS,Trachyxyphium tenue,PASS,N/A,1987-07-06,PASS,PASS,1139980,15466,PASS,N/A,no type status,PASS,"5°55' N, 75°17' W",PASS,PASS,6 July 1987,PASS,PASS
N/A,PASS,Costa Rica,Cartago,PASS,PASS,Hypnella pilifera,PASS,1977-07-04,1977-07-03,N/A,Typed,1025621,PASS,N/A,PASS,no type status,PASS,N/A,PASS,PASS,"Julio 3-4, 1977",PASS,PASS
N/A,PASS,Venezuela,PASS,PASS,PASS,Hypnella cymbifolia,PASS,N/A,PASS,N/A,Typed,1026297,34365,N/A,N/A,no type status,PASS,N/A,PASS,PASS,PASS,Hypnella cymbifolia (Hpe.) Jaeg.,PASS
N/A,PASS,Brazil,Amazonas,PASS,PASS,Hookeriopsis parkeriana,PASS,PASS,PASS,N/A,Typed,PASS,2445,N/A,PASS,no type status,PASS,PASS,N/A,PASS,PASS,Hookeriopsis parkeriana (Hook. & Grev.) Jaeg.,PASS
N/A,PASS,Peru,Pasco,N/A,PASS,Hypnella pilifera,PASS,N/A,PASS,N/A,Typed,PASS,PASS,PASS,N/A,no type status,PASS,"10°30'S, 75°30'W",PASS,PASS,PASS,HYPNELLA PILIFERA (Hook. & Wils.) Jaeg.,PASS
N/A,PASS,Peru,Cuzco,PASS,N/A,Hypnella pilifera,PASS,N/A,1981-12-04,N/A,PASS,PASS,s.n.,N/A,PASS,no type status,PASS,"13°11'S, 71°22'W",N/A,PASS,PASS,HYPNELLA PILIFERA (Hook. & Wils.) Jaeg.,PASS
N/A,PASS,Colombia,Antioquia,PASS,PASS,Hypnella diversifolia,PASS,N/A,1992-07-11,PASS,PASS,PASS,18335,PASS,N/A,no type status,S.P. Churchill et al.,PASS,N/A,PASS,11 July 1992,PASS,PASS
N/A,PASS,Venezuela,PASS,PASS,PASS,Hypnella cymbifolia,[precise locality unknown],N/A,PASS,N/A,Typed,1026299,PASS,N/A,N/A,no type status,PASS,N/A,PASS,PASS,PASS,Hypnella cymbifolia (Hpe.) Jaeg.,PASS
N/A,PASS,Peru,Pasco,PASS,PASS,Hypnella pallescens,PASS,N/A,1981-07-30,N/A,PASS,PASS,PASS,N/A,N/A,no type status,PASS,PASS,N/A,PASS,30 July 1981,PASS,PASS
N/A,PASS,Venezuela,PASS,PASS,PASS,PASS,PASS,N/A,1953-02-11,N/A,PASS,PASS,PASS,N/A,N/A,no type status,PASS,N/A,PASS,PASS,"February 11, 1953",PASS,PASS
N/A,PASS,France,N/A,PASS,N/A,PASS,[precise locality unknown],N/A,N/A,PASS,PASS,PASS,PASS,PASS,PASS,no type status,PASS,N/A,N/A,N/A,s.d.,PASS,PASS
PASS,PASS,Japan,PASS,N/A,PASS,Macromitrium japonicum,PASS,N/A,1973-01-11,N/A,Typed,PASS,s.n.,N/A,N/A,no type status,PASS,N/A,N/A,PASS,PASS,PASS,PASS
N/A,PASS,Brazil,Santa Catarina,PASS,PASS,PASS,PASS,N/A,PASS,N/A,PASS,PASS,PASS,N/A,N/A,no type status,PASS,N/A,PASS,PASS,PASS,PASS,PASS
N/A,Frahm,Brazil,PASS,PASS,Frahm,Campylopus arctocarpus,PASS,N/A,1977-07-22,PASS,PASS,1026026,PASS,PASS,N/A,no type status,PASS,N/A,N/A,1200 msm,22.7.1977,PASS,PASS
N/A,PASS,Brazil,Santa Catarina,PASS,N/A,Campylopus arctocarpus,PASS,N/A,PASS,PASS,PASS,PASS,PASS,N/A,N/A,no type status,N/A,N/A,N/A,900 msm,PASS,PASS,PASS
N/A,PASS,PASS,São Paulo,PASS,PASS,PASS,PASS,N/A,PASS,PASS,PASS,PASS,PASS,PASS,PASS,no type status,leg. Schäfer-Verwimp,N/A,N/A,PASS,PASS,PASS,PASS
N/A,PASS,Peru,Amazonas,PASS,PASS,Campylopus heterostachys,PASS,N/A,1982-09-06,PASS,PASS,PASS,PASS,N/A,N/A,no type status,PASS,N/A,PASS,PASS,6.9.1982,PASS,PASS
