associatedTaxa,collectedBy,country,firstPoliticalUnit,habitat,identifiedBy,latestScientificName,locality,maximumEventDate,minimumEventDate,municipality,originalMethod,otherCatalogNumbers,recordNumber,secondPoliticalUnit,secondaryCollectors,typeStatus,verbatimCollectors,verbatimCoordinates,verbatimDateIdentified,verbatimElevation,verbatimEventDate,verbatimIdentification,verbatimLocality
N/A,PASS,Papua New Guinea,West Sepik,Forest remnant in deep chasm near the summit on soaking wet bark of trees,PASS,Macromitrium macrosporum,PASS,N/A,1975-04-19,N/A,Typed,1142175,16420,PASS,N/A,no type status,PASS,PASS,N/A,PASS,PASS,PASS,PASS
N/A,PASS,Papua New Guinea,West Sepik,PASS,PASS,Macromitrium macrosporum,PASS,N/A,1975-05-05,N/A,PASS,1141880,17205,PASS,N/A,no type status,PASS,PASS,N/A,PASS,PASS,PASS,PASS
N/A,PASS,Papua New Guinea,PASS,Pendulous from heavy tree branches and slanting trunks,PASS,Macromitrium megalocladon,Upper montane forest between Folongonom and Artis' Camp,N/A,1975-05-14,N/A,PASS,1142187,18046,Star Mts,N/A,no type status,PASS,PASS,N/A,PASS,14.5.1975,PASS,PASS
N/A,PASS,Papua New Guinea,West Sepik,On vertical face of moss covered limestone boulder at edge of kuni,D. H. Vitt,Macromitrium megalocladon,PASS,N/A,1975-04-21,PASS,Mix of Handwritten and Typed,1142432,16555,PASS,N/A,no type status,PASS,PASS,N/A,PASS,PASS,PASS,PASS
N/A,PASS,Papua New Guinea,West Sepik,PASS,PASS,Macromitrium megalocladon,PASS,N/A,1975-04-07,PASS,Typed,1142300,15768,PASS,N/A,no type status,PASS,PASS,N/A,PASS,PASS,PASS,PASS
N/A,PASS,Japan,PASS,PASS,PASS,Macromitrium incurvum,PASS,N/A,1946-08-00,PASS,Typed,PASS,s.n.,Miyazaki,N/A,no type status,PASS,N/A,PASS,PASS,PASS,PASS,PASS
N/A,PASS,Japan,Kumamoto,PASS,PASS,PASS,PASS,N/A,1951-12-25,PASS,Typed,PASS,PASS,N/A,N/A,no type status,PASS,N/A,N/A,PASS,"December 25, 1951",PASS,PASS
N/A,PASS,Japan,Kumamoto,PASS,PASS,Macromitrium gymnostomum,PASS,N/A,1952-02-11,PASS,Typed,1043490,s.n.,N/A,N/A,no type status,PASS,N/A,PASS,PASS,"February 11, 1952",PASS,"On rocks, ca. 100m. above sea, Koonose, Kumamoto Prefecture"
N/A,K Mayebara,Japan,Kumamoto,PASS,PASS,Macromitrium gymnostomum,PASS,N/A,1952-03-00,PASS,Typed,PASS,s.n.,PASS,N/A,no type status,PASS,N/A,N/A,PASS,March 1952,Macromitrium gymnostomum Sull. et Lesq.,PASS
N/A,PASS,China,Fukien,PASS,PASS,Macromitrium gymnostomum,PASS,N/A,PASS,PASS,PASS,PASS,B.206,N/A,N/A,no type status,PASS,N/A,N/A,PASS,PASS,PASS,Kushan near Foochow
N/A,PASS,China,Fukien,On rock in bamboo forest,Theriot,Macromitrium gymnostomum,PASS,N/A,PASS,PASS,PASS,PASS,PASS,N/A,N/A,no type status,PASS,N/A,N/A,N/A,PASS,PASS,PASS
N/A,PASS,Papua New Guinea,PASS,Rather open montane forest with dominating Pandanus trees,PASS,Macromitrium longicaule,PASS,N/A,1981-07-23,N/A,PASS,1142665,PASS,N/A,N/A,no type status,Timo Koponen,PASS,1989,PASS,23 July 1981,PASS,PASS
N/A,N/A,China,PASS,PASS,N/A,Macromitrium japonicum,PASS,N/A,PASS,PASS,Typed,PASS,PASS,N/A,N/A,no type status,PASS,N/A,N/A,N/A,PASS,PASS,PASS
N/A,PASS,Papua New Guinea,PASS,PASS,PASS,PASS,PASS,N/A,1981-07-09,N/A,PASS,PASS,PASS,N/A,N/A,no type status,Timo Koponen,PASS,Det: Dale H Vitt 1989,alt 3550 m,9 July 1981,PASS,PASS
N/A,PASS,Japan,PASS,PASS,PASS,Macromitrium gymnostomum,PASS,N/A,PASS,N/A,PASS,1049048,s.n.,N/A,PASS,no type status,PASS,N/A,N/A,PASS,PASS,Macromitrium gymnostomum Sull. et Lesq.,PASS
N/A,PASS,Japan,Honshu,N/A,N/A,Macromitrium incurvum,PASS,N/A,PASS,PASS,Typed,1356480,s.n.,PASS,N/A,no type status,PASS,N/A,N/A,N/A,PASS,Macromitrium incurvum (Lindb.) Paris,PASS
N/A,PASS,Japan,Kagoshima,PASS,PASS,Macromitrium gymnostomum,PASS,N/A,1970-04-03,PASS,PASS,PASS,PASS,PASS,N/A,no type status,PASS,N/A,N/A,PASS,"April 3, 1970",PASS,PASS
N/A,PASS,Portugal,Azores,N/A,N/A,Pogonatum urnigerum,PASS,N/A,1937-06-14,N/A,Typed,1181624,PASS,N/A,PASS,no type status,V et P Allorge,N/A,N/A,PASS,14.VI.1937,PASS,PASS
N/A,M. Lewis,Bolivia,La Paz,PASS,N/A,Philonotis,PASS,N/A,1983-01-20,N/A,PASS,PASS,PASS,Larecaja,N/A,no type status,Marko Lewis 83-224,"15°36'S, 68°39'W",N/A,PASS,20 Jan 1983,Philonotis,PASS
N/A,M. Lewis,Bolivia,PASS,Eroding bank,Crum,PASS,PASS,N/A,1979-03-29,N/A,Typed,PASS,PASS,PASS,N/A,no type status,PASS,"15° 45' S, 68° 42' W",N/A,2740 m,29 March 1979,PASS,PASS
N/A,PASS,Bolivia,Cochabamba,PASS,N/A,Philonotis,PASS,N/A,1979-06-01,N/A,PASS,PASS,79-2315,PASS,N/A,no type status,PASS,PASS,N/A,3030 m,1 June 1979,Philonotis,PASS
N/A,PASS,Bolivia,N/A,N/A,N/A,PASS,PASS,N/A,1950-10-13,N/A,Typed,PASS,6867,N/A,N/A,no type status,PASS,N/A,N/A,PASS,PASS,N/A,PASS
N/A,PASS,Bolivia,N/A,N/A,N/A,PASS,PASS,N/A,1950-10-13,N/A,Typed,PASS,6865,N/A,N/A,no type status,PASS,N/A,N/A,10000 ft,PASS,PASS,PASS
N/A,PASS,Bolivia,Cochabamba,"On stones and banks of seepy creek in cloud forest ravine, with tree ferns",N/A,Philonotis,PASS,N/A,1979-06-01,N/A,PASS,1050327,79-2315,PASS,N/A,no type status,PASS,PASS,N/A,PASS,1 June 1979,PHILONOTIS,PASS
N/A,PASS,Peru,Amazonas,"Fels, Erde, Mauer, Baum, Strauch, Holz, See, Bach",PASS,PASS,PASS,N/A,PASS,N/A,Mix of Handwritten and Typed,1061647,PASS,PASS,PASS,no type status,PASS,N/A,N/A,PASS,PASS,PASS,Las Palmas zw. Balsas u. Leimebamba
N/A,PASS,Mexico,Baja California Sur,PASS,PASS,Braunia secunda,PASS,N/A,1973-12-25,PASS,Typed,PASS,5166,N/A,PASS,no type status,PASS,N/A,N/A,PASS,25 December 1973,PASS,PASS
N/A,A. J. Sharp,Mexico,Oaxaca,"Partial shade, moist, road side cliff",PASS,PASS,PASS,N/A,1973-06-23,N/A,PASS,PASS,PASS,N/A,PASS,no type status,PASS,N/A,1992,PASS,"June 23, 1973",Braunia secunda (Hook.) B.S.G.,PASS
N/A,PASS,Mexico,Jalisco,"Partial shade, moist, vert. surface of boulder",PASS,PASS,PASS,N/A,1973-07-04,N/A,PASS,1045251,2736,N/A,PASS,no type status,PASS,N/A,1992,PASS,"July 4, 1973",Braunia secunda (Hook.) B.S.G.,PASS
N/A,PASS,Mexico,Jalisco,PASS,PASS,Braunia andrieuxii,On rocks near Guadalajara,N/A,PASS,Guadalajara,PASS,PASS,10619,N/A,N/A,no type status,C G Pringle,N/A,N/A,PASS,PASS,PASS,PASS
N/A,PASS,Mexico,Hidalgo,N/A,PASS,Braunia andrieuxii,PASS,N/A,PASS,N/A,Typed,PASS,10627,N/A,N/A,no type status,C G PRINGLE,N/A,PASS,N/A,PASS,PASS,PASS
N/A,PASS,Mexico,PASS,PASS,PASS,Braunia secunda,[precise locality unknown],N/A,N/A,PASS,PASS,1031423,PASS,PASS,PASS,no type status,PASS,N/A,1992,PASS,s.d.,PASS,PASS
N/A,PASS,Mexico,PASS,PASS,PASS,Braunia secunda,PASS,N/A,PASS,PASS,PASS,1036945,PASS,N/A,PASS,no type status,PASS,N/A,PASS,PASS,PASS,Braunia secunda (Hook.) B.S.G.,PASS
N/A,PASS,Mexico,PASS,PASS,PASS,Braunia secunda,PASS,N/A,1941-07-23,N/A,PASS,1045239,PASS,N/A,N/A,no type status,PASS,N/A,PASS,N/A,"July 23, 1941",PASS,PASS
N/A,PASS,Mexico,Chiapas,PASS,PASS,Braunia squarrulosa,PASS,N/A,1972-12-19,N/A,Typed,1045274,PASS,N/A,PASS,no type status,PASS,N/A,N/A,PASS,"Dec. 19, 1972",Braunia squarrulosa (Hampe) Broth.,PASS
N/A,PASS,Mexico,Chiapas,PASS,PASS,Braunia squarrulosa,PASS,N/A,1975-02-09,PASS,PASS,PASS,PASS,N/A,N/A,no type status,PASS,N/A,PASS,PASS,PASS,Braunia squarrulosa (Hampe) Broth.,PASS
N/A,A. J. Sharp,Mexico,Oaxaca,"Dry, full shade, oak branch. Oak-pine woods",PASS,Braunia squarrulosa,PASS,N/A,PASS,San Pablo Ayutla,Typed,1045269,2980-a,N/A,PASS,no type status,PASS,N/A,1992,PASS,PASS,PASS,PASS
N/A,PASS,Mexico,Jalisco,PASS,PASS,Braunia squarrulosa,PASS,N/A,1949-07-23,N/A,Typed,PASS,917,N/A,N/A,no type status,PASS,N/A,1992,PASS,23 July 1949,PASS,PASS
N/A,PASS,Mexico,Federal District,PASS,PASS,Braunia squarrulosa,PASS,N/A,PASS,N/A,PASS,PASS,10550,N/A,N/A,no type status,PASS,N/A,1992,PASS,PASS,PASS,"Base of trees, Cima, 10,000 ft."
N/A,PASS,Mexico,Chiapas,PASS,PASS,PASS,PASS,N/A,PASS,N/A,Mix of Handwritten and Typed,1031467,PASS,N/A,PASS,no type status,PASS,N/A,1992,PASS,PASS,PASS,PASS
N/A,PASS,Mexico,Chiapas,PASS,PASS,Braunia squarrulosa,PASS,N/A,1979-03-10,PASS,PASS,1031495,PASS,N/A,PASS,no type status,PASS,N/A,PASS,PASS,10.3.79,PASS,PASS
N/A,PASS,Mexico,Chiapas,PASS,PASS,Braunia squarrulosa,PASS,N/A,1975-02-09,PASS,PASS,1045277,26429,N/A,N/A,no type status,PASS,N/A,PASS,PASS,"February 9, 1975",PASS,PASS
N/A,PASS,Costa Rica,PASS,PASS,PASS,Braunia squarrulosa,PASS,N/A,1979-02-04,N/A,Typed,1029423,PASS,PASS,PASS,no type status,PASS,N/A,PASS,PASS,PASS,PASS,PASS
N/A,PASS,Bolivia,Tarija,PASS,PASS,Braunia exserta,PASS,N/A,2001-08-04,N/A,PASS,PASS,PASS,N/A,N/A,no type status,PASS,21°25'S 64°19'W,2001,PASS,4 Ago 2001,Braunia exserta C. Müller,PASS
N/A,B Sparre,Argentina,PASS,"Subtropical rainforest, epiphyte",PASS,PASS,PASS,N/A,1946-11-27,N/A,Typed,1136355,PASS,PASS,N/A,no type status,B Sparre,N/A,N/A,PASS,27 November 1946,PASS,PASS
N/A,PASS,Bolivia,La Paz,In ravine with waterfall,PASS,Braunia cirrhifolia,PASS,N/A,1979-04-06,PASS,PASS,PASS,79-1625,PASS,N/A,no type status,Marko Lewis,PASS,1992,PASS,6 April 1979,PASS,PASS
N/A,PASS,Bolivia,La Paz,PASS,PASS,Braunia plicata,PASS,N/A,1982-12-09,PASS,PASS,PASS,82-303,N/A,N/A,no type status,PASS,"16°44'S, 68°41'W",1990,ca 2450 m,9 Dec 1982,PASS,PASS
N/A,PASS,Bolivia,La Paz,Abundant on exposed rock face,PASS,Braunia plicata,PASS,N/A,1979-03-22,N/A,PASS,PASS,79-1230,Larecaja,N/A,no type status,PASS,PASS,1992,PASS,22 March 1979,PASS,PASS
N/A,PASS,Bolivia,La Paz,PASS,PASS,Braunia plicata,PASS,N/A,1979-03-05,PASS,PASS,1032341,79-947,Saavedra,N/A,no type status,PASS,PASS,1992,PASS,5 March 1979,Braunia plicata (Mitt.) Jaeg.,PASS
N/A,PASS,Bolivia,PASS,PASS,Efrain De Luna,Braunia plicata,PASS,N/A,1979-03-05,N/A,PASS,1032381,79-940,PASS,N/A,no type status,PASS,"15° 11' S, 69° 04' W",1992,3200 m,5 March 1979,PASS,PASS
N/A,PASS,Bolivia,PASS,PASS,PASS,Hedwigidium integrifolium,PASS,N/A,1979-03-05,N/A,Mix of Handwritten and Typed,1032366,79-935,PASS,N/A,no type status,PASS,"15° 11' S, 69° 04' W",PASS,3200 m,5 March 1979,Hedwigidium integrifolium (P. Beauv.) Dix.,PASS
N/A,PASS,Bolivia,PASS,PASS,PASS,Hedwigidium integrifolium,PASS,N/A,1979-02-10,N/A,PASS,PASS,PASS,PASS,N/A,no type status,PASS,PASS,PASS,3350 m,10 February 1979,PASS,PASS
N/A,PASS,Peru,Ancash,PASS,Dana Griffin III,Braunia secunda,PASS,N/A,1983-01-28,N/A,PASS,PASS,PASS,Yungay,PASS,no type status,PASS,N/A,28 Jan 1983,+ 3380 m,PASS,PASS,PASS
PASS,PASS,Venezuela,PASS,PASS,PASS,Braunia secunda,PASS,N/A,PASS,N/A,PASS,PASS,PASS,N/A,PASS,no type status,PASS,N/A,1992,PASS,PASS,Braunia secunda (Hook.) BSG,PASS
N/A,PASS,Bolivia,Tarija,On rocks in dry deciduous forest,PASS,PASS,PASS,N/A,1979-02-02,PASS,PASS,1032377,79-489A,O'Connor,N/A,no type status,Marko Lewis,"21° 28' S., 64° 12' W.",1992,PASS,2 February 1979,PASS,PASS
N/A,PASS,Bolivia,PASS,N/A,Efrain De Luna,PASS,PASS,N/A,1972-12-24,N/A,PASS,1045267,25278,PASS,N/A,no type status,PASS,N/A,1992,PASS,"December 24, 1972",PASS,PASS
N/A,PASS,Bolivia,PASS,PASS,PASS,Racopilum intermedium,PASS,N/A,1989-11-12,N/A,PASS,PASS,PASS,PASS,PASS,no type status,PASS,N/A,N/A,PASS,12 November 1989,PASS,PASS
N/A,PASS,Bolivia,La Paz,PASS,N/A,Racopilum tomentosum,PASS,N/A,1983-02-07,Coroico,PASS,1100456,83-503,Nor Yungas,N/A,no type status,PASS,"16°11'S, 67°43'W",N/A,ca. 1650 m,7 Feb 1983,PASS,PASS
N/A,PASS,Brazil,PASS,PASS,PASS,PASS,PASS,N/A,1930-11-11,PASS,PASS,PASS,5281-a,N/A,N/A,no type status,PASS,N/A,N/A,PASS,PASS,PASS,PASS
PASS,PASS,Ecuador,PASS,PASS,PASS,PASS,PASS,N/A,1976-04-24,N/A,PASS,1023912,PASS,PASS,PASS,no type status,PASS,N/A,N/A,PASS,24.IV.1976,PASS,PASS
N/A,PASS,Peru,Amazonas,PASS,PASS,Racopilum tomentosum,PASS,N/A,1973-08-31,PASS,PASS,PASS,PASS,Chachapoyas,PASS,no type status,PASS,N/A,N/A,PASS,PASS,PASS,PASS
N/A,PASS,Suriname,N/A,PASS,PASS,Racopilum tomentosum,PASS,N/A,1975-12-18,PASS,Typed,1028580,4715,N/A,PASS,no type status,Leg. J. & P. A. Florschütz,N/A,PASS,N/A,PASS,PASS,PASS
N/A,PASS,Colombia,Meta,On log in forest,N/A,Racopilum tomentosum,PASS,N/A,1984-09-26,N/A,Typed,PASS,PASS,Villavicencio,PASS,no type status,"E. Linares, S.R. Gradstein and B.O. van Zanten 1543",N/A,N/A,alt. 600 m,26 Sept. 1984,PASS,PASS
N/A,PASS,Bolivia,La Paz,PASS,N/A,Racopilum tomentosum,PASS,N/A,1983-02-07,Coroico,Typed,PASS,PASS,Nor Yungas,N/A,no type status,Marko Lewis 83-511,"16°11'S, 67°43'W",N/A,PASS,7 Feb 1983,PASS,PASS
N/A,PASS,Peru,PASS,old tree trunk in dense shade,PASS,Rhacopilum tomentosum,PASS,N/A,1936-09-15,N/A,Typed,PASS,8190a,PASS,N/A,no type status,"Ynes Mexia, No.8190a",N/A,N/A,PASS,PASS,PASS,PASS
N/A,PASS,Peru,PASS,on rock in wood,PASS,Rhacopilum tomentosum,Hacienda Exito; bank of Rio Ysabel; on rock in wood,N/A,1936-09-09,N/A,Typed,PASS,8165a,PASS,N/A,no type status,"Ynes Mexia, No. 8165a",N/A,N/A,PASS,PASS,PASS,PASS
N/A,Y. Mexia,Peru,Huanuco,on rock in woods,PASS,PASS,Hacienda Exito; bank of Rio Ysabel; on rock in woods,N/A,PASS,N/A,Typed,PASS,8168a,PASS,N/A,no type status,PASS,N/A,N/A,PASS,PASS,PASS,PASS
PASS,R. E. Schultes,Colombia,Amazonas,PASS,PASS,PASS,PASS,N/A,1952-05-19,N/A,PASS,PASS,PASS,N/A,I. Cabrera,no type status,PASS,PASS,PASS,PASS,"May 19, 1952",PASS,PASS
N/A,PASS,Colombia,PASS,PASS,PASS,PASS,PASS,1977-08-00,1977-07-00,PASS,PASS,PASS,PASS,N/A,PASS,no type status,PASS,N/A,N/A,1600-1700 m,Julio-Agosto 1977,PASS,PASS
PASS,PASS,Colombia,Antioquia,PASS,PASS,Trachyxyphium tenue,PASS,N/A,1987-07-06,PASS,PASS,PASS,PASS,N/A,N/A,no type status,PASS,PASS,N/A,PASS,6 July 1987,PASS,PASS
N/A,PASS,Costa Rica,Cartago,PASS,N/A,Hypnella pilifera,PASS,1977-07-04,1977-07-03,N/A,Typed,1025621,PASS,N/A,PASS,no type status,PASS,N/A,N/A,PASS,"Julio 3-4, 1977",PASS,PASS
N/A,PASS,Venezuela,PASS,PASS,PASS,Hypnella cymbifolia,PASS,N/A,PASS,N/A,PASS,PASS,34365,N/A,N/A,no type status,John J. Wurdack,N/A,N/A,elev. 1250 - 1200 m.,PASS,Hypnella cymbifolia (Hpe.) Jaeg.,PASS
N/A,PASS,Brazil,Amazonas,On branches at summit,N/A,Hookeriopsis parkeriana,PASS,1979-07-12,PASS,N/A,PASS,PASS,2445,N/A,N/A,no type status,PASS,PASS,N/A,PASS,PASS,PASS,PASS
N/A,PASS,Peru,Pasco,In Weinmannia forest,PASS,Hypnella pilifera,PASS,N/A,1981-07-30,N/A,Typed,1059405,4722,N/A,PASS,no type status,PASS,PASS,N/A,PASS,30 July 1981,PASS,PASS
N/A,PASS,Peru,PASS,Extremely mossy elfin cloud forest near shallow ravine,N/A,Hypnella pilifera,PASS,N/A,1981-12-04,N/A,Typed,1059455,s.n.,N/A,PASS,no type status,PASS,PASS,N/A,PASS,PASS,Hypnella pilifera (Hook. & Wils.) Jaeg.,PASS
N/A,PASS,Colombia,Antioquia,"On talud, in secondary montane forest",PASS,Hypnella diversifolia,PASS,N/A,1992-07-11,N/A,PASS,1139992,18335,N/A,N/A,no type status,PASS,PASS,N/A,PASS,11 July 1992,PASS,PASS
N/A,PASS,Venezuela,PASS,PASS,PASS,Hypnella cymbifolia,PASS,N/A,1953-01-07,N/A,Typed,1026299,34056,N/A,N/A,no type status,PASS,N/A,N/A,elev. 1200-1250 m,"January 7, 1953",Hypnella cymbifolia (Hpe.) Jaeg.,PASS
N/A,PASS,Peru,Pasco,In Weinmannia forest,PASS,Hypnella pallescens,PASS,N/A,1981-07-30,N/A,PASS,PASS,PASS,N/A,PASS,no type status,Robin B. Foster 4720,"10°30'S, 75°30'W",N/A,1900 m.,30 July 1981,PASS,PASS
N/A,PASS,Venezuela,PASS,PASS,PASS,PASS,PASS,N/A,1953-02-11,N/A,Typed,PASS,PASS,N/A,N/A,no type status,PASS,N/A,N/A,elev. 1250 - 1200 m.,"February 11, 1953",PASS,PASS
N/A,T. Husnot,France,PASS,PASS,N/A,PASS,PASS,N/A,N/A,PASS,PASS,PASS,PASS,N/A,N/A,no type status,PASS,N/A,N/A,N/A,PASS,PASS,PASS
Pinus thunbergii,H. Inoue,Japan,PASS,PASS,Z. Iwatsuki,Macromitrium japonicum,PASS,N/A,1973-01-11,PASS,Typed,PASS,s.n.,PASS,PASS,no type status,PASS,N/A,N/A,PASS,PASS,PASS,PASS
N/A,PASS,Brazil,Santa Catarina,rupestre,PASS,Campylopus arctocarpus,PASS,N/A,PASS,PASS,PASS,PASS,2464,N/A,N/A,no type status,PASS,N/A,PASS,PASS,PASS,PASS,PASS
N/A,PASS,Brazil,São Paulo,PASS,Frahm,Campylopus arctocarpus,PASS,N/A,1977-07-22,São José dos Barreiros,PASS,PASS,s.n.,N/A,N/A,no type status,PASS,N/A,N/A,1200 msm,22.7.1977,Campylopus arctocarpus (Hornsch.) Mitt.,PASS
N/A,PASS,Brazil,Santa Catarina,PASS,N/A,PASS,PASS,N/A,PASS,PASS,PASS,PASS,PASS,N/A,N/A,no type status,PASS,N/A,N/A,PASS,PASS,PASS,PASS
N/A,PASS,Brazil,São Paulo,PASS,PASS,Campylopus griseus,PASS,N/A,1987-09-05,N/A,Typed,1097651,PASS,N/A,N/A,no type status,PASS,N/A,N/A,1400 msm,5.9.1987,PASS,PASS
N/A,PASS,Peru,Amazonas,PASS,N/A,Campylopus heterostachys,PASS,N/A,1982-09-06,N/A,Typed,PASS,PASS,N/A,PASS,no type status,PASS,N/A,N/A,PASS,PASS,PASS,PASS
