associatedTaxa,collectedBy,country,firstPoliticalUnit,habitat,identifiedBy,latestScientificName,locality,maximumEventDate,minimumEventDate,municipality,originalMethod,otherCatalogNumbers,recordNumber,secondPoliticalUnit,secondaryCollectors,typeStatus,verbatimCollectors,verbatimCoordinates,verbatimDateIdentified,verbatimElevation,verbatimEventDate,verbatimIdentification,verbatimLocality
N/A,PASS,Papua New Guinea,Morobe District,N/A,PASS,Macromitrium incurvifolium,In fork of Plumeria tree in garden,N/A,1975-03-09,Lae,Mix of Handwritten and Typed,1142151,14660,N/A,recordNumber: 14660,no type status,A. Touw,N/A,N/A,Alt: c 20 m,Dat: 9 - 3 - 1975,Macromitrium incurvifolium (Hook. & Grev.) Schwaegr.,"Papua New Guinea, Morobe Distr., Lae. In fork of Plumeria tree in garden."
N/A,PASS,Papua New Guinea,West Sepik,Wet forest on slope above Ok Din River West of Busilimin; on trees along Ok Din River,PASS,Macromitrium longicaule ,"Star Mountains, Wet forest on slope above Ok Din River West of Busilimin; on trees along Ok Din River",N/A,1975-05-20,N/A,Mix of Handwritten and Typed,1141855,18543,N/A,N/A,no type status,A. Touw,c. 5°51'S 141°05'E,N/A,Alt.: c. 1500 - 1550 m,Dat 20.5.1975,Macromitrium longicaule C. Müll. Det: D.H. Vitt,"Papua New Guinea, West Sepik Distr., Star Mts., c. 5°51'S 141°05'E, Busilimin. Wet forest on slope above Ok Din river W of Busilimin; on trees along Ok Din River. "
N/A,PASS,Papua New Guinea,West Sepik District,on stems and branches of trees and shrubs in summit scrub,PASS,Macromitrium macrosporum,NE summit of Mt Capella,N/A,1975-05-08,N/A,Typed,1142194,17369,N/A,N/A,no type status ,A. Touw,"5° 5141'05""E ",N/A,c. 3900 m,8.5.1975,Macromitrium macrosporum Broth,"Papua New Guinea, West Sepik Distr, Star Mts, c. 5° 5141'05""E NE summit of Mt. Capella"
N/A,PASS,Papua New Guinea,West Sepik,on trees and shrubs,PASS,Macromitrium macrosporum,"Star Mountains, Mount Capella Base Camp Limestone ridge near camp  4 - 5 meters high stunted forest on ridge",N/A,1975-04-17,N/A,Mix of Handwritten and Typed,1142178,16376,N/A,N/A,no type status,A. Touw ,"c. 5° 51' 05""E",N/A,Alt: c. 3600 m.,Dat: 17.4.1975,Macromitrium macrosporum Broth. Det. D.H. Vitt. ,"Papua New Guinea. West Sepik Distr., Star Mts., c. 5° 51' 05""E Mt. Capella Base Camp. Limestone ridge near camp; c. 4 - 5 m. high stunted forest on ridge. "
N/A,PASS,Papua New Guinea,West Sepik,N/A,N/A,Macromitrium macrosporum,"Northeast Summit of Mount Capella, Summit of ridge between Mount Capella Base Camp and Mount Capella ridge; on isolated tree ",N/A,1975-05-08,N/A,Mix of Handwritten and Typed,1142156,17312,N/A,N/A,no type status,D.H. Vitt.,c. 5°S141°05'E,N/A,Alt: c. 3650 m.,Dat: 8.5.1975,Macromitrium macrosporum Broth. ,"c. 5°S141°05'E NE Summit of Mt. Capella, Summit of ridge between Mt. Capella Base Camp and Mt. Capella ridge; on isolated tree. "
N/A,PASS,Papua New Guinea,West Sepik,forest remnant in deep chasm near the summit on soaking wet bark of trees.,N/A,Macromitrium macrosporum,"Star Mountains, Mount Capella northeast summit",N/A,1975-04-19,N/A,Typed,1142175,16420,N/A,N/A,no type status,D.H. Vitt,5° S 141°05'E,N/A,c. 3900 m,19. 4. 1975,Macromitrium macrosporum Broth. ,"Papua New Guinea, West Sepik Distr., Star Mts., c. 5° S 141°05'E, Mt. Capella NE summit; "
N/A,PASS,Papua New Guinea,West Sepik ,open sub-alpine scrub. At base of limestone rock faces. Very abundant,PASS,Macromitrium macrosporum,"Near Mount Capella Base Camp, along trail to Tamanagabip",N/A,1975-05-05,N/A,Typed,1141880,17205,N/A,N/A,no type status,A. Touw ,c. 5' S 141°05'E,N/A,c. 3450 m.,5. 5. 1975,Macromitrium macrosporum Broth.,"Papua New Guinea, West Sepik Distr., Star Mts., c. 5' S 141°05'E Near Mt. Capella Base Camp, along trail to Tamanagabip"
N/A,PASS,Papua New Guinea,West Sepik,Upper montane forest. Pendulous from heavy tree branches and slanting trunks,PASS,Macromitrium megalocladon ,"Star Mountains, between Folongonom and Artis' Camp",N/A,1975-05-14,N/A,Typed,1142187,18046,N/A,N/A,no type status,N/A,c. 5° 51' S 141° 05' E,N/A,PASS,14.5.1975,Macromitrium megalocladon Fleisch,"Papua New Guinea, West Sepik Distr, Star Mts, c. 5° 51' S 141° 05' E"
N/A,D. Vitt,Papua New Guinea,West Sepik ,on vertical face of moss covered limestone boulder at edge of kuni,N/A,Macromitrium megalocladon,Small kuni (grassfield) SW of Mt Capella Base Camp; on vertical face of moss covered limestone boulder at edge of kuni,N/A,1975-04-21,Star Mts,Mix of Handwritten and Typed,1142432,16555,municipality: Star Mts,N/A,no type status ,D. H. Vitt,c. 5°S 141°05'E,N/A,Alt: c. 3400 m,Dat: 21. 4. 1975,Macromitrium megalocladon Fleisch.,Papua New Guinea. West Sepik Distr. (Star Mts.). c. 5°S 141°05'E Small kuni (grassfield) SW of Mt. Capella Base Camp; on vertical face of moss covered limestone boulder at edge of kuni
N/A,PASS,Papua New Guinea,West Sepik,"Terrestrial in open shrubbery on ridge. Dense moss vegetation covering soil, rocks, and the lower portion of shrubs. Dominant. ",Fleisch,Macromitrium megalocladon,Tel Basin Ridge above Camp 2,N/A,1975-04-07,Star Mts,Typed,1142300,15768,N/A,N/A,no type status,N/A,c. 5°S141°05'E,N/A,Alt.: c. 3350 m. ,Dat: 7.4. 1975,Macromitrium megalocladon Fleisch,"Papua New Guinea. West Sepik Distr., Star Mts. c. 5°S141°05'E. Tel Basin; Ridge above Camp 2."
N/A,PASS,Japan,Kyushu,"rupicola, photophila, ca. 50 m",PASS,Macromitrium incurvum,"Minaminaka, Obi.",N/A,1946-08-00,Minaminaka ,Typed,C0288586F,s.n. ,Miyazaki ,N/A,no type status,PASS,N/A,Ser. I (1947) ,ca. 50 m,VIII. 1946. ,20. Macromitrium incurvum (Lindb.) Par.,"KIUSHIU, Miyazaki, Minaminaka, Obi, rupicola, photophila, ca. 50 m."
N/A,PASS,Japan,Kumamoto ,N/A,PASS,Macromitrium incurvum,"On exposed rocks, 60 meters above sea, Yoshio, Kumamoto Prefecture",N/A,1951-12-25,Yoshio,Typed,1043529,s.n.,N/A,N/A,no type status,PASS,N/A,N/A,60 m. above sea,"December 25, 1951",Macromitrium incurvum (Lindb.) Par.,"On exposed rocks, 60 m. above sea, Yoshio, Kumamoto Prefecture "
N/A,PASS,Japan,Kumamoto,N/A,PASS,Macromitrium gymnostomum ,"On rocks, circa 100 meters above sea, Konose, Kumamoto Prefecture",N/A,1952-02-11,Konose,Typed,1043490,s.n.,N/A,N/A,no type status,"Coll: K. Mayebara,",N/A,1952,ca. 100 m. above sea,"February 11, 1952",430. Macromitrium gymnostomum Sull. et Lesq.,"On rocks, ca. 100 m. above sea, Konose, Kumamoto Prefecture"
N/A,PASS,Japan,Kumamoto ,N/A,PASS,Macromitrium gymnostomum,On rocks near Hitoyoshi,N/A,1952-03-00,Hitoyoshi,Typed,1043493| C0268572F,s.n.,County,N/A,no type status ,PASS,N/A,N/A,PASS,March 1952,Macromitrium gymnostomum Sull. et Lesq. ,"On rocks, ca. 100m. alt., Hitoyoshi, Kumamoto County "
N/A,H. Chung ,China,Fukien ,"On rock, altitude 500 m.",Thériot,Macromitrium gymnostomum ,Kushan near Foochow ,N/A,1925-08-00,Foochow,Typed ,1122651 | C0268574F,B.206,N/A,N/A,no type status,H. H. CHUNG ,N/A,N/A,500 m,"August, 1925 ",Macromitrium gymnostomum S. & L.  Det. Thériot.,Kushan near Foochow
N/A,PASS,China,Fukien,On rock in bamboo forest,Theriot,Macromitrium gymnostomum,On rock in bamboo forest Chuanchow,N/A,1925-05-02,Chuanchow,Typed,1123721|C0268575F,B.20,N/A,N/A,no type status,H. H. Chung,N/A,N/A,N/A,"May 2, 1925",Macromitrium gymnostomum Sull. det. Theriot,On rock in bamboo forest. CHUANCHOW
N/A,PASS,Papua New Guinea,N/A,Rather open montane forest with dominating Pandanus trees ,PASS,Macromitrium longicaule,5 km S of Teptep airstrip Rather open montane forest with dominating Pandanus trees 1 km S of Lake Wamba on stump,N/A,1981-07-23,N/A,Mix of Handwritten and Typed,1142665 | C0268579F,#33590,Morobe Prov,N/A,no type status,Timo Koponen,"6°01'S, 146°33'E",1989,PASS,23 July 1981,Macromitrium longicaule C Müll,"PAPUA NEW GUINEA Morobe Prov: Lake Wamba 5 km S of Teptep airstrip Rather open montane forest with dominating Pandanus trees 1 km S of lake, alt 2400 m, 6°01'S, 146°33'E, on stump "
N/A,N/A,China,FUKIEN PROVINCE,On shady rocks or bark. ,N/A,Macromitrium japonicum,"Namputo, Amoy",N/A,1925-03-00,Amoy,Typed,C0268581F,B.4.,N/A,N/A,no type status,EX FARLOW HERBARIUM,N/A,N/A,N/A,"March, 1925","Macromitrium japonicum(Dz. & Mk.) C.M.  Syn. ""      incurvum","Namputo, Amoy"
N/A,PASS,Papua New Guinea,Morobe Prov,on bush,PASS,Macromitrium macrosporum,"Southern Range 25 kilometers south of Mount Gwam Open alpine grassland and ""subalpine"" forest at L Kenzorogh east of Mount Enggum",N/A,1981-07-09,N/A,Mix of Handwritten and Typed,1142666 | C0268585F,#32571,N/A,N/A,no type status,Timo Koponen,"6°21'S, 147°07'E",Det: Dale H Vitt 1989,PASS,9 July 1981,Macromitrium macrosporum Broth,"PAPUA NEW GUINEA Morobe Prov: Mt Sarawaket Southern Range 25 km S of Mt Gwam Open alpine grassland and ""subalpine"" forest at L Kenzorogh E of Mt Enggum, alt 3550 m, 6°21'S, 147°07'E"
N/A,M. Mizutani ,Japan,RYUKYU,"1-10 m alt., on tree trunk",Z. Iwatsuki,Macromitrium gymnostomum,"Sonai, on tree trunk",N/A,1975-01-23,Sonai,Typed,C0268587F,1049048,Is. Iriomote,I. Yoshimura ,no type status,Coll: M. Mizutani and I. Yoshimura,N/A,N/A,PASS,"Jan. 23, 1975",Macromitrium gymnostomum Sull. et Lesq.,"RYUKYU: Is. Iriomote, Sonai, 1-10 m alt., on tree trunk."
N/A,PASS,Japan,Honshiu,"rupi.cola, photophila",N/A,Macromitrium incurvum ,near the entrance of Kobutoke,N/A,1932-10-00,Kobutoke,Mix of Handwritten and Typed,1356480,s.n.,Musashi,N/A,no type status,PASS,N/A,N/A,N/A,X. 1932.,Macromitrium incurvum (Lindb.) Paris,"prope fauces d. Kobutoke, rupi.cola, photophila, "
N/A,K. Saito,Japan,Kagoshima ,N/A,A. Noguchi,Macromitrium gymnostomum,"Sumiyo-mura, Isl. Amami-ohshima,  on rock",N/A,1970-04-03,N/A,Mix of Handwritten and Typed,N/A,1051109,N/A,N/A,no type status,PASS,N/A,N/A,about 120 m,"April 3, 1970",639. Macromitrium gymnostomum SULL. & LESQ.   Proc. Am. Ac. Arts. Sci. 4: 278 (1958),"JAPAN: Sumiyo-mura, Isl. Amami-ohshima, Kagoshima Pref.  On rock; elevation about 120 m. "
N/A,PASS,Portugal,Azores,N/A,unsure and check,Pogonatum urnigerum ,talus découvert Salto do Cavalo vers 700 meters S MIGUEL,N/A,1937-06-14,N/A,Typed,1181624,135,N/A,PASS,no type status,V et P Allorge,N/A,N/A,700 m ,14VI1937,Pogonatum urnigerum (Hedw) P.B,talus découvert Salto do Cavalo vers 700 m S.MIGUEL
N/A,PASS,Bolivia,La Paz,Super humid Ceja de Montaña forests following ravines In small rill in dripping area of small waterfall ,N/A,Philonotis,"Between 5-6 kilometers south of Tacacoma along road to Quiabaya, 16-17 kilometers north of Sorata",N/A,1983-01-20,N/A,Mix of Handwritten and Typed,C0341037F,1100485,Larecaja,N/A,no type status,Marko Lewis 83-224 ,"15°36'S, 68°39'W",N/A,ca 3550 m,20 Jan 1983,Philonotis,"Between 5-6 Km S of Tacacoma along road to Quiabaya, 16-17 Km N of Sorata"
N/A,M. Lewis,Bolivia,DEPTO. LA PAZ,Eroding bank,Crum,Philonotis ,Along road 1 mile from Sorata towards Achacachi,N/A,1979-03-29,N/A,Typed,N/A,1078795,PROV. LARECAJA,recordNumber: 1078795,no type status,"Marko Lewis, no. 79-1314",15° 45' S. 68° 42' W.,N/A,2740 m.,29 March 1979,Philonotis fide Crum,Along road 1 mi. from Sorata towards Achacachi
N/A,M. Lewis,Bolivia,COCHABAMBA,"On stones and banks of seepy creek in cloud forest ravine, with tree ferns",N/A,Philonotis,"Cerro Khachi, N. of Corani, On stones and banks of seepy creek in cloud forest ravine, with tree ferns",N/A,1979-06-01,N/A,Mix of Handwritten and Typed,1078769| 1316538,79-2315,CHAPARÉ,N/A,no type status,Marko Lewis,"17° 11' S., 65° 54' W",N/A,3030 m,1 June 1979,Philonotis,"Cerro Khachi, N. of Corani, 3030 m. 17° 11' S., 65° 54' W. On stones and banks of seepy creek in cloud forest ravine, with tree ferns."
N/A,PASS,Bolivia,N/A,,N/A,N/A,,N/A,1950-10-13,N/A,Typed,1013011,6867,N/A,N/A,no type status ,Collector: Miss W. M. A. BROOKE,N/A,N/A,10000 ft,13 Oct. 1950,N/A,UNDUAVI 
N/A,PASS,Bolivia,N/A,N/A,N/A,Philanthus,UNDUAVI 10000 feet,N/A,1950-10-13,N/A,Typed,5013012,6865,N/A,N/A,no type status,Collector: Miss W. M. A. BROOKE,N/A,N/A,10000 ft,13 Oct. 1950,Philanthus,UNDUAVI  10000 ft.
N/A,Marko Lewis,Bolivia,COCHABAMBA,"On stones and banks of seepy creek in cloud forest ravine, with tree ferns",N/A,PHILONOTIS ,"Slope of Cerro Khachi, north of Corani",N/A,1979-06-01,N/A,Mix of Handwritten and Typed,1050327,79-2315,CHAPARÉ,N/A,no type status,,"17° 11’ S, 65° 54’ W",N/A,3030 m,1 June 1979,PHILONOTIS,"DEPTO COCHABAMBA, PROV CHAPARÉ Slope of Cerro Khachi, N of Corani, 3030 m 17° 11’ S, 65° 54’ W"
N/A,E. Hegewald ,Peru,Amazonas,"Fels, Erde, Mauer, Baum, Strauch, Holz, See, Bach",E. Hegewald,Philonotis sphaerocarpа ,PASS,N/A,1973-08-31,N/A,Mix of Handwritten and Typed,1061647,Nr. 6989,Chachapoyas,P. Hegewald,no type status,PASS,N/A,N/A,Höhe: ±5000 m,Datum 31.8.1973,Philonotis sphaerocarpа (Hedw.) Brid.,"Las Palmas zw. Balsas u. Leimebamba. Fels, Erde, Mauer, Baum, Strauch, Holz, See, Bach."
N/A,F. Bowers,Mexico,BAJA CALIFORNIA SUR,N/A,A. Sharp,Braunia secunda ,"Oak-pine and grassland with dry and flowing streams at Sierra de Laguna 15 miles east of Todos Santos On boulder, meso, open valley",N/A,1973-12-25,Todos Santos,Typed,1045263|C0341152F,5166,N/A,C. Delgadillo|P. Somers,no type status,PASS,N/A,N/A,PASS,25 December 1973,Braunia secunda (Hook.) B.S.G. det. A. J. Sharp,"TERR. BAJA CALIFORNIA SUR : Oak-pine and grassland with dry and flowing streams at Sierra de Laguna, 15 miles east of Todos Santos. On boulder, meso, open valley."
N/A,A. J. Sharp,Mexico,Oaxaca,"Partial shade, moist, road side cliff",A. J. Sharp,Braunia secunda ,PASS,N/A,1973-06-23,N/A,Mix of Handwritten and Typed,1045248 | C0341164F,2281,N/A,E. B. Sharp | K. R. Thornburgh | E. C. Clebsch,no type status ,A.J. and E.B. Sharp|K.R. Thornburgh|E.C. Clebsch,N/A,1992,1625 m,"June 23, 1973",Braunia secunda (Hook.) B.S.G.,"Near El Punto on Hwy. 175, Oaxaca, México.  _1625_ m."
N/A,A. Sharp,Mexico,Jalisco,"Partial shade, moist, vert. surface of boulder.",A. Sharp,Braunia secunda,9 miles above San Martín Hidalgo on Highway 80 ,N/A,1973-07-04,San Martín Hidalgo,Handwritten,1045251,2736,N/A,E. Sharp | E. Clebsch | K. Thornburgh,no type status,"A.J. and E.B. Sharp, E.C. Clebsch, K.R. Thornburgh",N/A,N/A,_+_ 1750 m,"July 4, 1973",Braunia secunda (Hook.) B.S.G.,"El Mirador on Hwy 80, 9 mi above San Martín Hidalgo, Jalisco, Mexico.  _+_ 1750 m"
N/A,PASS,Mexico,Jalisco,N/A,Cardot,Braunia andrieuxii,On rocks near Guadalajara,N/A,1908-09-30,Guadalajara,Typed,1172142 | C0341179F,10619,N/A,N/A,no type status,C G PRINGLE,N/A,N/A,"5,000 ft","30, Sept, 1908",Braunia andrieuxii Lor,"On rocks near Guadalajara, 5,000 ft"
N/A,PASS,Mexico,HIDALGO,N/A,Efrain De Luna,Braunia andreuxii,Cuyamaloya,N/A,1908-09-17,N/A,Typed,"1045265, C0341180F",10627,N/A,N/A,no type status ,C G PRINGLE,N/A,1992,N/A,"17 Sept, 1908","Braunia plicata, Mitt, var. canescens, Card. n. var.",Cuyamaloya.
N/A,PASS,Mexico,Veracruz ,N/A,Efrain De Luna,Braunia secunda ,SIERRA MADRE AN DER STR F55 Zw PEROTE + JALAPA KIEFERN-EICHENW,N/A,1979-02-23,N/A,Mix of Handwritten and Typed,1031423,s.n.,N/A,PASS,no type status,LEG EGGERS & FRAHM 23.2.79 (13),N/A,1992,2300 m,23.2.79,Braunia secunda (Hook) B.S.G.,"MEXICO: EDU. VERACRUZ: SIERRA MADRE AN DER STR. F55 Zw. PEROTE + JALAPA, KIEFERN-EICHENW. 2300 m"
N/A,PASS,Mexico,Durango,"Oak-pine forest with Madrono, partial shade, meso, ridge. ",PASS,Braunia secunda,along Highway 10 about 9 miles west of La Cuidad. On boulder,N/A,1973-12-30,La Cuidad,Mix of Handwritten and Typed,1036945,5067,N/A,PASS,no type status,"Coll: Frank D. Bowers, Claudio Delgadillo M., and Paul Somers, Jr.",N/A,unsure and check,PASS,30 December 1973,Braunia secunda (Hook.) B.S.G,"DURANGO: Oak-pine forest with Madrono along Highway 10 about 9 miles west of La Cuidad. On boulder, partial shade, meso, ridge. "
N/A,PASS,Mexico,D.F.,N/A,PASS,Braunia secunda,"Siliceous boulder in Rio, above Contreras",N/A,1941-07-23,N/A,Typed,1045239,114,N/A,N/A,no type status,COLLECTED BY: A. J. SHARP,N/A,N/A,N/A,"July 23, 1941",Braunia secunda (Hook.) BSG,"Siliceous boulder in Rio, above Contreras, D.F., MEXICO. "
N/A,A. Sharp,Mexico,Chiapas,"Partial shade, moist, trail side bank ",F. Bowers,Braunia squarrulosa,"trail side bank Yerba Buena, Pueblo Nuevo (about 55 km northeast of Tuxtla-Gutierrez)",N/A,1972-12-19,N/A,Typed,1045274,42447,N/A,F. Bowers | D. Smith | R. Hattaway | P. Somers,no type status,PASS,N/A,N/A,+ 6800 ft,"Dec. 19, 1972",Braunia squarrulosa (Hampe) Broth,"Partial shade, moist, trail side bank. Yerba Buena, Pueblo Nuevo. (about 55 km. northeast of Tuxtla-Gutierrez)."
N/A,PASS,Mexico,Chiapas,oak-pine woods,Efrain De Luna ,*Braunia squarrulosa*,"On oak trunk in oak-pine woods, 15 miles southeast of San Cristobal de las Casas",N/A,1975-02-09,N/A,Mix of Handwritten and Typed,26429,1052129,N/A,N/A,no type status,F.J. Hermann 26429,N/A,1992,6800 ft.,"Feb.9, 1975",*Braunia squarrulosa* (Hampe) Broth.,"On oak trunk in oak-pine woods, alt. 6800 ft., 15 mi. S.E. of San Cristobal de las Casas."
N/A,A. J. Sharp,Mexico,Oaxaca,"Oak-pine woods, oak branch, dry, full shade. ",A. J. Sharp,Braunia squarrulosa ,Roadside near San Pablo Ayutla (about 70 kilometers east of Oaxaca) Oaxaca.,N/A,1972-12-23,N/A,Typed,1045269,2980-a,N/A,PASS,no type status,PASS,N/A,1992,+6000 ft.,"Dec. 23, 1972",Braunia squarrulosa (Hampe) Broth.,"Oak-pine woods. Roadside near San Pablo Ayutla, (about 70 km. east of Oaxaca.) Oaxaca. "
N/A,PASS,Mexico,Jalisco,"Oak forest, On dead limb, fallen.",Efrain De Luna,Braunia squarrulosa,PASS,N/A,1949-07-23,N/A,Handwritten,1089541 | C0341234F,917,N/A,N/A,no type status,Howard A. Crum,N/A,1992,7300 feet,23 July 1949,Braunia squarrulosa (Hampe) C. Muell,"Slopes of La Ferreria, above Masantlán"
N/A,PASS,Mexico,FEDERAL DISTRICT,N/A,Efrain De Luna,Braunia squarrulosa,"Base of trees, Cima",N/A,1908-07-17,N/A,Typed,1172449 | C0341237F,10550,N/A,N/A,no type status,C G PRINGLE,N/A,1992,"10,000 ft","17, July, 1908",Braunia squarrulosa (Hampe) C Muell,"Base of trees, Cima, 10,000 ft"
N/A,PASS,Mexico,CHIAPAS,EIFCHEN-KIEFERWALD,Efrain De Luna ,Braunia squarrulosa,KM 100 AN DER STR.OCOSINGO-SAN CRISTUBAL,N/A,1979-03-10,N/A,Handwritten,1031467,2250,N/A,PASS,no type status,LEG.EGGERS & FRAHM,N/A,1992,2250 M.S.M.,10.3.1979(29),Braunia squarrulosa (Hamp.) Broth.,"MEXICO:EDO.CHIAPAS, KM 100 AN DER STR.OCOSINGO-SAN CRISTUBAL"
N/A,E. Eggers,MEXICO,CHIAPAS,EICHEN-KIEFERWALD,Efrain De Luna,Braunia squarrulosa,100 kilometers from Ocosingo on the road to San Cristobal,N/A,1979-03-10,N/A,Typed,1031495,10.379(29),N/A,F. Frahm,no type status,LEG.EGGERS & FRAHM,N/A,1992,2250 MSM.,10.3.79(29),Braunia squarrulosa (Hampe) C.Muell.,"MEXICO:EDO.CHIAPAS, KM 100 AN DER STR.OCOSINGO-SAN CRISTOBAL"
N/A,PASS,Mexico,Chiapas,oak-pine woods,PASS,Braunia squarrulosa,"On oak trunk in oak-pine woods along Route 190, 15 miles southeast ",N/A,1975-02-09,SAN CRISTOBAL DE LAS CASAS ,Mix of Handwritten and Typed,1045277,26429 ,N/A,N/A,no type status,F. J. Hermann,N/A,N/A,PASS,"February 9, 1975",Braunia squarrulosa (Hampe) Broth.  verif.  A. J. Sharp  Dupl.,"On oak trunk in oak-pine woods along Route 190, alt. 6800 ft., 15 miles SE. "
N/A,PASS,Costa Rica,N/A,"En roca seca, a pleno sol",Efrain De Luna,Braunia squarrulosa,"Valle de Copey, ca 30 kms al sur de Cartago Bosque primario montano bajo muy humedo y potreros ",N/A,1979-02-04,N/A,Mix of Handwritten and Typed,1029423,2000,Cartago,PASS,primer registro para el país ,"Dana Griffin, III y Maria Isabel Morales",N/A,1992,PASS,4 Feb 1979,Braunia squarrulosa (Hampe) C Muell,"Valle de Copey, ca 30 kms al sur de Cartago Bosque primario montano bajo muy humedo y potreros"
N/A,PASS,Bolivia,Tarija,Musgo sobre ramas,PASS,Braunia exserta ,35 kilometers west of Entre Rios on road to Tarija Serrania Huacayoj Bosque montano Tucumano-Boliviano remanente,N/A,2001-08-04,N/A,Mix of Handwritten and Typed,C0341246F,1183435,N/A,N/A,no type status,Burnet O'Connor,21°25'S 64°19'W,2001,ca 2300 m,4 Ago 2001,Braunia exserta C. Müller,"Serrania Huacayoj, Ca. 35 km oeste de Entre Rios (carretera a Tarija). Bosque montano Tucumano-Boliviano, remanente. <20792-20809>"
N/A,PASS,Argentina,Tucuman,"Subtropical rainforest, epiphyte",PASS,Braunia cirrifolia,Rio Cochuna,N/A,1946-11-27,Rio Cochuna,Mix of Handwritten and Typed,1136355,B11750,Chicligasta,N/A,no type status,B. Sparre,N/A,N/A,1000 m a.s.l.,27 November 1946,Braunia cirrifolia (Mitt) Jaeg,"Argentina, Prov. Tucuman, Chicligasta, Rio Cochuna, 1000 m a.s.l."
