associatedTaxa,collectedBy,country,firstPoliticalUnit,habitat,identifiedBy,latestScientificName,locality,maximumEventDate,minimumEventDate,municipality,originalMethod,otherCatalogNumbers,recordNumber,secondPoliticalUnit,secondaryCollectors,typeStatus,verbatimCollectors,verbatimCoordinates,verbatimDateIdentified,verbatimElevation,verbatimEventDate,verbatimIdentification,verbatimLocality
N/A,PASS,Papua New Guinea,PASS,PASS,D. H. Vitt,Macromitrium incurvifolium,PASS,PASS,1975-09-03,PASS,Typed,PASS,PASS,N/A,PASS,no type status,PASS,N/A,N/A,20 m.,9-3 - 1975,Macromitrium incurvifolium (Hook. & Grev.) Schwaegr.,"Papua New Guinea, Morobe Distr., Lae. In fork of Plumeria tree in garden."
PASS,PASS,Papua New Guinea,PASS,PASS,D. H. Vitt,Macromitrium longicaule,PASS,N/A,1975-05-20,PASS,Typed,PASS,PASS,PASS,PASS,no type status,PASS,PASS,N/A,PASS,PASS,PASS,PASS
N/A,PASS,Papua New Guinea,West Sepik,PASS,D. H. Vitt,Macromitrium macrosporum,PASS,N/A,PASS,N/A,Typed,PASS,PASS,N/A,N/A,no type status,PASS,PASS,N/A,Alt.: c. 3900 m.,8. 5. 1975,PASS,PASS
N/A,N/A,Papua New Guinea,PASS,PASS,PASS,Macromitrium macrosporum,PASS,N/A,1975-04-17,N/A,Typed,PASS,PASS,N/A,N/A,no type status,PASS,N/A,N/A,3600 m.,17.4.1975,PASS,PASS
N/A,PASS,Papua New Guinea,PASS,N/A,D. H. Vitt,Macromitrium macrosporum,PASS,N/A,PASS,N/A,Typed,PASS,PASS,N/A,N/A,no type status,PASS,PASS,N/A,Alt.: c. 3650 m.,8.5. 1975,PASS,PASS
PASS,PASS,Papua New Guinea,PASS,PASS,D. H. Vitt,Macromitrium macrosporum,PASS,N/A,1975-04-19,PASS,Typed,PASS,PASS,PASS,PASS,no type status,PASS,PASS,N/A,3900 m.,19.4.1975,PASS,PASS
N/A,PASS,Papua New Guinea,West Sepik,PASS,D. H. Vitt,PASS,PASS,N/A,1975-05-05,N/A,Typed,PASS,PASS,N/A,N/A,no type status,PASS,PASS,N/A,PASS,5. 5. 1975,PASS,PASS
PASS,PASS,Papua New Guinea,PASS,PASS,D.H. Vitt,Macromitrium megalocladon,PASS,PASS,1975-05-14,PASS,Typed,PASS,PASS,PASS,PASS,no type status,PASS,PASS,N/A,PASS,14.5.1975,Macromitrium megalocladon Fleisch.,PASS
PASS,PASS,PASS,PASS,PASS,D.H. Vitt,Macromitrium megalocladon,PASS,N/A,1975-04-21,PASS,Typed,PASS,PASS,PASS,PASS,no type status,PASS,PASS,PASS,PASS,21. 4. 1975,Macromitrium megalocladon Fleisch.,PASS
N/A,PASS,Papua New Guinea,PASS,PASS,PASS,Macromitrium megalocladon,PASS,N/A,1975-04-07,N/A,Typed,PASS,PASS,N/A,N/A,no type status,PASS,N/A,PASS,PASS,7. 4. 1975,PASS,PASS
PASS,S. Hattori,Japan,PASS,PASS,A. Noguchi,Macromitrium incurvum,PASS,N/A,1946-08-00,PASS,Typed,PASS,PASS,PASS,PASS,no type status,leg. S. Hattori,PASS,OCT 1948,PASS,VIII. 1946,PASS,PASS
N/A,K. Mayebara,Japan,PASS,N/A,A. Noguchi,Macromitrium incurvum,PASS,N/A,1951-12-25,PASS,Typed,PASS,PASS,N/A,N/A,no type status,PASS,N/A,N/A,PASS,"December 25, 1951",Macromitrium incurvum (Lindb.) Par.,PASS
PASS,K. Mayebara,Japan,PASS,PASS,A. Noguchi,Macromitrium gymnostomum,PASS,N/A,1952-02-11,N/A,Typed,PASS,PASS,N/A,PASS,no type status,PASS,PASS,PASS,PASS,"February 11, 1952",Macromitrium gymnostomum Sull. et Lesq.,PASS
N/A,PASS,Japan,PASS,N/A,A. Noguchi,PASS,PASS,N/A,PASS,N/A,PASS,PASS,PASS,PASS,N/A,no type status,PASS,N/A,PASS,ca. 100m. alt.,PASS,PASS,PASS
,H. H. CHUNG,China,PASS,"On rock, altitude 500 m.",Theriot,Macromitrium gymnostomum,Kushan near Foochow,PASS,1925-08-00,,Typed,PASS,B.206,,,no type status,H. H. CHUNG,,PASS,altitude 500 m.,"August, 1925",PASS,Kushan near Foochow
N/A,H. H. CHUNG,China,PASS,PASS,PASS,PASS,PASS,N/A,1945-05-02,N/A,Typed,PASS,B.20,N/A,N/A,no type status,H. H. CHUNG,N/A,N/A,N/A,"May 2, 1945",PASS,PASS
PASS,PASS,Papua New Guinea,PASS,PASS,Dale H. Vitt,Macromitrium longicaule,PASS,N/A,1981-07-23,PASS,Typed,PASS,PASS,PASS,PASS,no type status,PASS,PASS,PASS,PASS,23 July 1981,PASS,PASS
PASS,H. H. Chung,China,PASS,PASS,N/A,Macromitrium japonicum,PASS,N/A,PASS,PASS,Typed,PASS,PASS,PASS,PASS,no type status,PASS,PASS,N/A,PASS,PASS,PASS,PASS
N/A,PASS,Papua New Guinea,Morobe,PASS,Dale H. Vitt,Macromitrium macrosporum,PASS,N/A,1981-07-09,N/A,Typed,PASS,PASS,N/A,N/A,no type status,PASS,PASS,1989,3550 m,9 July 1981,PASS,PASS
N/A,M. Mizutani,Japan,PASS,PASS,Z. Iwatsuki,Macromitrium gymnostomum,PASS,PASS,1975-01-23,N/A,Typed,PASS,PASS,N/A,I. Yoshimura,no type status,PASS,N/A,PASS,1-10 m alt.,"Jan. 23, 1975",PASS,PASS
N/A,K. Sakurai,Japan,Honshu,PASS,PASS,Macromitrium incurvum,PASS,N/A,PASS,N/A,Typed,PASS,PASS,Musashi,PASS,no type status,PASS,N/A,N/A,N/A,PASS,Macromitrium incurvum (Lindb.) Paris,PASS
N/A,PASS,Japan,Kagoshima,PASS,F. A. Noguchi,Macromitrium gymnostomum,PASS,N/A,1970-04-03,PASS,Typed,PASS,PASS,N/A,N/A,no type status,PASS,N/A,N/A,PASS,"April 3, 1970",PASS,PASS
N/A,PASS,Portugal,Azores,N/A,N/A,BRYOPHYTA AZORICA,PASS,N/A,1937-06-14,N/A,Typed,PASS,PASS,N/A,PASS,no type status,PASS,N/A,N/A,PASS,PASS,PASS,PASS
N/A,Marko Lewis,Bolivia,La Paz,Super humid Ceja de Montana forests following ravines. In small rill in dripping area of small waterfall.,N/A,Philonotis,PASS,N/A,1983-01-20,N/A,Typed,PASS,PASS,N/A,N/A,no type status,Marko Lewis 83-224,"15°36'S, 68°39'W",N/A,ca. 3550 m.,20 Jan 1983,Philonotis,PASS
N/A,PASS,Bolivia,PASS,PASS,N/A,PASS,PASS,N/A,1979-03-29,N/A,Typed,PASS,PASS,PASS,N/A,no type status,PASS,PASS,N/A,2740 m.,29 March 1979,Philonotis fide Crum,PASS
N/A,Marko Lewis,Bolivia,Cochabamba,PASS,N/A,Philonotis,PASS,N/A,1979-06-01,N/A,Typed,PASS,PASS,PASS,N/A,no type status,"Marko Lewis, no. 79-2315","17° 11' S., 65° 54' W.",N/A,3030 m.,1 June 1979,Philonotis,PASS
N/A,PASS,Bolivia,PASS,N/A,N/A,PASS,PASS,N/A,1950-10-13,PASS,Typed,PASS,PASS,N/A,,no type status,PASS,N/A,N/A,10000 ft.,13 Oct. 1950,PASS,Unduavi
N/A,PASS,Bolivia,PASS,N/A,N/A,PASS,PASS,N/A,1950-10-13,N/A,Typed,PASS,6865,N/A,PASS,no type status,PASS,N/A,N/A,10000 ft.,13 Oct. 1950,PASS,Unduavi
N/A,Marko Lewis,Bolivia,Cochabamba,"On stones and banks of seepy creek in cloud forest ravine, with tree ferns.",N/A,PHILONOTIS,PASS,N/A,1979-06-01,N/A,Typed,PASS,PASS,PASS,N/A,no type status,"Marko Lewis, no. 79-2315",PASS,N/A,PASS,1 June 1979,PHILONOTIS,PASS
N/A,PASS,Peru,Amazonas,PASS,Dana Griffin III,PASS,PASS,N/A,1973-08-31,N/A,Typed,PASS,PASS,N/A,PASS,no type status,PASS,N/A,N/A,PASS,31.8.1973,PASS,PASS
N/A,PASS,PASS,PASS,PASS,PASS,Braunia secunda,PASS,N/A,1973-12-25,PASS,Typed,PASS,PASS,PASS,PASS,no type status,PASS,N/A,PASS,Alt. ca. 6300 ft.,25 December 1973,PASS,PASS
N/A,PASS,Mexico,Oaxaca,"Partial shade, moist, road side cliff.",PASS,Braunia secunda,PASS,N/A,1973-06-23,N/A,Typed,PASS,PASS,N/A,PASS,no type status,PASS,N/A,N/A,PASS,"June 23, 1973",PASS,PASS
N/A,A. J. Sharp,Mexico,Jalisco,"Partial shade, moist, vert. surface of boulder.",A. J. Sharp,Braunia secunda,PASS,N/A,1973-07-04,PASS,Typed,PASS,2736,N/A,PASS,no type status,PASS,N/A,PASS,1750 m.,"July 4, 1973",PASS,PASS
PASS,PASS,Mexico,Jalisco,PASS,PASS,PASS,PASS,N/A,PASS,PASS,Typed,PASS,10619,PASS,PASS,no type status,PASS,PASS,1992,PASS,PASS,PASS,PASS
N/A,PASS,Mexico,Hidalgo,N/A,Efrain De Luna,PASS,PASS,N/A,PASS,N/A,Typed,PASS,PASS,N/A,PASS,no type status,PASS,N/A,1992,N/A,PASS,PASS,PASS
N/A,PASS,Mexico,Veracruz,N/A,Efrain De Luna,Braunia secunda,PASS,N/A,PASS,N/A,Typed,C0341205F,PASS,N/A,PASS,no type status,PASS,N/A,1992,2300m,PASS,Braunia secunda (Hook.) Bruch & Schimp.,PASS
N/A,PASS,PASS,PASS,PASS,PASS,Braunia secunda,PASS,N/A,PASS,N/A,Typed,PASS,PASS,N/A,PASS,no type status,PASS,N/A,PASS,PASS,PASS,PASS,PASS
N/A,A. J. Sharp,Mexico,PASS,PASS,PASS,Braunia secunda,PASS,N/A,PASS,N/A,Typed,PASS,PASS,N/A,N/A,PASS,A. J. Sharp,N/A,PASS,N/A,PASS,PASS,PASS
N/A,PASS,Mexico,PASS,"Partial shade, moist, trail side bank.",F. Bowers,PASS,PASS,N/A,1972-12-19,N/A,Typed,PASS,PASS,N/A,PASS,no type status,PASS,N/A,N/A,PASS,"Dec. 19, 1972",PASS,PASS
N/A,PASS,Mexico,Chiapas,PASS,PASS,PASS,PASS,N/A,1975-02-09,San Cristobal de las Casas,Typed,PASS,26429,N/A,N/A,no type status,PASS,N/A,PASS,alt. 6800 ft.,PASS,PASS,PASS
N/A,A.J. Sharp,Mexico,Oaxaca,PASS,PASS,Braunia squarrulosa,PASS,N/A,1972-12-23,N/A,PASS,PASS,2980-a,N/A,PASS,no type status,PASS,N/A,PASS,PASS,"Dec. 23, 1972",PASS,PASS
N/A,PASS,Mexico,Jalisco,PASS,N/A,Braunia squarrulosa,PASS,N/A,PASS,N/A,Typed,C0341234F,PASS,N/A,N/A,no type status,PASS,N/A,N/A,7300 feet,PASS,PASS,PASS
PASS,PASS,Mexico,PASS,PASS,PASS,Braunia squarrulosa,PASS,N/A,PASS,PASS,Typed,PASS,PASS,PASS,PASS,no type status,PASS,PASS,PASS,"10,000 ft.",PASS,Braunia squarrulosa (Hampe) C. Muell.,PASS
N/A,PASS,Mexico,Chiapas,N/A,PASS,Braunia squarrosula,PASS,N/A,PASS,N/A,Typed,PASS,PASS,N/A,PASS,no type status,PASS,N/A,1992,2250 MSM,PASS,PASS,PASS
N/A,PASS,Mexico,Chiapas,PASS,PASS,Braunia squarrulosa,PASS,N/A,PASS,N/A,Typed,PASS,PASS,N/A,PASS,no type status,PASS,N/A,PASS,PASS,PASS,Braunia squarrulosa (Hampe) C. Muell.,PASS
N/A,F. J. Hermann,Mexico,Chiapas,PASS,PASS,Braunia squarrulosa,PASS,N/A,1975-02-09,PASS,Typed,PASS,PASS,N/A,N/A,no type status,PASS,N/A,PASS,PASS,"February 9, 1975",PASS,PASS
N/A,PASS,Costa Rica,PASS,PASS,PASS,Braunia squarrulosa,PASS,N/A,PASS,N/A,Typed,PASS,PASS,N/A,PASS,no type status,PASS,N/A,PASS,PASS,PASS,Braunia squarrulosa (Hampe) C. Muell.,PASS
PASS,PASS,Bolivia,PASS,PASS,PASS,Braunia exserta,PASS,PASS,2001-08-04,PASS,Typed,PASS,PASS,PASS,PASS,no type status,PASS,21°25'S 64°19'W,2001,2300 m,4 Ago 2001,PASS,PASS
N/A,PASS,Argentina,Tucumán,"Subtropical rainforest, epiphyte",W. R. Buck,PASS,PASS,N/A,1946-11-27,N/A,Typed,PASS,PASS,PASS,N/A,no type status,PASS,N/A,N/A,1000 m a.s.l.,27 November 1946,PASS,PASS
N/A,PASS,Bolivia,La Paz,PASS,PASS,PASS,PASS,N/A,1979-04-06,PASS,Typed,PASS,PASS,Larecaja,N/A,no type status,PASS,PASS,PASS,3250 m.,6 April 1979,PASS,PASS
PASS,PASS,Bolivia,LA PAZ,"Arid woodland and cliff area, many cacti present. At base of cliffs near river amongst a boulder pile in a deep canyon. Small trees, tree cacti and shrubs in shady, protected area.",Dana Griffin III,Braunia plicata,PASS,N/A,1982-12-09,PASS,Typed,PASS,PASS,PASS,PASS,no type status,PASS,PASS,1990,PASS,9 Dec 1982,Braunia plicata (Mitt.) Jaeg.,PASS
N/A,PASS,Bolivia,La Paz,PASS,PASS,Braunia plicata,PASS,N/A,1979-03-22,N/A,Typed,PASS,PASS,Larecaja,N/A,no type status,Marko Lewis,"15° 41' S., 68° 43' W.",1992,2600 m.,22 March 1979,Braunia plicata (Mitt.) Jaeg.,PASS
N/A,PASS,Bolivia,LA PAZ,PASS,PASS,Braunia plicata,PASS,PASS,1979-03-05,PASS,Typed,PASS,PASS,PASS,PASS,no type status,PASS,PASS,PASS,PASS,5 March 1979,Braunia plicata (Mitt.) Jaeg.,PASS
N/A,PASS,Bolivia,La Paz,PASS,Efrain De Luna,Braunia plicata,PASS,N/A,1979-03-05,PASS,Typed,PASS,PASS,PASS,N/A,no type status,PASS,PASS,PASS,3200 m.,5 March 1979,Braunia plicata (Mitt.) Jaeg.,PASS
PASS,PASS,Bolivia,LA PAZ,N/A,PASS,PASS,PASS,N/A,1979-03-05,N/A,Typed,PASS,PASS,PASS,N/A,no type status,PASS,PASS,PASS,3200 m.,5 March 1979,PASS,PASS
N/A,Marko Lewis,Bolivia,Tarija,PASS,PASS,Hedwigidium integrifolium,PASS,N/A,1979-02-10,N/A,Typed,PASS,PASS,N/A,N/A,no type status,"Marko Lewis, no. 79-615",PASS,Nov. 1991,PASS,10 February 1979,PASS,PASS
PASS,M. Dillon,Peru,PASS,PASS,Dana Griffin III,Braunia secunda,PASS,PASS,PASS,PASS,Typed,PASS,PASS,PASS,PASS,no type status,PASS,PASS,28 Jan. 1983,PASS,PASS,Braunia secunda (Hook.) B.S.G.,PASS
