Image,verbatimCollectors,collectedBy,secondaryCollectors,recordNumber,verbatimEventDate,minimumEventDate,maximumEventDate,verbatimIdentification,latestScientificName,identifiedBy,verbatimDateIdentified,associatedTaxa,country,firstPoliticalUnit,secondPoliticalUnit,municipality,verbatimLocality,locality,habitat,verbatimElevation,verbatimCoordinates,otherCatalogNumbers,originalMethod,typeStatus
C0268554F.jpg,A. Touw,A. Touw,N/A,14660,9-3-1975,1975-03-09,N/A,Macromitrium incurvifolium (Hook. & Grev.) Schwager.,Macromitrium incurvifolium,D. H. Vitt,N/A,N/A,Papua New Guinea,Morobe,N/A,Lae,In fork of Plumeria tree in garden.,In fork of Plumeria tree in garden.,N/A,c. 20 m.,N/A,1142151,Typed,no type status
C0268557F.jpg,A. Touw,A. Touw,N/A,18543,20.5.1975,1975-05-20,N/A,Macromitrium longicaule C. Müll.,Macromitrium longicaule,D. H. Vitt,N/A,N/A,Papua New Guinea,West Sepik,Star Mts.,Busilmin,Wet forest on slope above Ok Din river W of Busilmin on trees along Ok Din River,Wet forest on slope above Ok Din river west of Busilmin on trees along Ok Din River,Wet forest on slope above Ok Din river on trees along Ok Din River,c. 1500 - 1550 m,c. 5°41'S 141°05'E,1141855,Typed,no type status
C0268558F.jpg,N/A, N/A,N/A,17369,8.5.1975,1975-05-08,N/A,Macromitrium macrosporum Broth.,Macromitrium macrosporum,D. H. Vitt,N/A,N/A,Papua New Guinea,West Sepik,Star Mts.,N/A,NE summit of Mt. Capella; on stems and branches of trees and shrubs in summit scrub.,NE summit of Mount Capella,On stems and branches of trees and shrubs in summit scrub.,c. 3900 m,c. 5°14'S 141°05'E,1142194,Typed,no type status
C0268559F.jpg,A. Town,A. Town,N/A,16376,17.4.1975,1975-04-17,N/A,Macromitrium macrosporum Broth.,Macromitrium macrosporum,D. H. Vitt,N/A,N/A,Papua New Guinea,West Sepik,N/A,N/A,Mt. Capella Base Camp Limestone ridge near camp,Mt. Capella Base Camp Limestone ridge near camp,c. 4-5 m high stunted forest on ridge on trees and shrubs,c. 3600 m,c. 5° S 141° 05' E,1142178,Typed,no type status
C0268560F.jpg,A. Touw,A. Touw,N/A,17312,8.5.1975,1975-05-08,N/A,Macromitrium macrosporum Broth.,Macromitrium macrosporum,D. H. Vitt,N/A,N/A,Papua New Guinea,West Sepik,N/A,N/A,"Star Mts. c. 5°14'05"" NE Summit of Mt. Capella. Summit of ridge between Mt. Capella Base Camp and Mt. Capella ridge; on isolated tree.",Star Mountains northeast summit of Mount Capella. Summit of ridge between Mount Capella Base Camp and Mount Capella ridge; on isolated tree.,N/A,c. 3650 m,"c. 5°14'05"" NE",1142156,Typed,no type status
C0268561F.jpg,A. Touw,A. Touw,N/A,16420,19.4.1975,1975-04-19,N/A,Macromitrium macrosporum Broth.,Macromitrium macrosporum,D. H. Vitt,N/A,N/A,Papua New Guinea,West Sepik,N/A,N/A,Star Mts. c. 5°S 141°05'E Mt. Capella NE summit,Star Mountains approximately 5 degrees South 141 degrees 05 minutes East Mount Capella Northeast summit,Forest remnant in deep chasm near the summit on soaking wet bark of trees,c. 3900 m,c. 5°S 141°05'E,1142175,Typed,no type status
C0268562F.jpg,A. Town No. 17205,A. Town,N/A,17205,5.5.1975,1975-05-05,N/A,Macromitrium macrosporum Broth.,Macromitrium macrosporum,D. H. Vitt,N/A,N/A,Papua New Guinea,West Sepik,Star Mts.,N/A,Near Mt. Capella Base Camp along trail to Tamanagabip open subalpine scrub At base of limestone rock faces,Near Mt. Capella Base Camp along trail to Tamanagabip,Open subalpine scrub At base of limestone rock faces,c. 3450 m.,c. 5°41'05''E,1141880,Typed,no type status
C0268563F.jpg,A. Town,A. Town,N/A,18046,14.5.1975,1975-05-14,N/A,Macromitrium megalocladon Fleisch.,Macromitrium megalocladon,D. H. Vitt,N/A,N/A,Papua New Guinea,West Sepik,N/A,N/A,Star Mts. c. 5°S 141°05'E Upper montane forest between Folongonom and Arits' Camp,Star Mountains Upper montane forest between Folongonom and Arits' Camp,Pendulous from heavy tree branches and slanting trunks,c. 2500 - 2600 m.,c. 5°S 141°05'E,1142187,Typed,no type status
C0268564F.jpg,A. Touw,A. Touw,N/A,16555,21.4.1975,1975-04-21,N/A,Macromitrium megalocladon Fleisch.,Macromitrium megalocladon,D. H. Vitt,N/A,N/A,Papua New Guinea,West Sepik,Star Mts.,N/A,Small kuni (grassfield) SW of Mt. Capella Base Camp; on vertical face of moss covered limestone boulder at edge of kuni,Small kuni (grassfield) southwest of Mount Capella Base Camp; on vertical face of moss covered limestone boulder at edge of kuni,N/A,c. 3400 m,c. 5°41'S 141°0'E,1142432,Typed,no type status
C0268565F.jpg,A. Touw,A. Touw,N/A,15768,7.4.1975,1975-04-07,N/A,Macromitrium megalocladon Fleisch.,Macromitrium megalocladon,D. H. Vitt,N/A,N/A,Papua New Guinea,West Sepik,N/A,N/A,Star Mts. c. 5° 41' S 141° 07' E Tel Basin; Ridge above Camp 2,Star Mountains Tel Basin Ridge above Camp 2,"Terrestrial in open shrubbery on ridge. Dense moss vegetation covering soil, rocks and the lower portion of shrubs. Dominant.",c. 3350 m,c. 5° 41' S 141° 07' E,1142300,Typed,no type status
C0268566F.jpg,S. Hattori,S. Hattori,N/A,s.n.,VIII. 1946,1946-08-00,N/A,Macromitrium incurvum (Lindb.) Par.,Macromitrium incurvum,A. Noguchi,Ser. I (1947),N/A,Japan,Miyazaki,Minaminaka,Obi,KIUSHIU Miyazaki Minaminaka Obi,Obi,rupicolous photophilous ca 50 m,ca 50 m,N/A,4235066,Typed,no type status
C0268569F.jpg,K. Mayebara,K. Mayebara,N/A,s.n.,"December 25, 1951",1951-12-25,N/A,Macromitrium incurvum (Lindb.) Par.,Macromitrium incurvum,A. Noguchi,N/A,N/A,Japan,Kumamoto,N/A,Yoshio,On exposed rocks 60 m. above sea Yoshio Kumamoto Prefecture,On exposed rocks 60 meters above sea Yoshio,N/A,60 m. above sea,N/A,1043529,Typed,no type status
C0268571F.jpg,A. Mayebara,A. Mayebara,N/A,430,"February 11, 1952",1952-02-11,N/A,Macromitrium gymnostomum Sull. et Lesq.,Macromitrium gymnostomum,A. Noguchi,N/A,N/A,Japan,Kumamoto,N/A,Koonose,On rocks ca. 100 m. above sea Koonose Kumamoto Prefecture,On rocks approximately 100 meters above sea level Koonose,On rocks,ca. 100 m. above sea,N/A,1043490,Typed,no type status
C0268572F.jpg,K. Mayahara,K. Mayahara,N/A,s.n.,March 1952,1952-03-00,N/A,Macromitrium gymnostomum Sull. & Lesq.,Macromitrium gymnostomum,A. Noguchi,N/A,N/A,Japan,Kumamoto,N/A,Hitoyoshi,On rocks ca. 100m. alt. Hitoyoshi Kumamoto County,On rocks approximately 100 meters altitude,N/A,ca. 100m. alt.,N/A,1043493,Typed,no type status
C0268574F.jpg,H. H. Cow,H. H. Cow,N/A,B.206,"August, 1925",1925-08-00,N/A,Macromitrium gymnostomum S. & L.,Macromitrium gymnostomum, Theriot,N/A,N/A,China,Fujian,N/A,N/A,Kushan near Foochow,Kushan near Foochow,"On rock, shaded",500 m.,N/A,N/A,Typed,no type status
C0268575F.jpg,H. H. Chung,H. H. Chung,N/A,B.20,"May 2, 1928",1928-05-02,N/A,Macromitrium gymnostomum Sull.,Macromitrium gymnostomum, Theriot,N/A,N/A,China,Fujian,N/A,N/A,On rock in bamboo forest,On rock in bamboo forest,Bamboo forest,N/A,N/A,1122721,Typed,no type status
C0268579F.jpg,Timo Koponen,T. Koponen,N/A,33590,23 July 1981,1981-07-23,N/A,Macromitrium longicaule C. Mull.,Macromitrium longicaule,D. H. Vitt,1989,Pandanus,Papua New Guinea,Morobe,N/A,N/A,Lake Wamba 5 km S of Teptep airstrip Rather open montane forest with dominating Pandanus trees 1 km S of lake,Lake Wamba 5 kilometers south of Teptep airstrip 1 kilometer south of lake,Rather open montane forest with dominating Pandanus trees,2400 m,6°01'S 146°33'E,1142665,Typed,no type status
C0268581F.jpg,H. H. Chow,H. H. Chow,N/A,B.4.,March 1928,1928-03-00,N/A,Macromitrium japonicum (Dz. & Mb.) C. M.,Macromitrium japonicum, N/A,N/A,N/A,China,Fujian,N/A,N/A,"Nampota, Amoy","Nampota, Amoy",On shady rocks or bark,N/A,N/A,1122615,Typed,no type status
C0268585F.jpg,Timo Koponen,T. Koponen,N/A,32571,9 July 1981,1981-07-09,N/A,Macromitrium macrosporum Broth.,Macromitrium macrosporum,D. H. Vitt,1989,N/A,Papua New Guinea,Morobe,N/A,N/A,"Mt. Sarawaket Southern Range 2.5 km S of L. Gwama open alpine grassland and ""subalpine"" forest at L. Kenoroh E of Mt. Enggum",Mt. Sarawaket Southern Range 2.5 kilometers south of L. Gwama east of Mt. Enggum,"Open alpine grassland and ""subalpine"" forest",3550 m,6°21'S 147°08'E,1142666,Typed,no type status
C0268587F.jpg,M. Mizutani and I. Yoshimura,M. Mizutani,I. Yoshimura,s.n.,"Jan. 23, 1975",1975-01-23,N/A,Macromitrium synoicum Sull. et Lesq.,Macromitrium synoicum,Z. I.,s.d.,N/A,Japan,Okinawa,N/A,N/A,"Iriomote, Sonai","Iriomote, Sonai",on tree trunk,1-10 m alt.,N/A,1379,Typed,no type status
C0268588F.jpg,C. K. Sakurai,C. K. Sakurai,N/A,X. 1932,X. 1932,1932-10-00,N/A,Macromitrium incurvum (Lindb.) Paris,Macromitrium incurvum, N/A,N/A,N/A,Japan,Honshu,Musashi,N/A,prope fluvios et Robikioke rupiola photophila,prope fluvios et Robikioke rupiola photophila,N/A,N/A,N/A,1356480,Typed,no type status
C0268589F.jpg,K. Sato,K. Sato,N/A,s.n.,"April 3, 1970",1970-04-03,N/A,Macromitrium gymnostomum Sull. & Lesq.,Macromitrium gymnostomum,A. Noguchi,N/A,N/A,Japan,Kagoshima,N/A,Sumiyo-mura,Isl. Amami-oshima Kagoshima Pref.,Isl. Amami-oshima,On rock,elevation about 120 m,N/A,639,Typed,no type status
C0268725F.jpg,V. et P. Allorge,V. Allorge,P. Allorge,133,14.VI.1937,1937-06-14,N/A,Poconatum urnigerum (Hedw.) P.B.,Poconatum urnigerum, unsure and check,N/A,N/A,Portugal,Azores,N/A,S. Miguel,talus découvert Salto do Cavalo vers 700 m,Salto do Cavalo,talus découvert,vers 700 m,N/A,1181624,Typed,no type status
C0341037F.jpg,Marko Lewis,M. Lewis,N/A,83-224,20 Jan 1983,1983-01-20,N/A,Philonotis,Philonotis, unsure and check,unsure and check,N/A,Bolivia,La Paz,Larecaja,N/A,Tacacoma 3 Between 5-6 km S of Tacacoma along road to Quiabaya 16-17 km N of Sorata,Tacacoma 3 Between 5-6 kilometers south of Tacacoma along road to Quiabaya 16-17 kilometers north of Sorata,Super humid Ceja de Montaña forests following ravines In small rill in dripping area of small waterfall,ca 3550 m,15°36'S 68°39'W,1100485,Typed,no type status
C0341038F.jpg,Marko Lewis,M. Lewis,N/A,79-1314,29 March 1979,1979-03-29,N/A,Philonotis fide Crum,Philonotis, unsure and check,unsure and check,N/A,Bolivia,La Paz,Larecaja,N/A,Along road 1 mi. from Sorata towards Achacachi,Along road 1 miles from Sorata towards Achacachi,Eroding bank,2740 m.,"15° 45' S, 68° 42' W",110674,Typed,no type status
C0341040F.jpg,Marko Lewis,M. Lewis,N/A,79-2315,1 June 1979,1979-06-01,N/A,Philonotis,Philonotis, unsure and check,unsure and check,N/A,Bolivia,Cochabamba,Chapare,N/A,Slope of Cerro Khachi N. of Corani 3030 m,Slope of Cerro Khachi North of Corani,On stones and banks of seepy creek in cloud forest ravine with tree ferns,3030 m,17° 11' S 65° 54' W,113558,Typed,no type status
C0341047F.jpg,Collector: Alice W. M. A. M. Brunn,A. W. M. Brunn,N/A,6867,13 Oct. 1950,1950-10-13,N/A,Philonotis,Philonotis, unsure and check,unsure and check,N/A,Bolivia,N/A,N/A,N/A,Unduavi,Unduavi,N/A,10000 ft.,N/A,1013011,Typed,no type status
C0341048F.jpg,Miss W. M. A. Brookes,W. M. A. Brookes,N/A,6865,13 Oct. 1950,1950-10-13,N/A,Phleobothis,Phleobothis, unsure and check,unsure and check,N/A,Bolivia,N/A,N/A,N/A,Unduavi,Unduavi,N/A,10000 ft.,N/A,1013012,Typed,no type status
C0341051F.jpg,Marko Lewis,M. Lewis,N/A,79-2315,1 June 1979,1979-06-01,N/A,Philonotis,Philonotis, unsure and check,unsure and check,N/A,Bolivia,Cochabamba,Chapare,N/A,Slope of Cerro Khachi N of Corani 3030 m On stones and banks of seepy creek in cloud forest ravine with tree ferns,Slope of Cerro Khachi North of Corani 3030 meters,On stones and banks of seepy creek in cloud forest ravine with tree ferns,3030 m,17° 11' S 66° 54' W,1050327,Typed,no type status
C0341117F.jpg,P.-F. Hegewald,P. Hegewald,N/A,6989,31.8.1973,1973-08-31,N/A,Philonotis sphaerocarpa (Hedw.) Brid.,Philonotis sphaerocarpa,D. G. III,N/A,N/A,Peru,Amazonas,Chachapoyas,N/A,Las Palmas zw. Balsas u. Leimebamba,Las Palmas between Balsas and Leimebamba,"Fels, Erde, Mauer, Baum, Strauch, Holz, See, Bach",3000 m,N/A,1061647,Typed,no type status
C0341152F.jpg,"Frank D. Bowers, Paul Somers, Jr., Claudio Delgadillo M. & J.",F. D. Bowers,"P. Somers, Jr. | C. Delgadillo M. | J. ",5166,25 December 1973,1973-12-25,N/A,Braunia secunda (Hook.) B.S.G.,Braunia secunda,A. J. Sharp,N/A,N/A,Mexico,Baja California Sur,N/A,N/A,Sierra de Laguna 15 miles east of Todos Santos,Sierra de Laguna 15 miles east of Todos Santos,"Oak-pine and grassland with dry and flowing streams On boulder, mesa, open valley",Alt. ca. 6300 ft.,N/A,1045263,Typed,no type status
C0341164F.jpg,"A. J. and E. B. Sharp, E. C. Cleach, K. R. Thornburgh",A. J. Sharp,E. B. Sharp | E. C. Cleach | K. R. Thornburgh,2681,"June 23, 1973",1973-06-23,N/A,Braunia secunda (Hook.) B.S.G.,Braunia secunda,E. De Luna,1992,N/A,Mexico,Oaxaca,N/A,N/A,"Near El Punto on Hwy. 175, Oaxaca, México",Near El Punto on Highway 175,"Partial shade, moist, road side cliff",1625 m,N/A,1045248,Typed,no type status
C0341169F.jpg,"A. J. and E. B. Sharp, E. C. Clebsch, K. I. Hornburgh",A. J. Sharp,E. B. Sharp | E. C. Clebsch | K. I. Hornburgh,2736,"July 1, 1973",1973-07-01,N/A,Braunia secunda (Hook.) B.S.G.,Braunia andrieuxii,B. De Luna,1992,N/A,Mexico,Jalisco,Hidalgo,San Martín,"El Mirador on Hwy. 80, 9 mi. above San Martín Hidalgo, Jalisco, Mexico","El Mirador on Highway 80, 9 miles above San Martín","Partial shade, moist, vert. surface of boulder",1750 m,N/A,1045251,Typed,no type status
C0341179F.jpg,C. G. Pringle,C. G. Pringle,N/A,10619,"30 Sept., 1896",1896-09-30,N/A,"Braunia Andrieuxii, Lorentz.",Braunia Andrieuxii,E. De Luna,1992,N/A,Mexico,Jalisco,N/A,N/A,On rocks near Guadalajara,On rocks near Guadalajara,N/A,5000 ft.,N/A,1172142,Typed,no type status
C0341180F.jpg,C. G. Pringle,C. G. Pringle,N/A,10627,"17, Sept., 1908",1908-09-17,N/A,"Braunia plicata, Mitt., var. canescens, Card. n. var.",Braunia andrieuxii,E. De Luna,1992,N/A,Mexico,Hidalgo,N/A,N/A,Cuyamaloya,Cuyamaloya,N/A,N/A,N/A,1045265,Typed,no type status
C0341205F.jpg,Eggers & Frahm,N. Eggers,G. Frahm,25001,25.7.1991,1991-07-25,N/A,Braunia secunda (Hook.) B.S.G.,Braunia secunda,E. De Luna,1992,N/A,Mexico,Veracruz,N/A,N/A,Sierra Madre an der Str. 555 Z. Perote - Jalapa Kiefern-Eichenw.,Sierra Madre on the road 555 to Perote - Jalapa,Pine-oak forest,N/A,N/A,1031423,Typed,no type status
C0341207F.jpg,"Frank P. Bowler, Claudio Delgadillo M., and Paul S. Somers",F. P. Bowler,C. Delgadillo M. | P. S. Somers,5067,30 December 1970,1970-12-30,N/A,Braunia secunda (Hook.) B.S.G.,Braunia secunda,A. J. Sharp,N/A,N/A,Mexico,Durango,N/A,N/A,Oak-pine forest with Alnus along Highway 40 about 5 miles west of El Salto,Oak-pine forest with Alnus along Highway 40 about 5 miles west of El Salto,"On boulder, partial shade",Alt. 8050 ft.,N/A,1036945,Typed,no type status
C0341213F.jpg,A. J. Sharp,A. J. Sharp,N/A,116,"July 23, 1941",1941-07-23,N/A,Braunia secunda (Hook.) Bruch & Schimp.,Braunia secunda,H. A. C. |. H. Crum,N/A,N/A,Mexico,Distrito Federal,N/A,N/A,"Siliceous boulder in H2O, above Cantreras",Above Cantreras,Siliceous boulder in water,N/A,N/A,1045239,Typed,no type status
C0341223F.jpg,"A. J. Sharp, T. D. Bowers, D. K. Smith, R. A. Hattaway, Paul Sorrie, Jr.",A. J. Sharp,"T. D. Bowers | D. K. Smith | R. A. Hattaway | Paul Sorrie, Jr.",4217,"Dec. 19, 1972",1972-12-19,N/A,Braunia squarrulosa (Hampe) Broth.,Braunia squarrulosa,F. Bowers,N/A,N/A,Mexico,Chiapas,N/A,N/A,"Yerba Buena, Pueblo Nuevo, (about 55 km. northeast of Tuxtla-Gutiérrez)","Yerba Buena, Pueblo Nuevo, about 55 kilometers northeast of Tuxtla-Gutiérrez","Partial shade, moist, trail side bank",6600 ft.,N/A,1045274,Typed,no type status
C0341228F.jpg,Collx Det. P.J. Hermann 26429,P. J. Hermann,N/A,26429,"Feb.9,1975",1975-02-09,N/A,Braunia squarrosa (Hampe) Broth.,Braunia squarrosa,E. De Luna,1992,N/A,Mexico,Chiapas,N/A,San Cristobal de las Casas,15 mi. S.E. of San Cristobal de las Casas Chiapas Mexico,15 miles southeast of San Cristobal de las Casas,On oak trunk in oak-pine woods,alt. 6800 ft.,N/A,1052129,Typed,no type status
C0341231F.jpg,"A.J. Sharp, F.D. Bowers, D.K. Smith, R.A. Hattaway, Paul Somers, Jr.",A. J. Sharp,"F. D. Bowers | D. K. Smith | R. A. Hattaway | Paul Somers, Jr.",2980-a,"Dec. 23, 1972",1972-12-23,N/A,Braunia squarrulosa (Hampe) Broth.,Braunia squarrulosa,A. J. Sharp,N/A,N/A,Mexico,Oaxaca,N/A,San Pablo Ayutla,Roadside near San Pablo Ayutla (about 70 km. east of Oaxaca) Oaxaca,Roadside near San Pablo Ayutla about 70 kilometers east of Oaxaca,"Dry, full shade, oak branch. Oak-pine woods",4600 ft.,N/A,1045269,Typed,no type status
C0341234F.jpg,Howard A. Crum,H. A. Crum,N/A,971,23 July 1949,1949-07-23,N/A,Braunia squarrosa (Hampe) Broth.,Braunia squarrosa,E. De Luna,1992,N/A,Mexico,Jalisco,N/A,N/A,"Slopes of La Ferreria, above Manantlan","Slopes of La Ferreria, above Manantlan","On dead limb, fallen, oak forest",7300 feet,N/A,1039541,Typed,no type status
C0341237F.jpg,C. G. Pringle,C. G. Pringle,N/A,10550,"17, July, 1906",1906-07-17,N/A,Braunia squarrulosa (Hpe.) Broth.,Braunia squarrulosa,E. De Luna,1992,N/A,Mexico,Federal District,N/A,N/A,"Base of trees, Cuautla","Base of trees, Cuautla",N/A,10000 ft.,N/A,1172249,Typed,no type status
C0341238F.jpg,LEG. EGGERS & KRAMM,N. Eggers,K. Kramm,10.5.10/249,N/A,0000-00-00,N/A,Braunia squarrosa (Hampe) Broth.,Braunia squarrosa,B. De Luna,1992,N/A,Mexico,Chiapas,N/A,N/A,Km 100 an der Str. Ocosingo-San Cristobal Eichen-Kiefernwald 2050 m,Kilometer 100 on the road Ocosingo-San Cristobal,Oak-pine forest,2050 m,N/A,1031467,Typed,no type status
C0341239F.jpg,LEG.EGGERS & FRAHM,E. Eggers,N. Frahm,10.3.79(29),10.3.79(29),1979-03-10,N/A,Braunia squarrosa (Hampe) Broth,Braunia squarrosa,E. De Luna,1992,N/A,Mexico,Chiapas,N/A,N/A,KM 100 AN DER STR. OCOSINGO-SAN CRISTOBAL EICHEN-KIEFERNWALD 2250 M,Kilometer 100 on the road Ocosingo-San Cristobal,Oak-pine forest,2250 M,N/A,1031495,Mix of Handwritten and Typed,no type status
C0341242F.jpg,F. J. Hermann,F. J. Hermann,N/A,26429,"February 9, 1975",1975-02-09,N/A,Braunia squarrosa (Hampe) Broth.,Braunia squarrosa,E. De Luna,1992,N/A,Mexico,Chiapas,N/A,N/A,"along Route 190, alt. 6800 ft., 15 miles SE San Cristobal De Las Casas","along Route 190, 15 miles southeast of San Cristobal De Las Casas",On oak trunk in oak-pine woods,alt. 6800 ft.,N/A,1045277,Typed,no type status
C0341246F.jpg,"Dana Griffin, III y María Isabel Morales",D. Griffin,M. I. Morales,97,4. feb. 1979,1979-02-04,N/A,Braunia squarrulosa (Hampe) C. Muell.,Braunia squarrulosa,D. G. III,N/A,N/A,Costa Rica,San Jose,N/A,N/A,"Valle de Copey, ca. 30 kms al sur de Cartago. Bosque primaria montano bajo muy húmedo y potreros. Alt. 2000 m.","Valle de Copey, approximately 30 kilometers south of Cartago",Bosque primaria montano bajo muy húmedo y potreros,Alt. 2000 m.,N/A,1029423,Typed,no type status
C0341248F.jpg,S. Churchill 20792,S. Churchill,N/A,20792,4 Ago 2001,2001-08-04,N/A,Braunia exserta C. Müller,Braunia exserta,S. Churchill,2001,N/A,Bolivia,Tarija,Burnet O'Connor,N/A,Serrania HuacayoJ Ca. 35 km oeste de Entre Rios (carretera a Tarija) Bosque montano Tucumano-Boliviano remanente <27092-28009> Musgo sobre ramas C. frr.,Serrania HuacayoJ approximately 35 kilometers west of Entre Rios (road to Tarija),Bosque montano Tucumano-Boliviano remanente Musgo sobre ramas,2300 m,21°25'S 64°19'W,1183435,Typed,no type status
C0341251F.jpg,B. Sparre,B. Sparre,N/A,B11750,27 November 1946,1946-11-27,N/A,Braunia cirrhifolia (Mitt.) Jaeg.,Braunia cirrhifolia,W. R. Buck,N/A,N/A,Argentina,Tucuman,Chicligasta,N/A,Rio Cochuna 1000 m a.s.l.,Rio Cochuna,Subtropical rainforest epiphyte,1000 m a.s.l.,N/A,1136255,Typed,no type status
C0341253F.jpg,Marko Lewis no. 79-1625,M. Lewis,N/A,79-1625,6 April 1979,1979-04-06,N/A,Braunia cirrhifolia (Mitt.) Wils. ex Jaeg.,Braunia cirrhifolia,E. De Luna,1992,N/A,Bolivia,La Paz,Larecaja,N/A,"Canyon 1 km. E. of Cachipata, SE of Sorata, 3250 m, 15° 48' S, 68° 36' W","Canyon 1 kilometer east of Cachipata, southeast of Sorata",In ravine with waterfall,3250 m,"15° 48' S, 68° 36' W",1032380,Mix of Handwritten and Typed,no type status
C0341254F.jpg,Marko Lewis,M. Lewis,N/A,82-303,9 Dec 1982,1982-12-09,N/A,Braunia plicata (Mitt.) Jaeg.,Braunia plicata,D. G. III,1990,N/A,Bolivia,La Paz,Larecaja,N/A,"Along the Río Chalusuyu, a branch of the Río San Cristóbal, 3 km W of Sorata","Along the Río Chalusuyu, a branch of the Río San Cristóbal, 3 kilometers west of Sorata","Arid woodland and cliff area, many cacti present. At base of cliffs near river amongst a boulder pile in a deep canyon. Small trees, tree cacti and shrubs in shady, protected area.",ca. 2450 m,"16°44'S, 68°41'W",1091412,Typed,no type status
C0341255F.jpg,Marko Lewis,M. Lewis,N/A,79-1230,22 March 1979,1979-03-22,N/A,Braunia plicata (Mitt.) Jaeg.,Braunia plicata,E. De Luna,1992,N/A,Bolivia,La Paz,Larecaja,N/A,Near large red outcrop 2 mi. from Sorata down Rio Consata,Near large red outcrop 2 miles from Sorata down Rio Consata,Abundant on exposed rock face,2600 m,15° 41' S. 68° 43' W.,1032384,Typed,no type status
